Longitude,Latitude,log_kwh,log_apartments,log_kwh_per_apartment,log_age
0.6896883936930331,0.341616261205486,-0.5654213053324343,-0.27115079755352045,-0.5185730008358127,-0.610001274625296
0.7815981647548721,0.3458471275591353,0.33021518687362683,-0.6196852677574609,0.8930936951520795,-0.610001274625296
0.7920095268531354,0.3433282704268167,-1.2308529213083577,-0.0013009267169237823,-1.3250454750500151,-1.1233923097684542
0.8105872905718382,0.33317486920108685,-1.4860038729229323,-0.6196852677574609,-1.1700821940934423,-0.19412383534597125
0.7948978293440887,0.3220756252556019,0.8591137651870767,-0.6196852677574609,1.6424461826306986,-0.610001274625296
0.844751782892727,0.32421648431225536,0.5849290091422258,0.21754914514973803,0.460473117107827,-0.6562681599996771
0.7273514090698409,0.3225078652072716,-0.6975968992700444,0.8169266387900818,-1.3817713576494521,-0.19412383534597125
0.8335617860897141,0.3110085874244463,0.015405842918413855,-0.0013009267169237823,-0.07265034372278659,-0.610001274625296
0.7123316747368514,0.3019857903081605,-0.05856143919800341,0.8169266387900818,-0.8178383020284311,-0.19412383534597125
0.7921633451008261,0.304619911427591,0.015013296813417166,-0.27115079755352045,0.16111076758007362,-0.6562681599996771
0.8195401862229866,0.30123826945070864,-0.35923577255655065,-0.0013009267169237823,-0.5053911268336648,-0.610001274625296
0.7117803991203715,0.2862420857026847,-0.28297992636386116,-0.27115079755352045,-0.20017891903110585,-0.610001274625296
0.7042281477288747,0.28463856023336315,-1.810925847190347,-0.6196852677574609,-1.434101365083547,-0.610001274625296
0.7255853061281424,0.2833859119017044,-0.43628028051641965,-0.6196852677574609,-0.08719023850128173,0.15543608268860082
0.7627413949456602,0.2828333227865957,-1.6667472802091654,-1.1038201376647487,-1.019783654375134,-0.19412383534597125
0.8164161039368942,0.2639690152328107,-0.7880617538067909,-0.27115079755352045,-0.7517309468795843,-0.19412383534597125
0.8526689315865573,0.25238159440087576,1.4534363174474536,-1.1038201376647487,3.0338446809476287,0.15543608268860082
0.7920432096810125,0.23782273578084862,0.7644891378346643,-0.0013009267169237823,0.9121423149691698,-0.19412383534597125
0.829380624388874,0.21438346496964983,0.01746360441409656,0.5580409326192849,-0.5351069993553944,0.15543608268860082
0.7832430095165324,0.19617684016663572,-0.16291259484362375,-1.1038201376647487,0.6932173610072114,0.9585689762893362
0.8198113329875363,0.19886689822084652,-0.5779428298663313,-0.27115079755352045,-0.5321137165989358,0.15543608268860082
0.8274399321221678,0.1974396588497442,-1.2000167404160489,-0.6196852677574609,-0.908866679729905,0.9585689762893362
0.8272535538080213,0.18399445375381296,-0.9883780411008718,-1.1038201376647487,-0.3149422108236897,0.9585689762893362
0.8063589729116513,0.17551407540118608,-1.0680577046994915,-1.1038201376647487,-0.40395155721226206,0.9585689762893362
0.798348073680436,0.17312743284253196,-0.8356172311572484,-1.1038201376647487,-0.13995883545727014,0.9585689762893362
0.7929992406125278,0.15679045771373962,-1.0629131438431834,-0.6196852677574609,-0.7742980339982546,0.9585689762893362
0.6890882779760718,0.5482540792174543,-0.4462768988662064,-0.27115079755352045,-0.387252663091778,-0.4340997497849468
0.6775721191232027,0.3304339593872185,-0.9076451576401764,0.6953166334999086,-1.4669907319879465,-0.19412383534597125
0.6882737149217993,0.31916181946106564,0.08422099453238263,-1.1038201376647487,1.0225356295720789,-0.610001274625296
0.677166241047145,0.3047656864702566,-0.4500564129426506,-1.1038201376647487,0.3256991556340476,-0.610001274625296
0.6845057292428643,0.3007992492639362,-0.316998515696787,-0.6196852677574609,0.05602434629661929,-1.1233923097684542
0.6765947557342579,0.24931184321222416,0.6721745662931305,-1.1038201376647487,1.849882375643771,1.2715513292077991
0.9129415451797052,0.2685541488416743,-2.119586422988882,-0.6196852677574609,-1.6525064494595822,0.45694870245729846
0.8998714852004039,0.2579481669601708,-0.49230504670479586,0.21754914514973803,-0.8106745017810909,0.7220402717853024
0.9244369329552571,0.2478727384308964,0.7489945638663242,0.8169266387900818,0.1249539304974704,0.45694870245729846
0.8993471558460661,0.24228582516870187,-0.8554657496248019,-0.27115079755352045,-0.8190747388389813,0.7220402717853024
0.8602054643253374,0.22357576795025655,0.055632515079576506,0.9259161970957459,-0.7840216322360455,0.15543608268860082
0.8691246771486089,0.22105013058283518,-0.04534697224927055,0.5580409326192849,-0.6039020288293303,0.15543608268860082
0.8573553357059515,0.21028311813088926,-0.7179439095267507,0.9259161970957459,-1.4573467282071788,0.15543608268860082
0.8548313691364217,0.1980990366592908,-0.8521566903203416,0.8169266387900818,-1.4926076683622247,0.15543608268860082
0.9109806432161929,0.6484066186930031,-1.1041953417514043,-1.1038201376647487,-0.44379783309855153,0.9585689762893362
0.8600774695791654,0.6257911463793446,-0.717001408804931,-0.6196852677574609,-0.40906874773588137,-0.19412383534597125
0.8986426233632043,0.6142427118956375,0.7657547691044838,0.5580409326192849,0.3878388813160875,0.45694870245729846
0.8744476867145995,0.5915187558287656,-0.19318964867659266,-1.1038201376647487,0.6536797485936435,-0.23234385752620787
0.868230959448646,0.5819501498312694,-1.3814248148428157,-0.6196852677574609,-1.0776593726808494,0.45694870245729846
0.8647683647422499,0.5750224451883065,-1.9936843823346755,-0.6196852677574609,-1.567196333468144,-1.1233923097684542
0.8658765297795236,0.5398787945004895,-0.3668426194398561,-0.27115079755352045,-0.2972565793694935,-0.610001274625296
0.879545582714764,0.47346809222208636,0.35520454775272303,-1.8707656641548076,2.2190043846927807,-0.610001274625296
0.7067655874294756,0.27317826879876556,-0.7327658958574027,-0.6196852677574609,-0.42648706380320545,-0.610001274625296
0.7057612777779898,0.2575735590008526,0.23218848624069566,-1.1038201376647487,1.2251266535681957,-0.610001274625296
0.706407426692877,0.23696334105263187,-0.2991681780035269,-0.6196852677574609,0.07774845779792508,-0.610001274625296
0.6852692066750095,0.17644466259195996,0.2730814360034932,0.40084588240965763,-0.10493352890696657,0.15543608268860082
0.7637080921056908,0.1849030051829116,-0.7063911644860499,0.8169266387900818,-1.3883414653154875,0.15543608268860082
0.7355032147981869,0.1549801350906451,0.8564224245206369,1.3443555622221561,-0.22406226440129265,0.15543608268860082
0.7852398398295674,0.1520527688271077,-0.9441754740129324,-0.27115079755352045,-0.9053492621366765,0.9585689762893362
0.7689137731548225,0.14635737181290404,-1.1916281325705054,-1.1038201376647487,-0.5388317082635501,0.9585689762893362
0.710050785908707,0.08221296292971597,0.4729674593941901,1.585597411172715,-0.8704516886097339,-2.765467602881764
-1.466074342624477,1.6652909397407902,0.9320226247585689,1.1971210307216944,0.009425973469710172,-2.765467602881764
-1.4735356503807455,1.6630043056414712,-1.2702462510377863,0.5580409326192849,-1.6355238297467043,0.15543608268860082
-1.5196227410110723,1.642280518764914,0.1689813148016031,0.6953166334999086,-0.4771756582241319,0.15543608268860082
-1.5180536826124345,1.607769124947437,1.769879316119857,1.024536451464705,1.3849837795383102,-0.19412383534597125
-1.5364372086902336,1.581278748592915,0.951096664909897,0.21754914514973803,0.9683864358354554,0.15543608268860082
-1.5667893662753962,1.5491556923916632,-0.47451289185287804,-0.27115079755352045,-0.418775966944005,0.9585689762893362
-1.5643894647888592,1.5139035579506328,-0.8692966655288712,-0.27115079755352045,-0.832702993759234,0.9585689762893362
-1.6730244440353668,1.6956613053125031,0.4119514047771701,1.1971210307216944,-0.6193926252613002,0.15543608268860082
-1.673579087934515,1.6632127978540197,1.0266386978926636,1.024536451464705,0.29970266692989234,0.15543608268860082
-1.6577228967089137,1.6555036711805,0.06402303617779694,0.8169266387900818,-0.690403146778435,0.15543608268860082
-1.676393288204378,1.6402413632263715,-0.952469674352156,-0.27115079755352045,-0.9132776382714289,0.15543608268860082
-1.6409651284569913,1.5396667541506026,1.1769297572141244,0.40084588240965763,1.1180731693372497,-0.19412383534597125
-1.6283172265873744,1.5555918300306248,-1.7839036814242182,-0.6196852677574609,-1.4134833630329766,0.9585689762893362
-1.6193547874683343,1.544465465148342,-0.38651334389651615,-0.27115079755352045,-0.31972183271404014,0.15543608268860082
-1.6195439726850365,1.530955847823752,0.23023687633818896,-1.8707656641548076,2.040234329885703,0.15543608268860082
-1.4659048057240693,1.6330017677939734,0.35447629442085726,0.5580409326192849,-0.14195088399748973,-1.1233923097684542
-1.4484481187935991,1.5228466873116875,-0.7488236930670552,1.3443555622221561,-1.6855349258939205,-1.7944977655384604
-1.4331505011303252,1.4848095715322338,0.4178669749827751,1.585597411172715,-0.9264473693146583,-1.1233923097684542
-1.630560502924463,1.6718304759566383,-1.359759769627757,0.9259161970957459,-1.8303426189497958,-1.7944977655384604
-1.5802057980013595,1.671623678802865,0.046304589938318146,-0.27115079755352045,0.20046103233322188,0.15543608268860082
-1.5660573261494823,1.6668571739206597,-1.7744730927731955,-0.6196852677574609,-1.4062306401503553,0.9585689762893362
-1.5388208301431436,1.657263142043937,-1.0369490167589126,-1.1038201376647487,-0.36938801863425613,0.9585689762893362
-1.6029383385388725,1.5711643337154129,-0.7865290798053399,0.21754914514973803,-1.088103716066958,0.15543608268860082
-1.5677308013144193,1.570442238735983,0.2932650138557517,1.1971210307216944,-0.7481071210827313,0.15543608268860082
-1.6142226472601804,1.5555630140338468,-1.9965603470182298,-1.1038201376647487,-1.3164578854154083,0.9585689762893362
-2.4293813262197466,0.5292456916797793,1.5554793248466088,1.585597411172715,0.48107189482530177,-1.1233923097684542
-2.436916174816993,0.5016213210982617,1.5845451751625537,0.9259161970957459,1.2023968818308957,-1.1233923097684542
-2.4472786968147746,0.4682761276209051,1.763809921906188,1.1971210307216944,1.1960531246012287,-0.19412383534597125
-2.560027472107166,0.31926352297917643,1.6337619687863894,0.8169266387900818,1.388499952061353,-4.547564507366256
-2.418298553085588,1.0612991714661517,1.4578046178203194,1.024536451464705,0.9125016488249857,0.15543608268860082
-2.4135795888993394,0.9949477962400802,2.0749476247652945,1.1971210307216944,1.6839279449042852,0.15543608268860082
-2.3641303906657365,0.9177005841059497,0.8543976723407642,-0.27115079755352045,1.2979301098842697,0.15543608268860082
-2.3607385298977626,0.8931866461200871,1.9939812793079186,0.21754914514973803,2.5670705052327625,0.7220402717853024
-2.425743019428118,0.8690473160923383,0.045989702867125476,0.21754914514973803,-0.2218582219800172,0.7220402717853024
-2.406970456688399,0.7353716019848467,0.4501061532495126,0.8169266387900818,-0.25123613752383506,0.15543608268860082
-2.432681120591071,0.6942020178468584,-0.41327810283216776,0.21754914514973803,-0.7306420876969533,0.7220402717853024
-2.457411052822529,1.1777022380789546,0.22341900664911307,0.21754914514973803,-0.006650621408655664,0.15543608268860082
-2.459259678692586,1.115613935322066,0.16670658764272153,0.9259161970957459,-0.6667912737100237,-1.1233923097684542
-2.4712984827582596,1.0974140907529504,-0.330675726547159,-1.1038201376647487,0.4764465108824635,1.1720956298591956
-2.4319204500614817,1.0900439758056635,0.871119686191771,0.8169266387900818,0.2868621481424558,0.15543608268860082
-2.4558318895750895,1.0743918043668488,0.36796811235577176,-0.27115079755352045,0.619374806425954,0.15543608268860082
-2.443629723794232,1.0661453441047928,0.6705165094956907,0.8169266387900818,0.02334402928932072,-1.1233923097684542
-2.432722101365194,1.0395803851701622,1.3111681654872689,1.4724453620663518,0.2514632087465661,-0.610001274625296
-2.491817500123781,0.969398177428986,1.0807632914680816,1.585597411172715,-0.1660569498639454,-1.7944977655384604
-2.526504076276963,0.9437824513292531,0.2916894405455998,1.024536451464705,-0.6102313231468606,0.15543608268860082
-2.4681794528963685,0.9468064359357785,1.2755914428751634,1.4724453620663518,0.2025291857204229,-0.19412383534597125
-2.471379882925596,0.9034824322721356,0.7000785220869161,0.8169266387900818,0.06139063343076609,0.15543608268860082
-2.484530220311211,0.9011924080552651,-1.5128256107059104,-1.8707656641548076,-0.22383794408648236,0.9585689762893362
-2.5178077314982708,0.8828908599680386,0.2657352503013436,0.21754914514973803,0.046097938697842254,0.7220402717853024
-2.529925128828725,0.8759987515569565,-0.15421513958872698,0.5580409326192849,-0.7196442276266328,0.7220402717853024
-2.5269649696383274,0.8297897580955553,0.7523605230910341,0.8169266387900818,0.12935532580100986,0.15543608268860082
-2.513226866906198,0.8042943811604657,2.108369081480556,2.6543216550163873,0.12393580485812884,-0.19412383534597125
-2.5157250099742092,0.7506084840585443,0.13376994520694965,1.024536451464705,-0.779425101560475,0.15543608268860082
-2.4842439162744556,0.7175497554913961,0.9028360745601264,0.40084588240965763,0.7248501063229991,-1.1233923097684542
-2.5238745701801117,0.7147105322769683,0.6113031458378753,1.2734599243763853,-0.45708268924057444,0.15543608268860082
-2.5123309036845893,0.7001109922499378,-1.0638463036984374,-0.6196852677574609,-0.7752339603285888,0.7220402717853024
-2.4998502931933357,0.6927171464822001,0.594267566515927,0.5580409326192849,0.16074160869961154,0.15543608268860082
-2.5369878564551818,0.6751546439597513,0.8407144778657228,1.024536451464705,0.052027537130391925,0.15543608268860082
-1.9154021438131323,1.3638535774236924,-0.9023820226679717,2.008432420885884,-1.9945589133792798,-1.7944977655384604
-1.9420295420151288,1.341416086267029,0.6982861061266,-1.1038201376647487,1.8879607562346057,0.15543608268860082
-1.940920815597344,1.3650129975311187,0.40446380215414424,0.5580409326192849,-0.08035118655628755,0.9585689762893362
-1.8416468555992893,1.902665255989911,-0.7265524721708716,-0.6196852677574609,-0.41963037307181905,1.15165273004328
-1.8305545389972395,1.8595650000665938,-0.8607309090907667,-0.27115079755352045,-0.8242704217876027,0.45694870245729846
-1.837262474170165,1.86624522614878,-1.1034628978314625,-0.27115079755352045,-1.0534329078400162,0.7220402717853024
-1.8524422019356699,1.855254465956509,-0.7881469818541159,-0.0013009267169237823,-0.943155529114104,0.15543608268860082
-1.8216712545238896,1.8203226975975875,-1.2496161150189664,-1.1038201376647487,-0.6007749392595124,0.7220402717853024
-1.948285565913672,1.1659826026745594,0.524348609615244,0.5580409326192849,0.07063299739089934,0.45694870245729846
-1.9804375092688091,1.3551189402751864,1.6019557596633043,1.024536451464705,1.1279957645497247,-1.1233923097684542
-2.002065814432626,1.3159376599172876,1.308963672266115,1.1971210307216944,0.523228873625737,-1.1233923097684542
-1.9349252722344363,1.4419669645211424,0.3741167344139921,0.5580409326192849,-0.11784489418640895,0.9585689762893362
-1.9643298195949532,1.2510135240623184,-0.9900943388510411,-0.6196852677574609,-0.7004282969591368,0.9585689762893362
-0.10246379106231332,-2.7831463605395528,0.9864340013769753,1.3443555622221561,-0.058722289978876935,-0.19412383534597125
-0.10299092731840921,-2.8871331226477577,0.8602211838195747,1.2734599243763853,-0.15395018506209848,-0.19412383534597125
-0.048049743998919335,-3.0738082351108265,-0.644762554191611,-1.1038201376647487,0.08637832515377737,0.12287851116221284
-0.15797926659724604,-3.1154083641417087,0.9824665332562551,1.024536451464705,0.23988759700725362,-0.610001274625296
-0.17400443334274346,-3.135801614584707,0.9727258279968047,1.4724453620663518,-0.19674881574944542,-0.7035301080502883
-0.16895032501885893,-3.168007728658741,1.1318501562743557,1.024536451464705,0.4445068263040743,-0.19412383534597125
-0.024793996868090824,-3.160824070161123,1.0029977765670375,-1.8707656641548076,3.1790504880809567,0.9585689762893362
-0.08949702508828883,-3.2480704331868484,1.23222906234758,1.1144960697642265,0.49675778870681525,-0.19412383534597125
-0.0903789537983152,-3.2825665714765484,1.1227120523678893,0.5580409326192849,0.8860451683516356,-1.7944977655384604
-0.05435909904163438,-3.2917029375211704,-0.8695774038981599,-1.1038201376647487,-0.1793435970018439,0.15543608268860082
-2.4069300372947873,0.5103932495362198,0.4777468618202827,0.9259161970957459,-0.3128689379758506,-2.765467602881764
-2.3141461968492805,0.7781955633506098,1.4213888233329661,0.8169266387900818,1.0675941035860133,0.45694870245729846
-2.3279185437897976,0.771611955610207,0.9473977874141716,1.4724453620663518,-0.22865735571849985,-1.1233923097684542
-2.3265807741426086,0.7078591052728896,1.541764689062665,0.8169266387900818,1.2482815348490297,0.7220402717853024
-2.383120769025833,0.5607703921813874,1.4439299515749044,1.024536451464705,0.8920223816660066,0.15543608268860082
-2.422485328591141,0.34689806391334815,1.2550970785520135,2.3897493484596004,-0.7107790991907814,-4.547564507366256
-2.2762305602631954,0.6867844412574654,1.3429707064669671,1.1971210307216944,0.571667933815532,-0.19412383534597125
-2.273768906925218,0.6652063448290187,1.003895605565204,1.4724453620663518,-0.15715427843238702,-1.1233923097684542
-2.258542023200765,0.6384718800300672,-1.0704060319426483,0.5580409326192849,-1.507891726543037,-1.1233923097684542
-2.2441078086922452,0.624062186570257,-1.3526510661323972,0.21754914514973803,-1.5287106654014313,0.15543608268860082
-2.260788667820522,0.5823874749592661,-0.5459808822165023,0.8169266387900818,-1.26343624580507,-1.7944977655384604
-2.244702310604494,0.5726256322782025,0.24586528522518591,0.5580409326192849,-0.27294528907650345,-1.1233923097684542
-2.291062793521016,0.7307627375543279,0.9884477240697156,1.1971210307216944,0.08348623480038225,-0.19412383534597125
-2.3144560788659083,0.6727239298765424,1.1387781672463122,1.7782025887792474,-0.27583740961694464,-1.1233923097684542
-2.324629977027499,0.6618925051959377,0.4751585684747251,1.024536451464705,-0.40124977702011116,0.15543608268860082
-2.382847376739239,0.49741418556506334,1.5362363196902276,1.6867893722926435,0.3490186188427037,-1.1233923097684542
-2.3004187603460653,0.4848622763692495,1.2438820156562485,1.024536451464705,0.6021673947898051,0.15543608268860082
-1.9985021712425992,0.6415755323918239,2.7378593437746996,0.8169266387900818,3.192345280866078,0.15543608268860082
-1.6604590650941087,0.7858385827378995,1.7545200466477964,-0.0013009267169237823,2.4018723625065963,0.15543608268860082
-1.8391711677501288,1.3818262841361357,1.009361306603045,1.024536451464705,0.2762364423227337,0.15543608268860082
-1.8588615875493968,1.2904371978058709,0.27734350963875204,1.4724453620663518,-0.9785101445158363,-1.7944977655384604
-1.8932371589253272,1.283273880012357,1.3557218618830407,0.9259161970957459,0.8616025598951998,-1.7944977655384604
-1.8489622044350236,1.2356274768284037,1.3818854681843018,1.3443555622221561,0.4791177321422684,-1.7944977655384604
-1.8455428360243964,1.2622212517598124,1.680271975148392,2.568920131675246,-0.36825007564943374,-1.7944977655384604
-1.8172239984823026,1.2695845864719963,0.5903583804019973,0.5580409326192849,0.15566470968647156,0.15543608268860082
-1.8398824367987254,1.2106287520736425,1.0658821941524919,1.1971210307216944,0.1868182081463492,-1.7944977655384604
0.29765620549298993,0.05233077424565731,0.25093428762832504,0.9259161970957459,-0.5746157959507147,-0.19412383534597125
0.22858732139854118,-0.008954070718999048,1.1160874320097693,1.024536451464705,0.42260730675907726,-0.610001274625296
0.2411588755250232,-0.009674470638448566,-1.0143692976173013,-0.27115079755352045,-0.9716951904922914,0.15543608268860082
0.26915941034361923,-0.14019398556815904,1.30703010528175,-0.27115079755352045,1.9712554661657433,0.15543608268860082
0.43043279024393055,-0.08203482872693457,-0.6852524053629964,0.8169266387900818,-1.3724948247429105,-5.179773445373367
0.5046433580148239,-0.10419094015092095,-0.02248438819357763,0.21754914514973803,-0.3022467350925083,0.15543608268860082
0.4410917211272695,-0.11099490551409785,-0.8872573008578271,-1.1038201376647487,-0.19973894080759846,0.45694870245729846
0.4858887594498665,-0.11441044866408524,0.22066028618868477,0.5580409326192849,-0.30277476720684304,0.45694870245729846
0.4713512509356707,-0.14748104264145884,-0.30634163936796477,0.5580409326192849,-0.8737564983589983,0.9585689762893362
0.5705477404295682,-0.13954477811126662,-0.3787793786646377,-1.1038201376647487,0.41534600998628773,0.9585689762893362
0.5882199974583717,-0.14498930644834693,0.6610724495160479,0.40084588240965763,0.3932577661093381,0.15543608268860082
0.4290770564215812,-0.1840722734056864,-0.20406092584292543,0.21754914514973803,-0.5078843698322966,0.45694870245729846
0.5781207628983822,-0.16956257148533674,0.77005495901005,1.1971210307216944,-0.19711804720019246,0.15543608268860082
0.5315430257419935,-0.17788191926872557,0.6461258190968561,1.1971210307216944,-0.3488049913962149,-0.19412383534597125
0.5470124258273206,-0.1821331263264788,0.5575305026300338,0.9259161970957459,-0.2162960807743185,0.15543608268860082
0.45258710890322035,-0.2203838194936038,1.0105542516673196,1.7782025887792474,-0.43424678783751747,-0.19412383534597125
0.4980342258038837,-0.2465995963493473,-0.19538633099294825,0.21754914514973803,-0.49831531108703003,0.45694870245729846
0.438252820117309,-0.2507880862372175,1.2516366992581667,2.008432420885884,-0.35469849456488245,-1.1233923097684542
0.45160974551387667,-0.251255922420768,-0.5941130268974721,0.5580409326192849,-1.1402211106887332,0.15543608268860082
0.45935848006832186,-0.2512508372456453,-0.491701884793794,0.6953166334999086,-1.1404901124276103,0.45694870245729846
0.4722769673219771,-0.25209158632853385,0.07555266816858838,0.8169266387900818,-0.6781098555906959,0.15543608268860082
0.5294283055311895,-0.2635739135248066,1.1862450312374866,1.1971210307216944,0.35118287187044483,-0.610001274625296
0.529090915871908,-0.3027857049382591,0.13692799323277613,0.40084588240965763,-0.2687714370141045,0.15543608268860082
0.3034429153229005,0.14216210168993104,-0.4867121694169528,0.21754914514973803,-0.8050860490177141,0.15543608268860082
0.41843777385453707,-0.103094237214582,1.7332972914260545,1.1971210307216944,1.1493347677788335,-1.7944977655384604
0.42002872609151437,-0.14051774176781962,-0.3036865214001745,1.024536451464705,-1.1935746852660252,-1.1233923097684542
0.41897894462261404,-0.15992616314283484,0.49652475528016327,1.4724453620663518,-0.75421166797776,-2.765467602881764
0.40576685538555857,-0.17706659606506364,-2.0779810482659227,-1.1038201376647487,-1.3848215185276724,0.15543608268860082
0.4170354454537509,-0.18517236645957674,-0.9724482008324979,0.21754914514973803,-1.2463611698570685,0.15543608268860082
0.4193354212176791,-0.20547408373591378,0.8577356388291363,1.6375370415788646,-0.4889459495099023,-0.610001274625296
