fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.6765617027367979,1,1.829661405095014,1,2067.4636464188534,1,0.8808400450623546,1,21.317555389529595,1,0.9986363636363637,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7035898520005331,1,1.8696451191876473,1,1670.7928255481359,1,0.874707355776511,1,24.056906370939732,1,0.9986363636363637,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.6538851923496216,1,1.852524192382377,1,2076.3801562958597,1,0.880482398302893,1,19.451438751564847,1,0.9979545454545455,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.7003647411814806,1,1.4442672145297029,1,2048.976208093625,1,0.8483505126269526,1,24.669497441981726,1,0.9960227272727273,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.6363579790431546,1,1.5880237458242452,1,1879.5739079680939,1,0.8523839163979438,1,17.43978324545145,1,0.9953409090909091,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.302366304315946,4.20750081194961,1.393165100563557,8.581200581924957,8.581200581924957,0.7734893108091465,0.6175947719556789,1,1.5062237185398888,1,1697.6395862279269,1,0.8350212847151511,1,15.065997416769228,1,0.9926136363636363,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6791365072131387,1,1.3785165737144327,0,887.1889675066541,1,0.7734941342724218,1,18.21734704291162,1,0.9909090909090909,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.6426732424603245,1,1.5389251250230478,1,352.2770134958316,1,0.7337793747911897,1,16.243257475590163,1,0.9901136363636363,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6119188635583839,1,2.3468911419703686,1,309.43584514273886,0,0.7971156255234032,1,14.260863015549,1,0.9901136363636363,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.6245229638073704,1,1.4885438123534214,1,458.2365834109082,1,0.7504994171387203,1,16.915232765731552,1,0.9899999999999999,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.302366304315946,3.3917388584930483,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6967213563789793,0.6531596470032148,1,1.3435987932141638,0,942.4244514395361,1,0.7563800846415509,1,17.010296798969506,1,0.9882954545454545,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,35.52780327,33.8862673599999,5.0400698160457456,2.2605583165504184,2.8357880367808033,2.8357880367808033,1.3176766219780305,3.022532261036308,3.022532261036308,0.5626485624767911,0.6507189583207187,1,1.365393688638876,0,547.2082713423413,1,0.7386470313361099,1,15.619087439998705,1,0.9871590909090908,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.302366304315946,4.888160737682699,1.663933770214046,6.273028226734327,6.273028226734327,0.7973327190784677,0.6735790735471966,1,1.2766193665483416,0,1728.6755783188541,1,0.7906136002979373,1,20.978993003097138,1,0.9864772727272726,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,3.302366304315946,3.9053957098453127,1.5461992827517541,3.873657180281966,3.873657180281966,0.8190214979024365,0.6907846718891923,1,1.2860913906042035,0,1115.2744372493357,1,0.7555197350640008,1,19.988029086247423,1,0.9860227272727272,1
