fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.7285645432694146,1,2.0514642122165516,1,0.052701815650241665,1,305.11526920969413,1,9.246459947596245,1,0.8492991114050451,1,5.901797246847252,1,0.9956980519480519,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.7463719368055262,1,2.6152611342792964,1,0.0036348836824764237,1,1020.5975473351386,1,9.41051445661007,1,0.9236226444132525,1,13.405855888573907,1,0.9948051948051947,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,35.52574879,33.89237268,3.942311872843169,-1.9043027771337224,3.302366304315946,3.30995586711294,1.1328145166338148,6.442943495848729,6.442943495848729,0.8376725157297871,0.6813963085442609,1,1.6794878010375056,1,0.010942309882585637,1,423.2766271225675,1,7.980035301911545,1,0.8613247348861257,1,-0.14394614141881412,1,0.9935064935064936,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.302366304315946,4.20750081194961,1.393165100563557,8.581200581924957,8.581200581924957,0.7734893108091465,0.7389007207177051,1,2.0495240508758252,1,0.004107361688799113,1,769.036955583806,1,8.707050754814102,1,0.8982438124809852,1,8.619821234337145,1,0.9934253246753247,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.7585867972970571,1,2.529972876295529,1,0.0026899678148611574,1,1024.6147106164542,1,9.26758168638004,1,0.9212211547774019,1,16.51159206789313,1,0.9913961038961039,1
30,1.0986122886681098,1.0986122886681098,5.036296543097928,35.53154628,33.89229959,3.980881148967695,-0.0156274398299077,3.06140383881704,3.06140383881704,1.265121051002469,4.584234670452872,4.584234670452872,0.7690266863683961,0.6503220078771867,1,2.025459634356803,1,0.006769030384402552,1,308.02964129216707,1,5.086705684160929,1,0.8422674874970731,1,-2.215013275028296,1,0.9906655844155843,1
1517,1.0986122886681098,1.0986122886681098,5.375278407684165,35.5291301899999,33.8892338,4.243104137227407,-1.1924218391670918,3.302366304315946,3.302366304315946,1.2668268875428923,4.892789260714372,4.892789260714372,0.7782901850893125,0.6487804194502087,1,1.9202544443834924,1,0.010699148786222948,1,332.93619966763475,1,4.909065756547703,1,0.8503206961678967,1,-4.1095718720960015,1,0.9903409090909091,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.7200601484760173,1,1.932583751841305,1,0.0029760878404446003,1,795.8857073225795,1,8.82554968286825,1,0.8957801940261203,1,4.384790475834677,1,0.9896103896103897,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.6555164493056109,1,1.4435495212827691,1,0.009639524059761952,1,229.28675660748064,1,4.172799833708945,1,0.8011707648007282,1,1.4016789948311548,1,0.986525974025974,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,3.302366304315946,3.9053957098453127,1.5461992827517541,3.873657180281966,3.873657180281966,0.8190214979024365,0.6979857240072803,1,2.2126558374799687,1,0.0025137912876522775,1,395.76402678889326,1,7.471692382367867,1,0.8734908065474832,1,-0.5634105730453243,1,0.9861201298701296,1
