FID,Building's construction year,Number of floors,Number of apartments,Total electricity consumption (kWh),Latitude,Longitude,Area in m^2
125,1940,5,10,146.693999999999,35.47513507,33.89540163,322.221765237
126,1950,4,10,43.652,35.4734815699999,33.89514899,180.543263077999
127,1950,4,15,53.081,35.47139913,33.8950271,336.801304467
128,1950,4,8,51.99,35.4718270799999,33.89489735,477.012772616
129,1980,7,7,76.0199999999999,35.4721050799999,33.89504385,302.555912917999
130,1950,6,12,29.913,35.4715442999999,33.89523888,303.276701322
131,1950,5,10,63.0989999999999,35.47134408,33.8957060099999,441.424692036
132,1960,10,58,364.110999999999,35.4715887999999,33.8955556,524.040846442999
133,1930,3,6,34.99,35.4715071999999,33.8960192799999,196.875464926
134,1930,4,8,21.3329999999999,35.47129135,33.89597862,312.759689621999
135,1950,5,14,348.0,35.4733638399999,33.8966803599999,418.187227634999
136,1960,6,18,121.64,35.47239124,33.89639635,460.798267344999
137,1950,6,12,36.091,35.4713522899999,33.8963785099999,262.295556440999
138,1930,3,6,26.969,35.4731471699999,33.8959376099999,229.655097923
139,1930,3,6,312.0,35.47430511,33.8960800199999,145.492646457999
140,1950,4,4,71.5799999999999,35.4742446899999,33.89622464,347.293710399
141,1920,1,1,4.486,35.47209998,33.8961272499999,170.307187621999
142,1950,5,10,59.1709999999999,35.47233423,33.89614076,334.292817544
143,1990,10,20,94.995,35.4719701699999,33.89652963,276.488276095
144,1980,10,10,57.0649999999999,35.47282855,33.8971003899999,210.443837414
145,1950,4,4,39.5429999999999,35.47261119,33.89714904,181.911834435999
146,1970,9,18,127.305,35.47302285,33.8969436699999,356.802564914
147,1950,3,6,33.27,35.4725830599999,33.8977585199999,425.358342069
148,1980,11,11,31.103,35.47255013,33.89739223,208.858905717999
149,1950,5,10,73.081,35.47303713,33.8972413799999,282.519868809
150,2010,10,10,193.382,35.47075513,33.8926941599999,330.165676306
151,1950,6,12,70.376,35.47116554,33.8947937399999,353.617165478
152,1980,10,20,174.569999999999,35.4730823599999,33.89393295,223.432359816
153,1950,6,12,151.03,35.4739064099999,33.8941189299999,563.577070320999
154,1980,11,22,170.247999999999,35.47391128,33.89374516,465.2114232
155,1960,7,14,229.510999999999,35.47276355,33.8935732599999,723.101470104999
156,1980,11,11,181.318999999999,35.47294814,33.89376998,288.273477060999
157,2010,22,44,118.498,35.4732052,33.89285719,419.208485440999
158,2000,11,11,45.134,35.47348229,33.8938217299999,134.345596078999
159,1950,6,12,116.814999999999,35.4753795999999,33.89367111,392.444649939999
160,1950,5,12,44.993,35.47494832,33.8947154999999,345.844435933
161,1980,12,24,102.215999999999,35.4751295499999,33.8947793999999,331.366997716
162,1970,8,8,38.965,35.48911135,33.8918682099999,145.518017520999
163,1970,12,32,188.578,35.49018825,33.89172374,311.031049315
164,1960,8,6,54.398,35.48991412,33.8916485299999,144.852656386
165,1980,12,23,95.158,35.4897329799999,33.8916955899999,294.753782743999
166,1970,8,16,140.794,35.49054023,33.89185666,368.945538395
167,1980,11,21,146.282999999999,35.4913633199999,33.89185169,433.778499427999
168,1930,4,4,27.475,35.49109241,33.89184998,136.994872539999
169,1940,4,4,72.488,35.4909437199999,33.8919083199999,261.817753918999
170,1970,8,13,58.2999999999999,35.4907048299999,33.89073699,193.887904593999
171,1970,11,20,106.311999999999,35.49046355,33.8907432199999,219.961409077
172,1950,5,4,21.771,35.49001453,33.89100664,138.155805036
173,1920,1,1,988.0,35.49012638,33.89096948,138.155805036
174,1930,2,3,10.9,35.49012226,33.89072439,123.523525203
175,1970,8,14,55.146,35.48991757,33.8907463099999,155.038929626999
176,1950,7,12,52.237,35.4894405,33.89082032,186.324744105999
177,1930,3,3,20.992,35.4893682599999,33.89108085,139.541108987999
178,1980,8,7,22.611,35.4897221499999,33.8911169699999,89.2763841605
179,1950,5,5,15.1039999999999,35.4895125899999,33.89109045,88.3286916098
180,1930,3,3,24.5829999999999,35.4899019699999,33.89115404,231.664006779
181,1960,11,10,87.658,35.48842333,33.8916878699999,227.980496120999
182,1930,2,1,11.157,35.48902154,33.89132871,153.525405820999
183,1930,4,4,25.381,35.48877341,33.8909764699999,174.701981471
184,1970,10,16,80.861,35.4883915799999,33.8913300199999,241.573885310999
185,1970,10,10,125.471,35.4887320799999,33.89135437,298.157727523
186,1930,1,1,5.174,35.4885861599999,33.8914980099999,118.445160157999
187,1970,8,14,71.397,35.48827966,33.8902823299999,274.177729134999
188,1950,5,8,38.7689999999999,35.48917308,33.8901332,167.718518109
189,1980,9,14,66.292,35.49001152,33.8894179999999,232.857242281999
190,1980,9,16,86.3349999999999,35.49031402,33.88922582,285.788577417999
191,1990,12,22,124.709999999999,35.48959455,33.8894303599999,355.696800573
192,1990,9,16,80.8859999999999,35.4884411199999,33.88886946,231.652311951
193,1950,4,4,33.649,35.4890785099999,33.8889022299999,203.023851774999
194,1960,9,21,113.501,35.48984532,33.8886350399999,203.529538524999
195,1980,5,10,36.2019999999999,35.4899083,33.8888335999999,264.429160186999
196,1950,5,8,50.6899999999999,35.49041642,33.8889309799999,199.814846222999
197,1930,3,3,16.94,35.48986449,33.88808118,148.477053261999
198,1930,5,5,8.67399999999999,35.48975471,33.88779134,143.993799862999
199,1920,1,3,9.159,35.48885971,33.8884384099999,128.380901168999
200,1930,2,3,25.538,35.4916762499999,33.89251087,194.273527217
201,1940,3,3,17.355,35.4913098099999,33.89217463,154.609864765999
202,1920,2,1,3.813,35.49086999,33.89245864,103.240691956
203,1990,10,19,180.533999999999,35.4913568799999,33.8928957099999,330.847841897
204,1960,6,6,19.757,35.49168144,33.89266509,189.017529816
205,1970,13,36,135.752,35.49127446,33.89267796,206.720684065999
206,1960,7,12,45.7929999999999,35.49150625,33.8926668599999,166.868771704
207,1990,14,24,156.153999999999,35.48979611,33.89281442,348.604428192999
208,1980,10,11,61.0189999999999,35.4891677999999,33.89283849,167.517361475
209,1960,7,16,84.381,35.5145322799999,33.87439149,225.802217017999
210,1960,7,15,72.099,35.51452289,33.87377802,293.699561046999
211,1950,2,2,9.37599999999999,35.51538918,33.87139126,164.807696111
212,1951,2,2,12.118,35.5155015699999,33.87267673,127.355289424999
213,1920,1,1,86.15,35.5159158299999,33.87216338,213.603799205999
214,1972,8,18,82.9459999999999,35.51325791,33.872311,337.973799811999
215,1970,12,12,83.9629999999999,35.51354337,33.87243131,266.315317599
216,1960,6,12,101.323999999999,35.51334794,33.872121,354.638295586
217,1960,7,13,115.093,35.51476326,33.8716486699999,439.346359039999
218,1990,9,8,100.159999999999,35.51474755,33.87144516,216.471958618
219,1950,4,8,16.9869999999999,35.51793079,33.88561157,107.408654381999
220,1940,4,4,12.335,35.51794882,33.8857256599999,159.09768561
221,1980,18,32,206.311,35.5180047899999,33.88521919,469.528585614999
222,1970,12,14,84.436,35.5182862899999,33.88523605,271.53333813
223,1960,4,4,12.977,35.51851776,33.88577043,166.913952193
224,1930,1,8,17.7869999999999,35.51713049,33.88538177,136.812099069999
225,1960,6,11,51.713,35.5171494499999,33.88523207,207.715202070999
226,1960,5,14,65.427,35.51681799,33.8849891099999,173.837200923
227,1950,3,2,3.464,35.51656904,33.8850077199999,299.083058278
228,1940,1,4,15.025,35.51693428,33.8852738,102.678153362
229,1950,5,5,17.8709999999999,35.51615478,33.8856364999999,182.22611739
230,1950,6,12,19.8649999999999,35.51601284,33.8856283599999,198.448484228
231,1970,5,7,43.0069999999999,35.51495048,33.88447809,311.485918953999
232,1950,5,4,21.3039999999999,35.5153565099999,33.88426075,126.616328292
233,1950,4,8,38.2319999999999,35.51520604,33.88416989,145.295907937
234,1950,4,5,51.398,35.5151938599999,33.88399643,189.365988794
235,1950,5,10,49.548,35.51543865,33.8839433799999,189.371686708999
236,1960,6,12,97.3299999999999,35.5162935899999,33.8849347,329.804105742999
237,1960,6,14,85.807,35.5162203399999,33.8846329699999,292.128463102
238,1940,1,1,957.0,35.51629699,33.88447956,119.305880458
239,1970,8,8,57.7019999999999,35.5160999399999,33.88432332,199.489396274999
240,1980,12,22,207.016999999999,35.51617238,33.8840161099999,455.597011192
241,1970,8,9,65.5139999999999,35.5164841799999,33.8839592699999,369.048833514
242,1970,9,16,72.179,35.51821848,33.8841526699999,411.511832147999
243,1940,1,2,19.21,35.51854363,33.88406974,102.920703122
244,1930,1,4,17.056,35.51859833,33.8836633499999,199.818347305
245,1950,2,2,5.794,35.5176069899999,33.88419101,116.889419848
246,1950,5,5,24.378,35.5177308999999,33.88417966,96.3402001536999
247,1960,5,8,35.3449999999999,35.5178462399999,33.8841214099999,209.816420123
248,1960,5,10,51.8119999999999,35.5179935199999,33.8840979699999,263.009328186
249,2000,10,14,112.918999999999,35.51764382,33.8848778799999,385.870647184999
250,2000,8,7,58.2289999999999,35.51795048,33.8848770399999,188.293808375999
251,1970,7,7,34.5979999999999,35.5167435299999,33.8842823299999,222.137101685999
252,2012,11,9,86.3119999999999,35.5166077599999,33.88448591,268.497431473999
253,1950,2,3,7.617,35.5191559399999,33.8845011499999,105.734509705999
254,1970,7,14,4.743,35.51939473,33.88459403,152.348837303
255,1950,4,8,29.454,35.51965167,33.88467364,187.572962319999
256,1970,5,11,66.037,35.5194727499999,33.8842924,174.128464890999
257,2005,8,8,72.052,35.51955454,33.88515334,275.788742345999
258,1940,2,3,80.0,35.5162126099999,33.88704886,151.677213835
259,1950,2,2,11.145,35.51942339,33.88384862,141.714576289999
260,1970,10,9,103.082999999999,35.51601282,33.88597698,414.458592395999
261,1970,7,12,72.159,35.5176412699999,33.88665841,341.264365966
262,1970,7,18,94.875,35.51747873,33.8862986099999,367.339672258999
263,2000,8,8,11.137,35.51842055,33.88607306,74.9935296548
264,1970,7,14,61.0959999999999,35.5180919499999,33.8861984999999,237.099155453
265,1950,4,4,8.757,35.51827695,33.88618726,129.904212602
266,1970,7,14,77.95,35.5185574699999,33.88631454,333.705684943999
267,1940,1,3,18.995,35.5183797899999,33.8862923,166.605165115999
268,1960,4,10,45.814,35.51866922,33.8865626799999,191.134320874999
269,1960,4,4,25.7259999999999,35.5188429199999,33.8865779599999,206.170862889
270,1960,4,4,14.769,35.51850838,33.8867381399999,276.253929583999
271,1940,2,4,23.073,35.5182393099999,33.8865905799999,222.414886327999
272,1960,4,3,794.0,35.51788674,33.8867163099999,123.432577641999
273,1950,1,2,2.271,35.5235855099999,33.8897660599999,116.424121975999
274,1960,5,24,86.9699999999999,35.52441953,33.88951051,336.615733605999
275,1970,7,21,71.8769999999999,35.52382721,33.88959847,237.821071437999
276,1980,9,30,117.975999999999,35.52416419,33.88933114,213.933723285
277,1970,7,14,129.338999999999,35.52384415,33.88939072,336.166347114
278,1950,5,10,27.925,35.5247702699999,33.8893234499999,143.188156695
279,1940,3,9,14.441,35.52454015,33.8893284099999,179.17002098
280,1950,4,8,12.8409999999999,35.5244021199999,33.88932838,95.1403523526
281,1920,1,8,17.8799999999999,35.5247537799999,33.8899406,289.847640468999
282,1970,7,14,76.783,35.5247426399999,33.8904090699999,282.629197423999
283,1920,1,1,1.949,35.5247666499999,33.89102135,145.593294799999
284,1940,1,8,33.161,35.52501274,33.8901357,225.240641285999
285,1940,2,6,20.131,35.5240007399999,33.8897247299999,132.299434577999
286,1950,2,5,11.0619999999999,35.5227631799999,33.89100818,110.643237077999
287,1940,2,2,9.189,35.52421476,33.8901558499999,75.5099948624999
288,1950,3,6,8.339,35.52378624,33.88971824,124.844120982
289,2000,9,18,46.1709999999999,35.52382086,33.88986718,161.786597623999
290,1980,6,12,17.9349999999999,35.5238395599999,33.8899816799999,136.120695904999
291,1990,11,14,220.438999999999,35.5238112199999,33.8902024599999,276.836807173
292,1950,2,4,126.632,35.52115209,33.88998359,182.890918352999
293,1960,5,11,34.378,35.52165971,33.89111939,181.706057342999
294,1950,4,4,7.95,35.52065331,33.89075359,132.874012803999
295,1970,6,12,99.325,35.52042937,33.8907578399999,412.552291586
296,1950,4,10,9.564,35.5315847999999,33.89197935,157.646627588999
297,1950,4,11,11.146,35.53162976,33.89205123,99.8641307271
298,1950,4,11,27.277,35.53168053,33.89212965,77.6816328954
299,1950,4,8,24.2259999999999,35.53183941,33.8921147499999,75.74575061
300,1920,3,2,15.5299999999999,35.5323142399999,33.8927554099999,119.574929216
301,1950,7,7,7.986,35.5323988099999,33.8928265099999,134.754487718
302,1920,1,1,5.179,35.5324430499999,33.8929911299999,237.273967736999
303,1950,8,16,71.76,35.52945918,33.8917249699999,253.443846288
304,1950,4,4,8.067,35.5280156299999,33.89178538,186.285392529
305,1950,3,10,27.193,35.52781143,33.89175008,370.568952734999
306,1950,4,8,15.0009999999999,35.52837891,33.8915754399999,275.068862115
307,1950,4,5,29.2139999999999,35.5280202599999,33.89155761,211.467321822999
308,1950,3,7,35.298,35.52856435,33.8918516,239.890228707999
309,1960,8,17,116.754,35.52675724,33.8912375999999,347.277186753
310,1920,1,1,22.288,35.5272593899999,33.89097103,158.090586172999
311,1950,3,3,38.051,35.5282441399999,33.8904130299999,344.219912380999
312,1950,5,12,26.931,35.52749381,33.8897447499999,182.541484924999
313,1940,2,3,7.412,35.5274605999999,33.8895703999999,195.378840357999
314,1950,7,14,67.7939999999999,35.52723189,33.89029019,248.826417714
315,1960,9,18,88.4479999999999,35.5272845499999,33.89040442,292.124022455999
316,1970,8,16,73.625,35.52715914,33.89070808,287.72818286
317,1920,2,2,6.388,35.5266624799999,33.89095787,232.30992161
318,1990,7,14,55.5769999999999,35.52641632,33.89057015,208.5395177
319,1950,6,12,20.077,35.5264025199999,33.8901351,205.639138604999
320,1960,8,24,108.572,35.52661742,33.89025354,342.666681634999
321,1960,5,12,47.6469999999999,35.52664163,33.89042708,209.546837982
322,1950,8,16,76.7789999999999,35.5258752499999,33.89091717,647.287086122999
323,1950,8,16,53.267,35.5259096899999,33.89073802,647.287086122999
324,1950,4,8,37.1659999999999,35.52579317,33.8902122599999,112.11906521
325,1950,3,3,7.894,35.5256233599999,33.89100363,159.689469613
326,1900,2,3,8.666,35.5253497799999,33.8911122499999,313.653561989
327,1950,3,6,24.884,35.52534682,33.89019599,249.239210544
328,1950,2,2,7.741,35.52704876,33.88988727,190.040976260999
329,1950,6,7,56.4089999999999,35.5268355899999,33.8899552999999,208.257074482999
330,1950,7,14,64.4899999999999,35.5266556899999,33.88981033,259.851221678
331,1920,2,2,16.445,35.5265207899999,33.8899874199999,204.209370180999
332,1960,7,14,55.387,35.52582599,33.8897612499999,233.821619330999
333,1950,7,7,30.0249999999999,35.5257823099999,33.88902438,165.06606481
334,1950,5,11,49.7169999999999,35.52610155,33.8897361699999,193.679093904
335,1940,3,6,20.335,35.52522909,33.88935585,144.805031877999
336,1920,3,3,6.432,35.5310968699999,33.8919754599999,105.466602527999
337,1950,4,8,26.079,35.53113144,33.8920754199999,290.578676308
338,1950,4,4,13.081,35.53096098,33.8919838799999,54.6712463551
339,1920,2,2,21.1179999999999,35.53030958,33.8919680099999,159.682813794999
340,1920,3,2,9.746,35.53057865,33.89183203,63.2297000041999
341,1920,2,2,7.478,35.53072135,33.89184611,88.7420170838999
342,1920,2,3,7.522,35.5304833699999,33.89173565,72.4722224191
343,1920,2,4,8.612,35.53034515,33.8917076999999,87.3677004886999
344,1950,4,10,11.294,35.5299616,33.8919015,108.800971214
345,1920,2,2,6.494,35.5300543299999,33.8916741,64.0720488567999
346,2000,10,20,44.874,35.5290057899999,33.8912956799999,223.797585954999
347,1930,2,1,5.355,35.53289129,33.8929901599999,50.6221764324999
348,1930,1,1,6.916,35.53261184,33.89263495,103.940554164
349,1930,2,2,4.498,35.5325619199999,33.8925369199999,127.403210411
350,1930,3,6,14.4309999999999,35.53238711,33.89233243,184.138080543
351,1940,4,3,2.154,35.53261993,33.892395,151.647218242999
352,1940,4,4,7.856,35.53267435,33.89251591,100.374798255
353,1940,5,10,59.2689999999999,35.53298241,33.89271996,141.665687651
354,1930,2,1,4.635,35.53303203,33.89285833,121.80226924
355,1940,4,10,62.838,35.5328246999999,33.89227299,300.262504031999
356,1950,3,6,14.5239999999999,35.5217627899999,33.89164935,202.845360002999
357,1962,5,11,44.5859999999999,35.5235523599999,33.89253879,169.872457330999
358,1945,5,11,25.863,35.52381538,33.8926483899999,108.055599177
359,1948,5,6,21.713,35.5237477,33.8923672,157.581945835999
360,1973,5,5,35.204,35.52351925,33.8923612099999,174.858796704
361,1936,6,7,50.819,35.52479445,33.8940743699999,183.102189291999
362,1960,7,16,60.536,35.52456815,33.89365102,250.979180106
363,1960,6,12,49.1599999999999,35.52477857,33.89347132,223.199460157999
364,1930,1,1,102.040999999999,35.5259145899999,33.8943381599999,212.736694927999
365,1974,6,13,54.197,35.5252059099999,33.8932625599999,219.521588414999
366,1968,4,4,7.502,35.52622524,33.89321651,116.331908497
367,1985,7,8,59.2629999999999,35.5261490999999,33.89292374,196.548961171999
368,1970,5,11,24.0159999999999,35.5263637899999,33.8930660899999,150.011840366999
369,1937,3,3,13.738,35.52652536,33.8930428999999,171.861030524
370,1970,4,4,14.731,35.52674932,33.89421835,82.7368872675999
371,1955,3,7,23.6909999999999,35.5267066099999,33.89382553,134.025145083
372,1914,1,1,7.625,35.5267617399999,33.8941201499999,141.248216942999
373,1914,3,3,16.6529999999999,35.5264039899999,33.8937340199999,115.403076046999
374,1914,4,4,27.1879999999999,35.5263917199999,33.8936514399999,135.301221443
375,1970,8,16,71.646,35.5263647199999,33.8935304999999,283.142843823
376,1900,1,1,86.0,35.52574879,33.89237268,33.4273039958999
377,1979,7,8,44.8609999999999,35.5254038599999,33.89245058,218.282800602999
378,1965,7,8,60.7,35.524914,33.8925758999999,304.832296137
379,1942,3,3,13.641,35.5245882899999,33.8921880199999,227.204604874
380,1949,3,3,27.855,35.5244720999999,33.89262269,156.363015469
381,1986,2,1,8.006,35.5244350999999,33.89248441,155.152361547999
382,1890,2,1,8.587,35.52444959,33.89235355,182.108433257
383,1950,4,8,9.775,35.5241927699999,33.8924792899999,155.37908089
384,1890,1,3,2.431,35.52414908,33.8923557999999,184.720000558
385,1970,3,3,35.828,35.5280653299999,33.8933109999999,114.165291203999
386,1970,5,5,28.3539999999999,35.5281075999999,33.89339573,153.720644721
387,1976,5,5,20.887,35.5281868599999,33.89354162,145.305935787999
388,1960,4,5,21.326,35.5282297899999,33.89366763,244.961495189999
389,1970,2,4,41.5069999999999,35.5284032499999,33.8934478199999,205.825208446
390,1976,3,3,51.677,35.5286625999999,33.8935243999999,263.053432140999
391,1966,2,1,25.23,35.52904259,33.89310582,142.501557090999
392,1966,4,4,29.259,35.52901974,33.8932187699999,236.653102009
393,1970,4,8,28.309,35.5290583299999,33.8933719899999,186.411198315999
394,1960,3,3,24.0,35.52985332,33.89384725,264.350415876999
395,1980,2,2,7.205,35.52996858,33.89413642,184.864673207
396,1960,2,2,5.727,35.53006234,33.89422519,142.367105401999
397,1970,2,2,50.307,35.5296323999999,33.89392858,231.839359384999
398,1970,2,2,79.004,35.52958144,33.8937415999999,247.148651424
399,1966,4,4,15.215,35.5286323799999,33.8940450899999,236.299360596
400,1960,1,1,23.428,35.5292851299999,33.89314624,161.375348616999
401,1960,4,4,5.599,35.52930251,33.8929438799999,142.802662663999
402,1950,3,3,15.391,35.52928251,33.8924825,177.532474947999
403,1960,2,2,3.746,35.52994438,33.89247924,144.313244938999
404,1960,2,2,6.882,35.5294587599999,33.89340553,38.8206215559999
405,1960,6,10,23.8539999999999,35.52904642,33.8925922299999,152.737790214999
406,1970,2,2,33.619,35.52892938,33.8923302199999,142.696906963
407,1970,2,3,18.029,35.52894089,33.8922086299999,73.1117999055
408,1970,5,3,10.959,35.52894727,33.8924222799999,95.7871429663999
409,1970,3,3,3.155,35.52890207,33.89248989,132.241123635
410,1931,2,1,42.561,35.52841754,33.89210537,345.223991108
411,1970,4,4,52.136,35.5281159399999,33.8925214699999,129.551081474
412,1970,6,10,10.324,35.52825485,33.8925123699999,101.566990324
413,1970,2,2,15.1489999999999,35.5284200099999,33.8926086299999,106.718498612999
414,1980,3,3,17.661,35.52855075,33.89258523,140.843191531999
415,1970,2,2,28.212,35.5286178699999,33.8926935599999,186.74529369
416,1970,4,4,13.27,35.52864307,33.89282603,126.669218401999
417,1970,3,3,22.507,35.5286718899999,33.89298892,85.1055321567999
418,1960,5,5,10.228,35.5286647699999,33.89293184,91.9506042398
419,1960,4,8,64.147,35.52825474,33.8928042399999,153.581252642
420,1970,1,1,23.43,35.5279375499999,33.8928872799999,217.082848726999
421,1970,7,7,42.6709999999999,35.5278956,33.89262226,139.842173722
422,1970,8,8,22.172,35.5278794199999,33.8924860799999,157.843809399999
423,1970,4,4,4.631,35.52784084,33.8923032699999,258.223507026999
424,1970,2,2,13.515,35.5276533799999,33.89232107,243.680905383999
425,1970,2,2,15.592,35.52773358,33.8924401,79.3702926157999
426,1981,2,2,18.792,35.5277521699999,33.8927701499999,109.252905960999
427,1960,4,6,10.4849999999999,35.52780973,33.8929395099999,95.0701630492
428,1970,4,4,22.495,35.52758105,33.89293717,196.828735918
429,1960,4,5,34.305,35.5275016699999,33.89269661,251.023036832
430,1960,1,1,42.9149999999999,35.5273638999999,33.8928906399999,152.647320019999
431,1965,5,10,45.0099999999999,35.5272514999999,33.8926096499999,164.061229736999
432,1970,4,4,20.42,35.5271458499999,33.89236747,170.551207898
433,2001,12,11,23.827,35.52701909,33.8925091799999,112.096087971
434,1970,2,2,11.1389999999999,35.52673636,33.8928957199999,102.095093118999
435,1930,2,3,24.677,35.52715975,33.89280423,189.534284874
436,1971,4,8,17.113,35.5271446499999,33.89300353,161.588046773
437,1970,2,2,13.496,35.5268645299999,33.8931341099999,282.526303153
438,1990,2,2,7.454,35.5269997799999,33.89313466,70.5090216551
439,1970,3,3,37.7929999999999,35.5302802799999,33.8928509899999,161.589477049999
440,1960,2,2,16.4319999999999,35.53014395,33.8930226399999,181.950689033
441,1971,4,4,26.004,35.53046848,33.8926077699999,200.803288791
442,1960,5,5,64.049,35.5304663399999,33.8922136999999,229.32148727
443,1960,3,3,4.628,35.53079667,33.89277623,135.391804484
444,1951,3,3,31.2899999999999,35.5308698999999,33.8932001499999,262.058434963
445,1970,5,5,16.82,35.53095615,33.89258782,159.127229032999
446,1960,4,4,10.289,35.5309005,33.89236795,91.8431074411
447,1971,6,6,51.402,35.5314052499999,33.89272338,224.921415523
448,1970,6,5,26.0159999999999,35.5312059199999,33.8926454599999,137.751005141999
449,1971,6,6,17.0509999999999,35.53182498,33.89348991,149.05136048
450,1980,2,4,31.0,35.53190516,33.8936095899999,110.588255054
451,1970,4,4,16.6729999999999,35.5317815499999,33.89399568,201.549147452
452,1970,2,2,11.839,35.5315499499999,33.89354094,132.212479462
453,1980,3,2,87.9219999999999,35.53175575,33.89326854,357.693436269
454,1970,3,2,232.390999999999,35.53156639,33.89331578,357.693436269
455,1970,1,1,38.942,35.53202504,33.89360389,256.637694453999
456,1960,3,3,11.1579999999999,35.5316782499999,33.89450252,169.159265857
457,1961,2,2,20.387,35.5319342299999,33.89430033,212.340977678999
458,1940,3,3,5.223,35.53182349,33.8942438799999,69.6958300178
459,1980,3,3,2.524,35.5317618099999,33.8942030099999,122.872512366999
460,1970,2,1,20.5689999999999,35.5313133399999,33.89387938,117.320120864
461,1980,5,5,5.083,35.53105456,33.8936451599999,177.132157494
462,1970,6,6,43.307,35.52799548,33.8942623299999,93.0373827803999
463,1960,1,1,18.1299999999999,35.52739932,33.89352824,89.0909698788999
464,1976,2,2,10.1809999999999,35.52741866,33.89362664,96.8552849059
465,1976,4,4,30.28,35.52713004,33.89345729,114.674492294999
466,1970,4,4,37.0709999999999,35.5275154699999,33.89341597,127.617001793
467,1960,4,4,14.071,35.52734592,33.8933280199999,66.3490555971
468,1971,4,8,30.855,35.52758312,33.89351896,202.166639282
469,1970,3,3,9.638,35.52780518,33.8936590699999,287.100952378999
470,1900,2,2,1.346,35.53329342,33.8938326099999,227.250254407999
471,1920,1,1,12.912,35.5332198099999,33.89342903,142.767534823
472,1950,5,5,38.2569999999999,35.53314349,33.89317486,141.955377432999
473,1920,2,2,4.425,35.5332960699999,33.8931094499999,145.60394671
474,1920,2,2,7.476,35.5334810499999,33.89393272,157.006506260999
475,1920,2,2,7.176,35.5325849999999,33.89463594,150.584089833
476,1940,4,6,26.2489999999999,35.5328979399999,33.8939594799999,150.330181229999
477,1920,1,1,2.411,35.5327987699999,33.8935770499999,114.218178273
478,1930,2,2,22.0719999999999,35.5325400099999,33.89332006,91.081765875
479,1930,2,2,10.801,35.5326173099999,33.89357631,109.516365622999
480,1940,4,8,64.149,35.53236522,33.89443439,297.219012996
481,1940,5,10,22.724,35.5325841299999,33.89411828,146.31854293
482,1940,4,8,2.47,35.53362407,33.89468552,116.056258076
483,1920,1,1,1.03,35.53423103,33.89450489,84.5157058699
484,1920,2,2,8.967,35.5344087599999,33.8945000399999,146.677196815999
485,1950,4,8,23.1009999999999,35.5338410399999,33.89389657,90.2573580928
486,1940,2,2,22.608,35.53363341,33.89324699,190.389262088
487,1950,3,6,10.307,35.48780398,33.90007975,407.523979473999
488,1960,7,7,26.047,35.5174510299999,33.8866477799999,270.137561392
489,1990,10,10,13.569,35.47608554,33.8942464599999,277.967060606
490,1930,3,3,7.514,35.4716047599999,33.89494097,210.876981661
491,2013,18,28,82.081,35.5147645899999,33.8848904999999,500.126559789999
492,2013,7,7,42.7199999999999,35.5153460599999,33.88416071,162.961604238
493,2013,15,15,48.0409999999999,35.5187844499999,33.88605407,557.209921054
494,2012,5,10,11.57,35.52402489,33.8903267,234.310910573
495,1940,4,4,59.9059999999999,35.5281852199999,33.8915484699999,236.752858164999
496,2000,9,9,42.2959999999999,35.5261842,33.89070181,176.864220874
497,1951,4,5,205.0,35.5234503499999,33.8921901399999,273.972254663999
498,1960,3,2,111.813999999999,35.5296586199999,33.8931295599999,864.026676279999
499,1950,1,2,59.0409999999999,35.4817636699999,33.89872435,213.468490803999
500,1940,1,2,12.334,35.5196850199999,33.8848638699999,164.547707755
501,1930,2,2,19.1619999999999,35.51588926,33.8870966599999,234.996331247
502,1914,2,2,11.324,35.52660798,33.89424959,159.116236074999
503,1920,2,2,4.22,35.5304598,33.8911252099999,53.6354258782
504,1920,4,4,9.936,35.5307446899999,33.88904187,66.1662235557
505,1920,2,2,10.449,35.53092635,33.88889558,77.8859138866999
506,1920,2,2,4.296,35.5310669799999,33.8917757899999,45.3966709549999
507,1920,3,3,42.9799999999999,35.53082941,33.8893608899999,82.5251272218999
508,1920,3,3,13.93,35.5300610299999,33.88873799,60.7883418949
509,1970,6,7,28.9759999999999,35.51765271,33.89048239,165.72901046
510,1990,8,8,36.0369999999999,35.4802116299999,33.89498348,248.045320476
511,1980,6,12,70.941,35.5189659899999,33.88939913,281.145850688999
512,1940,2,3,10.4079999999999,35.52107868,33.8832298499999,79.3193337259999
513,1920,2,4,4.551,35.53019847,33.8913185899999,54.2232034653999
514,1920,2,2,3.84,35.5303105699999,33.8899115299999,34.8705841853999
515,1970,8,9,66.7579999999999,35.51188647,33.87983004,258.348681612999
516,1930,4,8,37.561,35.47660802,33.8965504399999,209.255134622
517,1920,3,4,1.197,35.53027052,33.88867341,58.8660597248
518,1920,1,1,4.006,35.53067819,33.8888301499999,103.729376247
519,1920,1,1,8.103,35.5310854499999,33.88874732,57.6634733460999
520,1920,2,2,4.464,35.5308703899999,33.8886183899999,55.3296810785999
521,1940,2,4,165.639999999999,35.48119673,33.8971827499999,245.239681163
522,1920,2,4,130.528999999999,35.4877564,33.8911034699999,238.583641795999
523,1920,2,2,8.842,35.5305795,33.8916255,64.4950120658999
524,1920,2,2,4.146,35.5303029,33.89160737,61.7634164485999
525,1920,2,4,8.08,35.53079625,33.8912107499999,36.9105597303
526,1980,11,22,35.8539999999999,35.4799411999999,33.89846705,125.801078927999
