contamination,use_pca,use_fa,lof_neighbors,if_estimators,if_max_features,use_ae,use_ocsvm,use_copula,use_hdbscan,hdb_min_cluster,stage,silhouette,dunn,dbi,score,time_sec,rho_bootstrap,jacc_topk,rho_seed,rho_noise,out_dir
0.02,1,0,20,200,0.6,0,1,1,0,5,3,0.6412589914885882,0.03474687770808869,1.0933606516004493,0.7427584134412508,61.28,0.9955473166623755,0.8278426646891609,0.9986463876290247,0.9982023744201348,data\tuning_runs_asha\stage3_deep\75ca7e4cc9
0.03,1,0,30,100,0.8,0,0,0,1,10,3,0.6093722704716705,0.04621722810011338,1.2318476934120743,0.7115067602114575,54.19,0.9504558521506022,0.8739142150103905,0.9923230988123306,0.9776156050212869,data\tuning_runs_asha\stage3_deep\88c01e08f8
0.03,1,0,50,400,0.6,0,1,1,1,20,3,0.6055164354892775,0.04108598675245927,1.3177692396728975,0.7047601164498423,82.03,0.982912192925986,0.8694649121082816,0.9993015264653824,0.9915826261456355,data\tuning_runs_asha\stage3_deep\52de0ca440
0.03,1,0,20,100,0.8,0,1,0,0,5,3,0.5946036611260691,0.04108598675245927,1.4172962696501437,0.6948681942336324,51.34,0.9897698632229202,0.8888556954785468,0.9949409964941017,0.9953508019658527,data\tuning_runs_asha\stage3_deep\dfb4565c17
0.02,0,1,50,200,1.0,0,1,1,1,10,3,0.5798730087437086,0.03448434613836716,1.3373251238363117,0.6739536847128966,45.18,0.9787330966829931,0.8529647138796195,0.9992458363125577,0.8569509667951983,data\tuning_runs_asha\stage3_deep\d531c7497b
0.04,1,0,50,300,0.6,0,1,0,1,30,3,0.5666008259555494,0.025757636488734262,1.4898361495831138,0.6634826447261079,73.96,0.9844684840595456,0.8676181250171493,0.9979527563200126,0.9859315711818556,data\tuning_runs_asha\stage3_deep\6d32ff0e1b
0.03,0,0,20,300,1.0,0,1,0,0,5,3,0.5862094194289018,0.02546605731747789,1.6626688672160062,0.6588750701481897,85.4,0.9941781693834194,0.8748249876081556,0.9987640591773186,0.9955124585134792,data\tuning_runs_asha\stage3_deep\9f87a2b0d7
