fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
10,2.70805020110221,3.49650756146648,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-2.0261758895281368,4.90107992982009,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32848152970482675,0.6908403908309751,1,2.370892818851805,1,0.7783800369247219,1,3079.8677019236907,1,14.984405624050643,1,0.8040294184102336,1,127.52874878695656,1,0.9976461038961038,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,33.90059403,35.5308217899999,5.723878169971074,-0.4228999466420856,3.290718847155145,4.02127999033468,1.1920739609994475,9.843921051289035,9.843921051289035,0.5749107072926702,0.7133269961988604,1,2.1013105506515983,1,0.3001968874093393,1,11321.369880093478,1,14.695116453269407,1,0.8848642681270623,1,61.19786349842343,1,0.9972402597402598,1
1402,0.6931471805599453,1.0986122886681096,6.888572459565364,33.8972030099999,35.5348207899999,4.2383937663788585,-0.4228999466420856,3.290718847155145,4.949107535734471,1.625279018247219,6.270248868157709,9.93810932621924,0.7764070609151129,0.7244045466505803,1,1.843003661084283,1,0.24829222065755105,1,10991.547519907394,1,15.643511368496263,1,0.8628979104031137,1,62.47750388182821,1,0.9963474025974026,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,3.290718847155145,4.709236108025243,1.433151154474292,9.90388184573618,9.90388184573618,0.6869922928203239,0.7278531125729426,1,2.1429366965107794,1,0.17733815800218605,1,11140.743440119755,1,14.15575136108822,1,0.8915480498583863,1,45.45609003363873,1,0.9933441558441557,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,3.290718847155145,4.465139959549508,1.4633464844662087,8.885696373339394,8.885696373339394,0.7818456368363298,0.7262041996989005,1,1.8592611855461287,1,0.19395411616426517,1,7473.807979919645,1,13.962246639417241,1,0.8687557008976581,1,40.35711118730038,1,0.992694805194805,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,33.89096948,35.49012638,4.935594204931416,-1.1924218391670918,3.290718847155145,4.699736735949523,1.3973382018991465,9.949826710759112,9.949826710759112,0.6667320509994951,0.7288934612717243,1,2.2089618005105938,1,0.15566006363091905,1,11565.50042275917,1,14.4041877225,1,0.8927043818220913,1,78.21322521086498,1,0.992288961038961,1
1237,1.0986122886681096,1.0986122886681096,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.290718847155145,4.896384912745443,1.663933770214046,6.273028226734328,6.273028226734328,0.7945205238727954,0.7055753372021525,1,1.5007893861154926,1,0.15288593592198274,1,2941.8321017750272,1,13.580226392797048,1,0.8275118316752514,1,70.7965937700823,1,0.9878246753246752,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,33.89475491,35.4784065899999,5.909456489396374,0.4071381378692232,-2.0261758895281368,3.689014144913382,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.3428700918881124,0.647620312811042,1,1.5047433144589337,1,0.2157463016557859,1,1690.7648074005706,1,9.766935689670554,1,0.6975066758698018,1,89.66189726547314,1,0.9873376623376623,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,33.87216338,35.5159158299999,5.368793533702513,-1.1924218391670918,1.970817261771387,1.970817261771387,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.3670875494465589,0.6308053505987131,1,1.4351862211411321,1,0.6451475830783024,1,3040.9185516782572,1,11.722608483855861,1,0.7672636581467819,1,5.817960722471591,1,0.984172077922078,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,33.8874534699999,35.52871152,5.607388376792881,0.4071381378692232,1.5051163290273935,1.5051163290273935,0.876176017356294,7.088046166153979,2.3626820553846595,0.26841663674600647,0.5612813369621812,1,1.5135213465759725,1,0.854094607300109,1,2808.7481890785257,1,11.550247211747408,1,0.7648340126345431,1,8.43939073901272,1,0.9830357142857142,1
