fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.3025925193207013,4.046564561611313,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769851176509914,0.6845987180748474,1,1.8750480804873646,1,967.4358012017202,1,0.8755462957223606,1,24.20703847955065,1,0.9986363636363637,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.3025925193207013,4.715145604529209,1.433151154474292,9.90388184573618,9.90388184573618,0.6894711193758847,0.6517988054744704,1,1.8347991559378898,1,1131.4357756126074,1,0.8819341998600829,1,21.2851810138929,1,0.9981818181818183,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.3025925193207013,4.701007369116455,1.3973382018991465,9.949826710759112,9.949826710759112,0.669137773932246,0.6401527066490782,1,1.8561187184436208,1,1116.9457338504299,1,0.8813952834808018,1,19.332302434219773,1,0.9974999999999999,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.3025925193207013,4.9804637753591,1.625279018247219,6.270248868157708,9.93810932621924,0.7792085165655398,0.7217895676143052,1,1.446085153165076,1,1086.5510975183895,1,0.8498801002130347,1,24.747173883030186,1,0.9960227272727273,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.3025925193207013,4.451157700077411,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846667161223619,0.6381369254891691,1,1.5867509925270897,1,963.198108105919,1,0.8533291503239011,1,17.25932001847522,1,0.9956818181818182,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.3025925193207013,4.236412236067586,1.393165100563557,8.581200581924957,8.581200581924957,0.7735422955092066,0.6143972989437662,1,1.507924049684769,1,877.9482649434733,1,0.836452975456801,1,15.152671757186251,1,0.9930681818181817,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.3025925193207013,3.376024797255179,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409713779564942,0.6992943751911688,1,1.3826063342267156,0,448.40090216895675,1,0.7755705595916063,1,18.37356288221082,1,0.9915909090909091,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.0376193955333073,4.894955478240147,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.3303367390068386,0.5779879806127466,0,2.3317296504396774,1,341.48615562805276,1,0.7978958899942573,1,14.176899568347208,1,0.9904545454545455,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.53913024438202,1.53913024438202,0.876176017356294,7.088046166153979,2.3626820553846595,0.27448254712514103,0.628211379507096,1,1.5405953750984387,1,249.7668487565801,1,0.7390097185620579,1,15.99147622615568,1,0.9902272727272725,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.9459242767629048,1.9459242767629048,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.3624509425716219,0.6179686115825536,1,1.4920452775418505,1,270.7196759225446,1,0.753511127317823,1,16.596342964117035,1,0.9899999999999999,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.3025925193207013,3.3847066944236794,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6967690824064464,0.6680308376151857,1,1.3426327223496974,0,485.0472035279468,1,0.7604565826236787,1,16.88513776438556,1,0.9884090909090908,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,35.52780327,33.8862673599999,5.0400698160457456,2.2605583165504184,2.7950069501461163,2.7950069501461163,1.3176766219780305,3.022532261036308,3.022532261036308,0.5545571891182604,0.6194674964990138,1,1.3883947583752974,0,249.37050358332223,1,0.7451483547570701,1,15.561665982558909,1,0.9867045454545454,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,3.3025925193207013,3.9246969416383646,1.5461992827517541,3.873657180281966,3.873657180281966,0.819077601597475,0.6946397567191112,1,1.2910076219060427,0,509.15189655042275,1,0.7639531304591094,1,19.986464999673583,1,0.9864772727272728,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.3025925193207013,4.886957477235058,1.663933770214046,6.273028226734327,6.273028226734327,0.7973873370730259,0.6626628145005772,1,1.2777588038676553,0,833.9941614773568,1,0.792533508481972,1,21.00225332985855,1,0.9864772727272726,1
