fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
30,1.0986122886681098,1.0986122886681098,5.036296543097928,35.53154628,33.89229959,3.980881148967695,-0.0156274398299077,3.06140383881704,3.06140383881704,1.265121051002469,4.584234670452872,4.584234670452872,0.7690266863683961,0.652202718368462,1,1.8457060771681757,1,305.5317756765259,1,-0.00018518971733727518,0,-2.215013275028296,1,0.9853409090909089,1
139,1.3862943611198906,1.9459101490553128,5.746203190540153,35.47430511,33.8960800199999,4.986975232371374,-0.8150443270305894,2.6652267726056356,2.6652267726056356,1.1522421754253942,2.9529642945383583,4.145009423466309,0.5344375394738594,0.633881352105101,1,1.5412097753533958,0,188.50782612486478,1,9.475929230373659e-05,1,-3.6549465193589423,1,0.9831818181818182,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,35.51788674,33.8867163099999,4.823764024172099,0.4071381378692232,3.302366304315946,3.737789582185323,1.3844670015342497,4.817405525085859,4.149487260775449,0.6846036182051277,0.6577540311714778,1,1.5977192251499088,1,387.0572534859389,1,-0.00021822307364871563,0,-3.7533169929818584,1,0.9830681818181818,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.6604233133268095,1,1.386679341971971,0,219.1112850470304,1,-3.427627739771566e-05,0,1.4016789948311548,1,0.98125,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.3397970167620419,1.3397970167620419,0.5843854734643307,4.570402210259985,4.570402210259985,0.2471488170554155,0.5937219815459959,0,1.6855740076225083,1,66.66780395618659,0,0.291626858062648,1,-2.2129384131137098,1,0.9811363636363636,1
621,1.0986122886681098,1.0986122886681098,6.261491684321042,35.4876042,33.8905660499999,4.85297321985314,-0.0156274398299077,3.302366304315946,3.6782704774502992,1.2902382520278006,5.699455348266758,5.699455348266758,0.6804831089539541,0.6498739292846738,1,1.4419923284808662,0,430.1851927174942,1,-0.0002469114008547546,0,-2.626903632601868,1,0.9811363636363636,1
1367,1.0986122886681098,1.6094379124341005,4.535980866635092,35.5342097799999,33.8975098499999,4.082153587157697,-0.0156274398299077,2.3032729745817555,2.3032729745817555,1.1111734945263008,2.818363374934366,4.128827716040058,0.5642298667614484,0.6179332259069159,1,1.88367896999885,1,144.440040765398,0,0.000498489138168523,1,-5.779269998702196,0,0.9811363636363636,1
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,-0.0037816758269442197,0.0037816758269442197,0.4316169365496553,2.0156423015938905,3.1947174628936,-0.0007370973650621148,0.5912651533491942,0,2.103623496799311,1,56.075340843638024,0,0.2734039714228944,1,-1.7815886199134194,1,0.980340909090909,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,35.4784065899999,33.89475491,5.909456489396374,0.4071381378692232,-2.034824342843683,3.677778831455411,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34433358575274525,0.667180600478316,1,1.3591028584312075,0,156.94340502597245,1,5.955966939663604e-05,0,-3.4640118482536977,1,0.9785227272727273,1
1537,1.6094379124341005,1.6094379124341005,6.624564439162538,35.4744579799999,33.89929439,6.521400854570621,1.300626634375449,1.9961713908657934,1.9961713908657934,1.0158192368315486,4.116073312292986,4.116073312292986,0.30609549012260867,0.57956790413224,0,1.645492867649894,1,149.97306186143024,1,0.00046049155900251826,1,-5.148043016235716,0,0.9784090909090908,1
91,2.70805020110221,3.4339872044851463,2.305779983890565,35.48223799,33.8988567199999,5.757741173117037,1.77209775307598,-2.034824342843683,2.7396602178006946,0.40046607073209184,0.67145852520329,0.8514539290859836,-0.3534067061479426,0.6589328056020298,1,1.3957885710124285,0,118.9142873284382,0,0.00017059378027162175,1,-4.392939572319188,0,0.9776136363636365,1
924,1.3862943611198906,1.3862943611198906,6.731018100482083,35.5124546099999,33.89418623,5.577777502593477,-1.9043027771337224,3.302366304315946,3.577621568502962,1.2067562926904825,4.855403216849676,4.855403216849676,0.5920577331706863,0.6210109647075205,1,1.4023382456503526,0,320.3825550562997,1,1.0065520952284857e-05,0,-4.841592323308889,0,0.9768181818181818,1
1167,2.5649493574615367,2.6390573296152584,6.3676432991910925,35.52400982,33.88215428,5.403348883157606,2.2605583165504184,1.9390709551199308,1.9390709551199308,1.178462364153316,2.4128476587961867,2.4825610223716006,0.3588646591309458,0.6231971677330508,1,2.341417694921083,1,97.52694045935633,0,-0.0002375611967115887,0,-5.113105685004994,0,0.9761363636363637,1
87,1.791759469228055,2.3978952727983707,6.770751579156178,35.4807577099999,33.8945956399999,6.042958756005733,-0.0156274398299077,2.509170112696033,2.509170112696033,1.1204365034639918,2.823622722794993,3.7788284060657014,0.4152221145316141,0.5812215508806685,0,1.5362335866203622,0,147.67554073541172,1,0.0004233213843494177,1,-5.808081140122342,0,0.9755681818181818,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.5998353624627558,0,1.3023600547844418,0,182.35074888645713,1,0.10099105069626835,1,-2.7669625646510436,1,0.9755681818181816,1
809,1.0986122886681098,1.0986122886681098,6.652863029353347,35.5297230899999,33.88929386,4.185969496520373,-1.1924218391670918,3.302366304315946,4.635519180644257,1.589324297485589,6.055696898692869,6.055696898692869,0.7889131316081183,0.6880630419740652,1,1.6563583516495046,1,620.3554877815084,1,-0.11372243074448418,0,-0.7335857667265469,1,0.9751136363636362,1
1538,1.6094379124341005,2.5649493574615367,6.627710633659567,35.47561701,33.8994634499999,6.521400854570621,-0.0156274398299077,1.7623558771787584,1.7623558771787584,1.0163016783448355,2.583953797910006,4.11802815284491,0.27024191833623984,0.5616936658779781,0,1.5510997533289685,1,97.19776030872647,0,0.00011106771697777518,1,-5.248474490120106,0,0.9695454545454545,1
1356,0.6931471805599453,0.6931471805599453,0.9282193027394288,35.52780458,33.9012114,6.521400854570621,-1.9043027771337224,-2.034824342843683,2.303138554935644,0.1423343424885272,1.3391373849195853,1.3391373849195853,-0.312022583524757,0.5835565464538511,0,1.628713386440235,1,52.760640044920706,0,0.0637371740874515,1,-6.530656086056929,0,0.9663636363636364,1
34,1.791759469228055,2.3978952727983707,1.9518922207328608,35.4935423399999,33.9016950199999,6.521400854570621,0.8457654036941855,-2.034824342843683,2.825272792913539,0.29930566518769475,0.8140022806146078,1.0893717902737223,-0.312022583524757,0.6156192992663176,1,1.2575212596715302,0,103.41135013019596,0,0.0003214042608541412,1,-4.855337567644858,0,0.9645454545454545,1
1546,1.0986122886681098,1.0986122886681098,0.8518588717147662,35.4743686899999,33.89818909,5.191020465911896,-0.4228999466420856,-1.9201319765632316,1.9201319765632316,0.1641023912944874,0.7753953605848589,0.7753953605848589,-0.3698948962294114,0.5977379566686184,0,1.3416563985276968,0,58.187387389210386,0,-1.6546105531034527e-05,0,-4.60935513841919,0,0.9636363636363636,1
1166,2.4849066497880004,2.3978952727983707,6.05924468352894,35.5242244399999,33.88209543,5.407825109311323,2.2605583165504184,1.7646440246694777,1.7646440246694777,1.1204586984693692,2.5269013005967245,2.4384194408453466,0.3263130720760683,0.5996920095206016,0,2.0998254536072953,1,83.87700286733664,0,-0.08983668359778907,0,-5.816000448660243,0,0.9632954545454545,1
1241,0.6931471805599453,0.6931471805599453,3.56953269648137,35.52937227,33.8881709899999,4.2566007634402405,-1.1924218391670918,1.8405970746603098,1.8405970746603098,0.8385876183502883,5.149747119504682,5.149747119504682,0.43241007953320837,0.5651045137901568,0,1.3160831167663565,0,144.6851355688967,1,-0.00031454887417714517,0,-4.918199212125458,0,0.9613636363636363,1
701,1.0986122886681098,0.6931471805599453,4.137084715898258,35.51683512,33.8905978299999,6.521400854570621,-1.1924218391670918,0.5230207102442401,0.5230207102442401,0.6343858947113671,5.9685516033639425,3.7657367922889393,0.08020066882986855,0.6431560813677655,1,1.222254625385538,0,80.8145485976052,0,0.018940707616172725,1,-1.7914754767021392,1,0.9613636363636363,1
493,2.70805020110221,2.772588722239781,3.8926566829371785,35.5187844499999,33.88605407,6.324735094240588,2.9215868500403963,-1.3943341561445726,1.3943341561445726,0.6154655689029408,1.4039791230891874,1.4374388928805009,-0.22045732119504532,0.597502546066254,0,1.5492016236752653,1,38.45899559876315,0,3.1316883577048316e-05,0,-5.458329265101522,0,0.9610227272727272,0
364,0.6931471805599453,0.6931471805599453,4.635126967277885,35.5259145899999,33.8943381599999,5.364744859928628,-0.8150443270305894,2.071661877721538,2.071661877721538,0.8639976528799079,6.687074689582506,6.687074689582506,0.3861622373126425,0.647105277635236,1,1.393674420210211,0,251.6412601997471,1,-0.1522677982417564,0,-0.9683203800737363,1,0.9609090909090909,0
29,0.6931471805599453,1.0986122886681098,2.9114807211064,35.47233568,33.8972848599999,5.190530959582707,-1.5553900411763233,0.3900400703056408,0.3900400703056408,0.5609215596202645,2.6501439599188363,4.200378797984026,0.07514454173239303,0.5802312221374727,0,1.610842215481934,1,39.78186937472693,0,-0.022964828849412866,0,-3.9665288455737713,1,0.960340909090909,0
895,1.0986122886681098,1.3862943611198906,6.648984550024776,35.53073967,33.8908452299999,5.214059831809923,-1.1924218391670918,3.302366304315946,3.8120491719222773,1.2752029636216808,4.796228518634041,6.052166554668342,0.6333579611359421,0.6289517920770313,1,1.4053631690911879,0,368.11903509140643,1,-0.15970140054370452,0,-4.158718074920179,0,0.9585227272727274,0
14,1.6094379124341005,2.19722457733622,5.4203889709115485,35.4912483,33.9006356499999,5.268570432485861,-0.0156274398299077,1.8728699733490513,1.8728699733490513,1.0288158885548115,2.466925332449583,3.3678770265289684,0.35547972592356103,0.5683718341037635,0,1.3486795627391088,0,96.50901468198388,0,-0.03078574703312853,0,-5.344411237380365,0,0.9576136363636362,0
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6194395355214414,1,1.5295330746754088,0,255.12734433650007,1,-0.16356172680264391,0,-5.314634863884658,0,0.9561363636363636,0
641,2.302585092994046,2.5649493574615367,2.123936781566387,35.5108998899999,33.8801302299999,4.503912304312226,2.5112792420117174,-1.512784612337617,1.512784612337617,0.47157596286518394,0.8280618778642834,0.9224140241456342,-0.33588234186736193,0.5728533693210964,0,1.481641690781927,0,41.20165149800275,0,1.3006251584180006e-05,0,-7.247570303000332,0,0.9536363636363635,0
1099,1.9459101490553128,1.9459101490553128,0.749527513996053,35.508516,33.8840090899999,5.120655114266923,-0.0156274398299077,-2.034824342843683,2.7375785983864698,0.14637336381193794,0.38518094700309186,0.38518094700309186,-0.3973757844331975,0.6009543153569145,0,1.2277613424931646,0,75.74663067949456,0,0.0001052392933940105,1,-5.058429200777594,0,0.9527272727272728,0
499,0.6931471805599453,1.0986122886681098,4.095027662189515,35.4817636699999,33.89872435,5.368162831559142,-0.0156274398299077,1.3650311454827935,1.3650311454827935,0.7628359628204767,3.7274548122468896,5.907876100543938,0.2542827384925525,0.5786054844222547,0,1.2323222396130749,0,101.71533923823583,0,0.00020530870577939453,1,-7.192733917054816,0,0.9485227272727272,0
1159,2.4849066497880004,2.3978952727983707,5.971289900621244,35.52352312,33.88286884,5.272083664404303,0.8457654036941855,1.8894017217970962,1.8894017217970962,1.1326242678844027,2.4902213071435275,2.4030238323563116,0.358378554299855,0.5957006174745753,0,2.1201725996597096,1,84.43077877894925,0,-0.17865430635463841,0,-6.88314968366988,0,0.9459090909090909,0
1200,1.9459101490553128,2.5649493574615367,0.9317703027225414,35.5258832999999,33.8876309999999,5.282745321492547,-0.0156274398299077,-2.034824342843683,2.9365374998239653,0.17637993997773985,0.3632704482105994,0.47883521403847495,-0.38518312335919674,0.6073118772357942,0,1.2131194627787472,0,83.57488215227329,0,-0.025658921561084735,0,-4.746372336976195,0,0.9455681818181818,0
157,2.70805020110221,3.49650756146648,4.783299634829836,35.4732052,33.89285719,6.040750982021856,2.7663915025159964,-0.8576440767867801,0.8576440767867801,0.7918385725658323,1.368022105126997,1.766326057354097,-0.14197639984486238,0.5472540600549436,0,1.62767290938798,1,30.672237854273458,0,-4.6566977823792044e-05,0,-6.945767426188603,0,0.9452272727272726,0
1523,0.6931471805599453,0.6931471805599453,4.026600910135581,35.5318141099999,33.90176529,5.481288821096019,-1.9043027771337224,1.5474512968415226,1.5474512968415226,0.7346084181220789,5.80915716469159,5.80915716469159,0.2823152268287333,0.608659936621956,0,1.2093376637039164,0,147.7317699931021,1,-0.10078635224791421,0,-4.189625196589656,0,0.9442045454545454,0
1088,1.6094379124341005,0.6931471805599453,2.2315186445601856,35.5098849099999,33.87874251,6.140279675609468,-0.8150443270305894,-1.2027898919267108,1.2027898919267108,0.36342296482426767,3.2194008821582414,1.3865204909863564,-0.19588519667995824,0.5528278281371231,0,1.686673133533595,1,36.29101934946839,0,-0.00037882041880110684,0,-7.852565592362771,0,0.944090909090909,0
1216,2.5649493574615367,3.295836866004329,2.338820585576141,35.5270659299999,33.8866087299999,5.793646927938261,1.300626634375449,-2.034824342843683,2.53500454484279,0.4036871101512633,0.7096287470112512,0.9118388941178981,-0.3512164907791162,0.6272983997854006,1,1.267841289797163,0,76.77493997416713,0,-0.1583075716841975,0,-4.02087742345803,1,0.9434090909090909,0
491,2.70805020110221,3.367295829986474,4.4198160355267095,35.5147645899999,33.8848904999999,6.216858683534528,2.9215868500403963,-1.0810965587187855,1.0810965587187855,0.7109404058407631,1.3125713506272074,1.6321026965186205,-0.17389756044834845,0.5857115190037893,0,1.793104394523263,1,24.750959269110485,0,-0.0003922119063259899,0,-5.833139352852488,0,0.9429545454545455,0
54,2.4849066497880004,2.4849066497880004,1.8492419046414172,35.4873119399999,33.90067363,6.027595689943101,1.77209775307598,-2.034824342843683,2.8802366854513988,0.3067959431530607,0.7441896880911745,0.7441896880911745,-0.3375847431570002,0.6458644960866651,1,1.2946920157820005,0,123.79066064658053,0,-0.18551956813575954,0,-4.296966362142323,0,0.942840909090909,0
602,1.791759469228055,2.3978952727983707,1.5319087099248625,35.4809048999999,33.89730479,4.811307586545693,-1.1924218391670918,-1.7926209748562556,1.7926209748562556,0.31839758368570764,0.6388555527435974,0.854974529915478,-0.37258498705614423,0.5695252195201412,0,1.2336871889832637,0,52.97057941140069,0,0.00022495726250615355,1,-7.374007989315543,0,0.9409090909090908,0
561,2.19722457733622,2.19722457733622,5.499497477690526,35.47858514,33.89464067,5.196084621810943,1.77209775307598,1.5765425926298944,1.5765425926298944,1.0583925932626241,2.502929165464633,2.502929165464633,0.3034097223921724,0.5453822277272161,0,1.4118927032466893,0,80.63331119721148,0,-0.0956268650000398,0,-8.142802331965841,0,0.9390909090909091,0
2,1.6094379124341005,2.3978952727983707,5.150269692106094,35.4749135699999,33.89498668,5.541529544561762,-0.8150443270305894,1.393938051082896,1.393938051082896,0.9293949713144389,2.1478292861788213,3.2000424821090916,0.2515439175905598,0.5265365768152995,0,1.2562348820721105,0,56.71032169866386,0,-0.05287086281993414,0,-5.423045268001516,0,0.9369318181818181,0
521,1.0986122886681098,1.6094379124341005,5.115835796952711,35.48119673,33.8971827499999,5.506305375267606,-0.4228999466420856,1.9289920161823626,1.9289920161823626,0.9290868283352486,3.1786475001173318,4.6566344193681255,0.3503241982994112,0.5426432967391634,0,1.304018576409744,0,111.45200620383679,0,-0.11442100359984719,0,-7.3966158352436375,0,0.936590909090909,0
1049,2.302585092994046,3.091042453358316,2.0409605548615546,35.50895209,33.8812960699999,5.421599851726236,1.77209775307598,-2.034824342843683,2.4042900735791117,0.37644986916762463,0.6602822787646019,0.8863779067585722,-0.3753180608111083,0.618672073710103,1,1.2448846753289338,0,71.34745019019098,0,-0.16503897319632266,0,-4.6918948993782355,0,0.9355681818181818,0
593,1.791759469228055,1.9459101490553128,6.218600119691729,35.4886719499999,33.89717128,5.743543736536048,-0.0156274398299077,2.3814262828382087,2.3814262828382087,1.0827113720983326,3.1957282933699136,3.470666809072812,0.41462664725427084,0.5713030594657498,0,1.4184275789214502,0,144.65082540330494,1,-0.1961478560653691,0,-6.911968451727615,0,0.9355681818181818,0
549,1.6094379124341005,2.302585092994046,6.155535147142134,35.4799185299999,33.89617692,5.894472122924939,0.4071381378692232,2.085498327425002,2.085498327425002,1.044289466261425,2.6733149475653497,3.8246490278289476,0.3538057834414088,0.5514771289321506,0,1.3896953960034426,0,111.60962897339459,0,-0.1653705469668303,0,-7.342540250648128,0,0.9354545454545453,0
47,1.3862943611198906,1.6094379124341005,3.331454228784496,35.4882089199999,33.9006724099999,4.351746899637152,-0.0156274398299077,0.7786639804162934,0.7786639804162934,0.765544114953531,2.069948895230157,2.4031362474079794,0.17893135753855957,0.5229808652196266,0,1.5361217054092164,0,31.859005260018794,0,-0.00030274984256717374,0,-7.705737282785212,0,0.9343181818181817,0
135,1.791759469228055,2.70805020110221,5.855071922202427,35.4733638399999,33.8966803599999,6.0383176641147,-0.0156274398299077,1.4737985422434967,1.4737985422434967,0.9696528483419662,2.1620987379847465,3.2677778590030124,0.24407436379211686,0.5231305551197223,0,1.336037615345775,0,65.89481807117086,0,-0.07818636647064103,0,-7.879294174869025,0,0.9335227272727273,0
1552,2.70805020110221,3.367295829986474,4.779148702877794,35.47617403,33.8988856499999,6.0802944087471085,1.77209775307598,-0.5577835121120316,0.5577835121120316,0.7860061341770743,1.4192838836191566,1.764793245314515,-0.09173626713035549,0.5307231213942327,0,1.4020486282974307,0,29.44326792548598,0,-0.07574559891851962,0,-5.7116673308007595,0,0.9330681818181817,0
1513,0.6931471805599453,0.6931471805599453,1.8598852982756555,35.4740639199999,33.9003667699999,4.990490832334125,-0.8150443270305894,-0.41172586841702996,0.41172586841702996,0.3726858460945735,2.683247296444579,2.683247296444579,-0.08250207890362156,0.5298968654496464,0,1.5140930823481533,0,28.072069813593775,0,-0.015417845205938807,0,-7.819982306040996,0,0.93125,0
113,2.079441541679836,3.49650756146648,3.585766410996589,35.48657596,33.8957338499999,6.145346302276815,0.4071381378692232,-1.6031043839926706,1.6031043839926706,0.5834929773881227,1.0255280012872825,1.724389139643665,-0.2608647755780223,0.5594043193245295,0,1.290005458077078,0,43.80467052848704,0,-0.000400582361667734,0,-8.561376644335533,0,0.9288636363636364,0
1219,0.6931471805599453,0.6931471805599453,3.4354377648168564,35.52674563,33.8865249799999,5.854100017563249,-1.1924218391670918,0.6444240331076894,0.6444240331076894,0.5868430253172966,4.956289026583944,4.956289026583944,0.11008080339835546,0.617923578462173,1,1.1444139647401534,0,70.43495380105004,0,-0.035682542546616514,0,-2.561704366974279,1,0.9286363636363635,0
1160,2.079441541679836,2.079441541679836,1.5762946938408462,35.5241356499999,33.88345249,5.366592984404753,0.4071381378692232,-2.034824342843683,2.2337978673172225,0.293723540879947,0.7580375125945918,0.7580375125945918,-0.3791650212261029,0.5895029087224154,0,1.218118759351746,0,55.90978194279128,0,-0.12219417390228537,0,-5.583688590868446,0,0.9277272727272727,0
1560,1.6094379124341005,2.19722457733622,1.9255616585171844,35.47434158,33.8970768599999,5.595595457299626,-1.1924218391670918,-1.736431791953002,1.736431791953002,0.3441209560646902,0.8763608774354859,1.1964187270852722,-0.31032118122259417,0.5636867198953157,0,1.2037498157835977,0,51.105984784682356,0,-0.05011865025858464,0,-6.241644283072529,0,0.9270454545454545,0
1746,0.6931471805599453,0.6931471805599453,2.679719311334148,35.52984721,33.9007689099999,5.543091136295888,-1.1924218391670918,0.08926074485460234,0.08926074485460234,0.4834341066102049,3.8660177614361637,3.8660177614361637,0.016103062832600275,0.5492461816992592,0,1.266536166689288,0,27.042368037378285,0,-0.078147641228556,0,-4.693805982771064,0,0.9264772727272728,0
1718,1.6094379124341005,1.6094379124341005,0.8051356825079926,35.5155419299999,33.8945157699999,4.722861051414698,0.4071381378692232,-2.034824342843683,2.1499432358826276,0.17047625872178054,0.500258926602712,0.500258926602712,-0.4308456930432384,0.5695320920310621,0,1.1795117256036938,0,55.425327168347465,0,-0.10235583351303168,0,-2.686419368259836,1,0.9264772727272728,0
933,0.6931471805599453,0.6931471805599453,2.216482393940634,35.51361045,33.89482144,5.835966407918302,-0.8150443270305894,-0.5926647711837649,0.5926647711837649,0.37979697603010304,3.1977081579558506,3.1977081579558506,-0.10155383526190813,0.5392059596459289,0,1.4239787887946218,0,25.189602637245763,0,0.00040501770770262624,1,-8.55569866578951,0,0.9257954545454545,0
141,0.6931471805599453,0.6931471805599453,1.7021993925154115,35.47209998,33.8961272499999,5.143458363714252,-1.1924218391670918,-0.6367587997494537,0.6367587997494537,0.3309445264540258,2.4557546221861903,2.4557546221861903,-0.1237997383709023,0.5238163591294918,0,1.4829093416138712,0,26.163840200932498,0,-0.0001660933243738949,0,-8.264674246919153,0,0.9238636363636363,0
1259,0.6931471805599453,0.6931471805599453,2.738644066186837,35.52974159,33.88847647,4.1139109081191,-1.1924218391670918,1.1144211127348695,1.1144211127348695,0.6657032996951698,3.9510282130477363,3.9510282130477363,0.27089092049501584,0.4982852892538196,0,1.292507895468139,0,50.50341786066606,0,0.00018927373884269905,1,-8.476870519811685,0,0.9237499999999998,0
498,1.3862943611198906,1.0986122886681098,4.725740444837687,35.5296586199999,33.8931295599999,6.521400854570621,0.4071381378692232,0.7158650738906074,0.7158650738906074,0.7246511217793921,4.301554327748222,3.4089011521478674,0.10977167173965126,0.54147173349396,0,1.2474917997345287,0,45.57044826556961,0,-0.08153897545448263,0,-7.800149979205867,0,0.9234090909090907,0
1564,2.4849066497880004,3.49650756146648,4.084109024034521,35.4765170399999,33.8975787199999,5.4886181551240965,1.300626634375449,-0.8818358013072478,0.8818358013072478,0.744105147890759,1.1680538229185449,1.6435663787945338,-0.16066626906518872,0.5243392603956984,0,1.2829086290415601,0,32.90114343865216,0,-0.08631185697278054,0,-6.625034610872571,0,0.9231818181818182,0
