fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,33.89096948,35.49012638,4.935594204931416,-1.1924218391670918,3.2803165301470054,4.674507899770349,1.3973382018991465,9.949826710759112,9.949826710759112,0.6646244391140312,0.6748917516814841,1,2.6739089775399116,1,2239.793035013045,1,1.1261171607715021,1,0.909729493034924,1,0.9992424242424243,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,3.2803165301470054,4.686812461594567,1.433151154474292,9.90388184573618,9.90388184573618,0.6848206361264548,0.6945502731782689,1,2.660524917032545,1,2253.570854505286,1,0.8900135416354065,1,0.909546256268574,1,0.9989393939393938,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,3.2803165301470054,4.433148803096777,1.4633464844662087,8.885696373339394,8.885696373339394,0.7793741384970434,0.6397851957338432,1,2.3512594892000966,1,2038.335361011637,1,0.7580682756112651,1,0.8916365232941703,1,0.9971212121212123,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,33.8885053099999,35.53012838,4.269440130803286,-1.1924218391670918,3.2803165301470054,4.180754186288713,1.393165100563557,8.581200581924957,8.581200581924957,0.7683247521097857,0.6267113328039771,1,2.2306487647237874,1,1844.782867588249,1,0.6965101915775431,1,0.8811284455039988,1,0.9950000000000001,1
1237,1.0986122886681096,1.0986122886681096,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.2803165301470054,4.865865512865672,1.663933770214046,6.273028226734328,6.273028226734328,0.7920089588492617,0.6404809138970876,1,1.947094386605406,1,1882.2267617130894,1,0.3978871344615045,1,0.8614010689708919,1,0.9949999999999999,1
1503,1.0986122886681096,2.3978952727983707,6.692083742506628,33.89735031,35.53473521,5.152480489612228,-0.0156274398299077,3.2803165301470054,3.3430733766352057,1.2988081674444671,2.7908156867488594,6.0913971303012655,0.6366480255015735,0.6861931341371407,1,1.755388698097304,1,983.0194190538989,1,1.0974767786476916,1,0.8085069503192841,1,0.9948484848484848,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,33.89927499,35.4760073699999,4.739866625416941,-0.4228999466420856,3.2803165301470054,3.3698932344568373,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6920693743905618,0.6323048709537993,1,1.814164055538689,1,1032.4960371767022,1,0.6920820173118045,1,0.7948281676824296,1,0.9922727272727274,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,33.8874534699999,35.52871152,5.607388376792881,0.4071381378692232,1.5207385542873046,1.5207385542873046,0.876176017356294,7.088046166153979,2.3626820553846595,0.2712026441009752,0.6457898701932905,1,1.6965572115500083,1,367.2140146415755,1,1.4965073422747273,1,0.8026348886627286,1,0.991969696969697,1
809,1.0986122886681096,1.0986122886681096,6.652863029353347,33.88929386,35.5297230899999,4.185969496520373,-1.1924218391670918,3.2803165301470054,4.596917455514816,1.589324297485589,6.0556968986928705,6.0556968986928705,0.783645588644112,0.6390443067559771,1,1.8594943035795177,1,1709.7681578922889,1,0.010555804334961394,1,0.8505765546959659,1,0.991060606060606,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,33.8867163099999,35.51788674,4.823764024172099,0.4071381378692232,3.2803165301470054,3.730743413009193,1.3844670015342497,4.817405525085859,4.149487260775449,0.6800325458934541,0.6526277219380572,1,1.590243364194199,1,1074.1607935735053,1,0.11028906509132064,1,0.788248407952264,1,0.9893939393939395,1
