fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6896335036356422,1,2.455813321804968,1,0.7352659820625409,1,27363.07065275899,1,0.5308576085396157,1,0.8137058023238527,1,88.31778722929536,1,0.9982954545454544,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.7243024239253941,1,2.149819944871265,1,0.2812280353898057,1,28547.28907043304,1,0.4926833493483582,1,0.8796925107575013,1,63.89157397910683,1,0.9969967532467532,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.7350570064364498,1,2.4691305204622513,1,0.29241951560282897,1,27369.98023298244,1,-3.054325024764992e-05,0,0.8994278337172279,1,75.61931582235704,1,0.9945616883116883,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.7269481117659886,1,2.45312403128772,1,0.24297872502996892,1,27067.69605282458,1,-3.2688648247569674e-05,0,0.8973900578822479,1,39.16033503152777,1,0.9925324675324675,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6579629151638048,1,1.6523035599469884,1,0.4014545394573732,1,2187.217550591579,0,0.09166359143662972,1,0.791058806199887,1,22.13530754159747,1,0.9900974025974024,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,35.52574879,33.89237268,3.942311872843169,-1.9043027771337224,3.302366304315946,3.30995586711294,1.1328145166338148,6.442943495848729,6.442943495848729,0.8376725157297871,0.6885194810179308,1,1.598601326347766,1,0.15734330574931235,0,7357.650050537632,1,0.00040214128788607084,1,0.8054823505115213,1,22.970896196941986,1,0.98612012987013,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,35.4784065899999,33.89475491,5.909456489396374,0.4071381378692232,-2.034824342843683,3.677778831455411,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34433358575274525,0.6377558430325778,1,1.6240948003419118,1,0.2716851198189273,1,17148.545041883437,1,-0.00038052452971482076,0,0.7062103773887597,1,74.03559627842682,1,0.9858766233766233,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.5722991222296078,0,1.5807634117093103,1,0.6123491481872001,1,3749.4541036293103,1,0.3002215565126314,1,0.7840774995078768,1,8.269435034398342,0,0.9849837662337663,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.6447936465179112,1,1.4712871819900375,0,0.6831844550361329,1,5340.054458947854,1,0.00027704762458391485,1,0.7753601705241856,1,6.3304695591143805,0,0.984090909090909,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.3397970167620419,1.3397970167620419,0.5843854734643307,4.570402210259985,4.570402210259985,0.2471488170554155,0.5775291532282254,0,2.050774017638672,1,2.178276120674711,1,2322.7636030958797,0,0.6103256547006854,1,0.8013717688365205,1,6.4433942720073,0,0.9839285714285714,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.714957216608966,1,2.3830426476762843,1,0.11519596794227162,0,20127.234495964592,1,0.008643732538998083,1,0.8926846651006595,1,67.25346082689452,1,0.9836850649350649,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.7283800688517018,1,2.1666292246846677,1,0.13274115333619102,0,19312.85510404015,1,1.7077822031641432e-05,0,0.8776485411987197,1,33.633949779414486,1,0.9836038961038961,1
621,1.0986122886681098,1.0986122886681098,6.261491684321042,35.4876042,33.8905660499999,4.85297321985314,-0.0156274398299077,3.302366304315946,3.6782704774502992,1.2902382520278006,5.699455348266758,5.699455348266758,0.6804831089539541,0.6768537987653881,1,1.4928535402838576,1,0.21675705363960104,0,2895.5919420185774,1,-2.710767360114552e-05,0,0.7905163844410817,1,11.748950826670118,0,0.98262987012987,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.302366304315946,4.888160737682699,1.663933770214046,6.273028226734327,6.273028226734327,0.7973327190784677,0.7035388173094769,1,1.767190018816432,1,0.10918674760700225,0,18260.98287264908,1,0.12391888757432379,1,0.844241574438537,1,60.312855618771515,1,0.9814123376623376,1
1356,0.6931471805599453,0.6931471805599453,0.9282193027394288,35.52780458,33.9012114,6.521400854570621,-1.9043027771337224,-2.034824342843683,2.303138554935644,0.1423343424885272,1.3391373849195853,1.3391373849195853,-0.312022583524757,0.6285275629089808,1,1.5799286101008958,1,0.20211961937084943,0,842.365797794129,0,0.019842022958801886,1,0.6232138307980375,0,84.733925607175,1,0.9784902597402596,1
30,1.0986122886681098,1.0986122886681098,5.036296543097928,35.53154628,33.89229959,3.980881148967695,-0.0156274398299077,3.06140383881704,3.06140383881704,1.265121051002469,4.584234670452872,4.584234670452872,0.7690266863683961,0.6559888453933775,1,1.457097989562159,0,0.14062692253741374,0,2203.813819514883,0,4.093372102387249e-06,0,0.753551663360641,1,15.829257062856357,1,0.9742694805194805,1
1367,1.0986122886681098,1.6094379124341005,4.535980866635092,35.5342097799999,33.8975098499999,4.082153587157697,-0.0156274398299077,2.3032729745817555,2.3032729745817555,1.1111734945263008,2.818363374934366,4.128827716040058,0.5642298667614484,0.6113262761447151,1,1.5240719302912344,1,0.15263913327419376,0,1171.8643336320956,0,0.0001456231953675946,1,0.7046385241056905,1,14.367537572645979,0,0.9732142857142857,1
924,1.3862943611198906,1.3862943611198906,6.731018100482083,35.5124546099999,33.89418623,5.577777502593477,-1.9043027771337224,3.302366304315946,3.577621568502962,1.2067562926904825,4.855403216849676,4.855403216849676,0.5920577331706863,0.6710902695643839,1,1.3804608750097194,0,0.14902427280210767,0,1397.0986590372825,0,-9.576289186186138e-05,0,0.7566530749755476,1,16.705724912408193,1,0.9708603896103896,1
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,-0.0037816758269442197,0.0037816758269442197,0.4316169365496553,2.0156423015938905,3.1947174628936,-0.0007370973650621148,0.5394761291117223,0,1.9716540002650114,1,0.33060302057013635,1,341.5530125033504,0,0.1084600992437712,1,0.6557312976912468,0,6.780638785455928,0,0.9636363636363636,1
895,1.0986122886681098,1.3862943611198906,6.648984550024776,35.53073967,33.8908452299999,5.214059831809923,-1.1924218391670918,3.302366304315946,3.8120491719222773,1.2752029636216808,4.796228518634041,6.052166554668342,0.6333579611359421,0.6633881772590454,1,1.4989527564523581,1,0.09428738253511809,0,3528.1069358622863,1,-0.039741560577452484,0,0.7857727599429352,1,14.474040311470254,0,0.9616883116883115,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,35.52780327,33.8862673599999,5.0400698160457456,2.2605583165504184,2.8357880367808033,2.8357880367808033,1.3176766219780305,3.022532261036308,3.022532261036308,0.5626485624767911,0.6417053296329381,1,1.641685901596003,1,0.17033990963826287,0,303.4037823665951,0,-0.0004442674620721565,0,0.7309096599913559,1,9.801253319594117,0,0.961525974025974,1
1088,1.6094379124341005,0.6931471805599453,2.2315186445601856,35.5098849099999,33.87874251,6.140279675609468,-0.8150443270305894,-1.2027898919267108,1.2027898919267108,0.36342296482426767,3.2194008821582414,1.3865204909863564,-0.19588519667995824,0.5481718204753595,0,1.9409952850911198,1,0.21461839426143953,0,323.5423260963541,0,-7.499582469461252e-05,0,0.6290263640986189,0,10.405420337429433,0,0.9597402597402598,1
