fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.3025925193207013,4.9804637753591,1.625279018247219,6.270248868157708,9.93810932621924,0.7792085165655398,0.7216972625288643,1,2.0357358493375335,1,0.62997471554387,1,26322.01585517393,1,0.49492771586503026,1,0.8414862634615025,1,0.9981060606060607,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.0376193955333073,4.894955478240147,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.3303367390068386,0.6874139747835236,1,2.3822589367318967,1,0.7980640584128873,1,25609.85391539537,1,0.5284030790093588,1,0.784108670545371,1,0.9980113636363637,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.3025925193207013,4.715145604529209,1.433151154474292,9.90388184573618,9.90388184573618,0.6894711193758847,0.7223316602985288,1,2.3601410385997776,1,0.4325467848553399,1,23728.101765766398,1,0.00041355197968639956,1,0.8713073971759865,1,0.996685606060606,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.3025925193207013,4.701007369116455,1.3973382018991465,9.949826710759112,9.949826710759112,0.669137773932246,0.7291506920795433,1,2.3761534993894555,1,0.3993971987521142,1,24037.84974697574,1,4.309856027440162e-05,0,0.8725142215637581,1,0.9940340909090909,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.3025925193207013,3.376024797255179,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409713779564942,0.6592802534870551,1,1.5535115842614637,1,0.641449030863048,1,2066.9872581430204,0,0.09878766262827865,1,0.7537311284140533,1,0.9906250000000001,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.53913024438202,1.53913024438202,0.876176017356294,7.088046166153979,2.3626820553846595,0.27448254712514103,0.5800402657421931,0,1.5539958085761492,1,1.0626337661906644,1,3374.07933241264,1,0.3020266583471063,1,0.7155250509054725,1,0.9887310606060605,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.2676860303901591,1.2676860303901591,0.5843854734643307,4.570402210259985,4.570402210259985,0.23384669385649862,0.5652243099022027,0,2.118904933429287,1,2.1711956110514468,1,1751.4742448250072,0,0.6074948554966972,1,0.7859015250577203,1,0.9876893939393939,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.9459242767629048,1.9459242767629048,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.3624509425716219,0.6455306422489846,1,1.426497432970565,0,0.6454464789556649,1,4369.505975484432,1,4.890787983402589e-05,0,0.745553439102391,1,0.9874053030303029,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,35.52574879,33.89237268,3.942311872843169,-1.9043027771337224,3.3025925193207013,3.343023063858977,1.1328145166338148,6.442943495848729,6.442943495848729,0.8377298970359982,0.6844389493233503,1,1.5210852392107956,1,0.2158551407835555,0,6705.580673234861,1,0.000236836245401717,1,0.7691347055560425,1,0.9848484848484848,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.3025925193207013,4.046564561611313,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769851176509914,0.7164533362092339,1,2.2869424169375336,1,0.157800117042503,0,17175.36235704088,1,0.005528197302387516,1,0.865784310104261,1,0.984090909090909,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,35.4784065899999,33.89475491,5.909456489396374,0.4071381378692232,-2.0376193955333073,3.674144348891806,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.3448065654074122,0.6322122428844317,1,1.5671427733017096,1,0.2634046713462386,0,15958.813742645236,1,-0.00024385373308732916,0,0.6804650467495976,1,0.981439393939394,1
1356,0.6931471805599453,0.6931471805599453,0.9282193027394288,35.52780458,33.9012114,6.521400854570621,-1.9043027771337224,-2.0376193955333073,2.3169804845935014,0.1423343424885272,1.3391373849195853,1.3391373849195853,-0.31245118050138126,0.6252004764638349,1,1.6052370201697692,1,0.31184980082931457,0,833.1946328236401,0,0.03104431382609718,1,0.6010125170295086,0,0.978030303030303,1
621,1.0986122886681098,1.0986122886681098,6.261491684321042,35.4876042,33.8905660499999,4.85297321985314,-0.0156274398299077,3.3025925193207013,3.6945344692894944,1.2902382520278006,5.699455348266758,5.699455348266758,0.6805297226471495,0.681067217782724,1,1.4289612100751043,0,0.19941577379192574,0,2426.428122618728,1,-0.00025968170874413055,0,0.7612727145332644,1,0.9756628787878787,1
