fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.255240241225963,4.680119981042043,1.3973382018991465,9.949826710759112,9.949826710759112,0.6595437359849151,0.7478804171514244,1,2.6737092869393235,1,809.7791080282864,1,0.017026715820871896,1,0.9019424116064504,1,12.652423552598371,1,0.9993686868686867,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.255240241225963,4.663126967378004,1.433151154474292,9.90388184573618,9.90388184573618,0.6795855437282741,0.7606230770625736,1,2.5951375166440704,1,806.0506344411704,1,8.188687253762872e-05,1,0.8962319312912519,1,14.90011098711593,1,0.9965909090909091,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.255240241225963,4.397173741057557,1.4633464844662087,8.885696373339394,8.885696373339394,0.7734162344670733,0.7383098606564609,1,2.192734056908825,1,665.8067209718345,1,0.00018934165916961732,1,0.8493576678385799,1,8.983351653103234,1,0.9960858585858586,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.255240241225963,4.243222557696239,1.393165100563557,8.581200581924957,8.581200581924957,0.7624513148082244,0.7400117248472676,1,2.1154488750122047,1,606.1128757000245,1,0.0001831779558032487,1,0.8335125658826537,1,7.853179734635205,1,0.9952020202020203,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.255240241225963,3.3570085063427935,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6867788692133541,0.6936011209638785,1,1.9355707097261199,1,226.02269237287408,1,0.1293929710375168,1,0.774749183270087,1,-0.8591858478687939,1,0.9946969696969697,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.255240241225963,4.856342949357408,1.663933770214046,6.273028226734327,6.273028226734327,0.7859544682848196,0.6841634908119308,1,1.8168047653666497,1,537.4912836978829,1,-4.775002691181918e-05,0,0.7661416140221785,1,1.4741048995176325,1,0.9911616161616162,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,35.52574879,33.89237268,3.9439513559839816,-1.9043027771337224,3.219442603808302,3.219442603808302,1.1323436106479001,6.442943495848729,6.442943495848729,0.8162987606131564,0.6735893365037732,1,1.7190802230981965,1,323.10579642914394,1,-3.6199410967663326e-05,0,0.76841702822965,1,-0.948785589975131,1,0.9896464646464646,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,35.52780327,33.8862673599999,5.0400698160457456,2.2605583165504184,2.7940139939618476,2.7940139939618476,1.3176766219780305,3.022532261036308,3.022532261036308,0.5543601767314265,0.6538322886550759,1,2.1313687254336484,1,172.8333286669611,1,-2.307624807662556e-05,0,0.7784036806908788,1,-1.8087497923432512,1,0.9890151515151514,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,35.51788674,33.8867163099999,4.823764024172099,0.4071381378692232,3.255240241225963,3.727207648198126,1.3844670015342497,4.817405525085859,4.149487260775449,0.6748340559185332,0.6479319957305978,1,1.731272013573617,1,312.00277734393717,1,-1.2628435671624416e-05,0,0.6908390955866482,1,-4.287148154594695,0,0.9853535353535352,1
30,1.0986122886681098,1.0986122886681098,5.036296543097928,35.53154628,33.89229959,3.980881148967695,-0.0156274398299077,3.019154887935852,3.019154887935852,1.265121051002469,4.584234670452872,4.584234670452872,0.7584137217255948,0.6480213647892566,1,1.9458963358043977,1,242.36560643324242,1,-0.0003431351550142736,0,0.7248434760154814,1,-2.2384149596293046,1,0.9849747474747476,1
