fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
1014,1.0986122886681098,1.0986122886681098,2.3286426273133345,35.52069899,33.8829786,4.8726797187923045,-0.4228999466420856,-0.23791187006945202,0.23791187006945202,0.47789774040196703,2.119621864175976,2.119621864175976,-0.04882567371541066,0.4066879950086837,0,1.0546264568450139,0,0.011534689235478972,0,4.602904024038729,0,-0.27186072382289417,0,1.8040974520965372,0,0.28354670459933623,0
396,1.0986122886681098,1.0986122886681098,1.9061292790434687,35.53006234,33.89422519,4.965408511349396,0.4071381378692232,-0.8601039448377796,0.8601039448377796,0.3838816634495719,1.735033640807298,1.735033640807298,-0.17321917076346222,0.39227569805022955,0,0.9977837622585587,0,0.06138366245914643,0,5.874648597306118,0,-0.26491102487209817,0,1.6926157250275975,0,0.28165007112375534,0
1668,1.3862943611198906,1.6094379124341005,1.9315214116032136,35.5282343499999,33.88895282,4.966678503963624,-1.1924218391670918,-0.9342746452860535,0.9342746452860535,0.3888960016360584,1.2001217298789717,1.3932981809454033,-0.1881085406555834,0.4059775040376114,0,0.992253445900131,0,0.03983234888340525,0,6.252346100303939,0,-0.29495384144891623,0,2.06589345013653,0,0.28141299193930774,0
270,1.6094379124341005,1.6094379124341005,2.7580459874234498,35.51850838,33.8867381399999,5.624933799561951,0.4071381378692232,-0.7807406938903259,0.7807406938903259,0.4903250572723604,1.713670323108149,1.713670323108149,-0.13879997911284342,0.4053946199341105,0,1.0282647622320247,0,0.08204331890351572,0,4.638977694629379,0,-0.35553750492801905,0,1.480583000778538,0,0.2807017543859649,0
361,1.9459101490553128,2.079441541679836,3.947756877379257,35.52479445,33.8940743699999,5.215490980031437,-0.5815527607910175,0.470149484012492,0.470149484012492,0.7569290968950082,1.898469756543451,2.028745715363984,0.09014481777699443,0.38665764683969156,0,1.0188300549118172,0,0.2074280290722699,0,4.928480898678825,0,-0.37007602802214323,0,1.2916680070448472,0,0.2778568041725937,0
1758,1.0986122886681098,1.0986122886681098,1.7429193038085815,35.51546381,33.8955107999999,5.131807515589196,-0.7378083074817396,-0.9387499376154964,0.9387499376154964,0.3396306853898967,1.586473519171709,1.586473519171709,-0.18292773740320542,0.4037456752062706,0,1.0079293259736137,0,0.020939811153428394,0,11.590469152823143,0,-0.3628414800466345,0,1.7859125125520376,0,0.2761972498814604,0
1730,1.6094379124341005,2.19722457733622,3.769352838263811,35.51626731,33.8953141599999,5.775356987135806,-0.4228999466420856,-0.020117663906775718,0.020117663906775718,0.6526614452855077,1.7155064061924623,2.342030599094732,-0.0034833628382775943,0.3985186579597416,0,1.0332255587156576,0,0.023748462588129234,0,9.659233804682223,0,-0.35425648771650786,0,1.5748642581669612,0,0.2757230915125652,0
966,1.6094379124341005,1.9459101490553128,3.386354434792381,35.5287652399999,33.8966743699999,5.2282165802446965,0.8905148241478935,-0.14955219084228855,0.14955219084228855,0.6477073745544584,1.740241930716259,2.104060311137375,-0.02860481935797867,0.40010791516431,0,0.9816241326535328,0,0.058072848513859666,0,3.856726372376038,0,-0.23785946845740258,0,2.1745885424217843,0,0.2750118539592224,0
1723,1.791759469228055,1.791759469228055,2.8892044101441523,35.51605387,33.8946823599999,4.899696614168095,-0.0156274398299077,-0.2980587759887521,0.2980587759887521,0.5896700627932046,1.6124956835801796,1.6124956835801796,-0.06083208807804085,0.3794959699004444,0,1.0280844857862048,0,0.10943221962349557,0,7.4652144485092675,0,-0.3386816734349475,0,1.1614018828661898,0,0.27287814129919397,0
1133,1.3862943611198906,1.9459101490553128,2.87288644355514,35.52679297,33.8844582999999,5.019671949239216,-0.4228999466420856,-0.24083247520287054,0.24083247520287054,0.5723255369288737,1.4763715811595153,2.0723495125770657,-0.047977731939110334,0.3910148478499019,0,1.02596729925857,0,0.09004679600078255,0,3.8192077756259257,0,-0.2886127202866965,0,1.443561516552436,0,0.2705073494547179,0
1425,1.3862943611198906,1.3862943611198906,2.536391592476509,35.52779,33.89539889,4.4062060583907305,0.4071381378692232,-0.10851760428208213,0.10851760428208213,0.5756407119559156,1.82961978610916,1.82961978610916,-0.024628354381073993,0.3907864341403969,0,0.9796709842801067,0,0.06637793870682085,0,4.246648649240832,0,-0.20529521535234874,0,1.985418136951363,0,0.2690848743480323,0
392,1.6094379124341005,1.6094379124341005,3.4097936608875123,35.52901974,33.8932187699999,5.470812055821454,0.6683873508978188,-0.0757904951252204,0.0757904951252204,0.6232701153129862,2.1186239211493216,2.1186239211493216,-0.013853609729577944,0.3877657893174782,0,0.9792095660724003,0,0.1285027429120474,0,4.920167710347803,0,-0.28487324998481267,0,1.793775172897991,0,0.26813655761024185,0
959,1.6094379124341005,2.19722457733622,2.9617617539828376,35.5261394099999,33.89664922,5.018376980633131,0.7567531987867807,-0.5885719927318243,0.5885719927318243,0.5901831937721773,1.3479558641991414,1.8402460455920873,-0.11728333582814429,0.39580898551779997,0,1.0330427135960512,0,0.018632092946829742,0,3.768506754806537,0,-0.23875677826060204,0,1.9894911786538814,0,0.26789947842579426,0
1633,1.9459101490553128,2.6390573296152584,4.092810052130149,35.52763414,33.8858275699999,5.533863240457821,0.8457654036941855,-0.05888402990325048,0.05888402990325048,0.7395936390707675,1.550860607005771,2.103288301423937,-0.010640673132785796,0.38843758661550293,0,0.9664829397237147,0,0.0835426463247765,0,5.117151621654077,0,-0.2581690174168437,0,2.3011860215413784,0,0.26789947842579426,0
993,1.0986122886681098,1.0986122886681098,1.948193255069882,35.51469327,33.8912013599999,5.352683099122011,-0.0156274398299077,-0.9398230163957835,0.9398230163957835,0.363965738115421,1.77332192181443,1.77332192181443,-0.17557979783072541,0.40724455616039135,0,1.0146629992335026,0,0.023663345317429023,0,8.791772688976307,0,-0.37326619903210234,0,1.6612632580705136,0,0.2676623992413466,0
319,1.9459101490553128,2.5649493574615367,3.04818239855491,35.5264025199999,33.8901351,5.330973980200688,-0.0156274398299077,-0.7888154272929562,0.7888154272929562,0.5717871461905277,1.1883986674776366,1.5664558818580194,-0.14796835066586853,0.39885537778382046,0,1.0259638602001204,0,0.023180988943574343,0,4.742770168824178,0,-0.25184223653365245,0,1.6852190299945955,0,0.2667140825035562,0
1226,1.9459101490553128,2.70805020110221,4.536966288893259,35.5290366899999,33.8876252,5.950842248391984,0.4071381378692232,0.21658614578441338,0.21658614578441338,0.762407420583065,1.6753626971341438,2.3315394552496858,0.03639588090962057,0.3949971400218134,0,0.9718699571822833,0,0.10967681278434324,0,5.063534873234133,0,-0.3083070733962755,0,2.008568859317218,0,0.26671408250355616,0
309,2.19722457733622,2.8903717578961645,4.768597702595559,35.52675724,33.8912375999999,5.852998676383861,0.4071381378692232,0.31085234980533105,0.31085234980533105,0.8147272819035944,1.6498215807597403,2.170282342452547,0.05310992996796369,0.3965480147504906,0,0.9950495119012864,0,0.11330393869140551,0,3.756113628667644,0,-0.312839285320894,0,1.734797260045853,0,0.2648174490279754,0
441,1.6094379124341005,1.6094379124341005,3.295985003179624,35.53046848,33.8926077699999,5.307293405066194,0.8905148241478935,-0.12099778900023583,0.12099778900023583,0.6210293555719698,2.0479106262600735,2.0479106262600735,-0.022798398310659575,0.38742038284531355,0,0.9742708933234628,0,0.12088460564518666,0,5.171725954825655,0,-0.2743647697450854,0,1.7018016123137178,0,0.26434329065908013,0
1135,1.3862943611198906,1.9459101490553128,2.760073229169362,35.5263664699999,33.8845028,4.721207459550421,-0.4228999466420856,-0.21909024541965305,0.21909024541965305,0.5846117233391372,1.4183970572892606,1.990971980106513,-0.04640555351501457,0.3911653306953547,0,1.0025845117263594,0,0.08217946569592452,0,3.653661354380899,0,-0.25170714117092274,0,1.5526198481907114,0,0.2641062114746326,0
1482,1.6094379124341005,2.19722457733622,3.508885187079073,35.53150397,33.8958002299999,5.7162974344347415,-0.4228999466420856,-0.21224478901813804,0.21224478901813804,0.6138388051576344,1.59696246950461,2.180192948090967,-0.03712976650577769,0.39959357348092117,0,0.9958878410091451,0,0.03330898548469474,0,4.607265573575818,0,-0.2686343415518443,0,2.162974008609351,0,0.2626837363679469,0
495,1.6094379124341005,1.6094379124341005,4.109331692030348,35.5281852199999,33.8915484699999,5.471231723077736,-0.4228999466420856,0.7802614574329949,0.7802614574329949,0.7510798116440812,2.553271337951415,2.553271337951415,0.14261166350199364,0.38276682873794393,0,1.050175124237454,0,0.044724173075848236,0,9.536145638084577,0,-0.3789808306197463,0,1.410818440397943,0,0.2591275486012328,0
788,1.0986122886681098,1.0986122886681098,1.5991855359697489,35.5291111599999,33.8894651399999,4.362232046954534,-1.1924218391670918,-0.5409083138489539,0.5409083138489539,0.36659799817073246,1.4556414054939286,1.4556414054939286,-0.1239980606319615,0.4013106162152011,0,1.0116613371754242,0,0.01318316651357743,0,4.155552202737767,0,-0.22295590262632847,0,1.8270639849855785,0,0.25817923186344244,0
1655,2.19722457733622,2.19722457733622,4.517049102592911,35.52863776,33.8872612199999,5.63379028894607,0.4071381378692232,0.48029966574890537,0.48029966574890537,0.8017779986336568,2.05579764088981,2.05579764088981,0.08525338024940159,0.39351485180796764,0,1.0245949988118797,0,0.06379675637176137,0,5.106649557893446,0,-0.36634933897277155,0,1.7317728448974,0,0.2577050734945472,0
1196,2.079441541679836,2.079441541679836,3.5792040873048325,35.5257380199999,33.88806504,4.9114534380956085,-0.0156274398299077,0.16277239055912762,0.16277239055912762,0.7287464153773289,1.7212333290280633,1.7212333290280633,0.033141389328174474,0.38881694780028697,0,1.0063381911786238,0,0.07936519659867758,0,3.034080332765041,0,-0.2718704446242671,0,1.9078695283359486,0,0.25604551920341395,0
414,1.3862943611198906,1.3862943611198906,2.9264357845513347,35.52855075,33.89258523,4.95472216244343,1.300626634375449,-0.22987986689445394,0.22987986689445394,0.590635698351279,2.1109771969261066,2.1109771969261066,-0.046396116544522505,0.38613524424034606,0,0.9903969990955725,0,0.13372175986763096,0,4.681580053467962,0,-0.29956489132706354,0,1.4891433241740255,0,0.25580844001896635,0
1461,1.3862943611198906,1.0986122886681098,2.327862900178314,35.5330195399999,33.8950012999999,5.1114884453682325,-1.1924218391670918,-0.28566137726838026,0.28566137726838026,0.45541781519387053,2.1189121259516153,1.679198130978327,-0.05588614360015464,0.38657647711103077,0,1.0103093241699845,0,0.07001458149611349,0,3.7637347246883124,0,-0.2538503620672633,0,1.6651286859668049,0,0.2553342816500711,0
1202,1.791759469228055,2.5649493574615367,4.233265571401886,35.5267765199999,33.88770659,5.339576141105997,-0.0156274398299077,0.453592695349224,0.453592695349224,0.7928092903878025,1.650428519801825,2.3626305004129304,0.08494919509758511,0.39117471570431434,0,0.999036824222536,0,0.1138328889916469,0,4.801604157444048,0,-0.36488969525131487,0,1.6814040325058153,0,0.2541488857278331,0
935,1.9459101490553128,2.079441541679836,4.218080216210129,35.51870214,33.8937911299999,5.50084004920501,-0.0156274398299077,0.48220440781115315,0.48220440781115315,0.7668065565403475,2.0284678033327332,2.1676644310930255,0.08766013981461651,0.38831574675156716,0,1.0609541157576994,0,0.08328009068137075,0,6.31703735511483,0,-0.450541709806226,0,0.868228179987864,0,0.25367472735893787,0
1322,1.3862943611198906,1.9459101490553128,3.332561589272017,35.5265528099999,33.89646956,5.3967633818314455,-0.0570458282878974,-0.07230499528297685,0.07230499528297685,0.6175111550177097,1.712597876571992,2.403935039149891,-0.013397844257244317,0.40117916179405205,0,0.9985599752519181,0,0.020567877303395037,0,5.4276055625094335,0,-0.2913510801697624,0,2.1485191329858475,0,0.25343764817449027,0
