fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,2.1185925765273197,4.7118918055375705,1.433151154474292,9.90388184573618,9.90388184573618,0.4422914382244706,0.7345119539257053,1,3.210167811149809,1,0.9867530467820025,1,26810.377540026566,1,1.1934009791064044,1,65.70990232073518,1,0.998814604077762,1
10,2.6390573296152584,3.367295829986474,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-1.9423846596717498,4.939046922878445,0.2133712655359028,0.390859659396772,0.4987159946951818,-0.3148973825923642,0.6937574728775759,1,2.416593324784902,1,0.6683404814178906,1,9775.534463097041,1,1.4038755177457711,1,65.56833715569766,1,0.9954954954954957,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,2.1185925765273197,4.4633600878687005,1.4633464844662087,8.885696373339394,8.885696373339394,0.5033588219253996,0.7267332606346834,1,2.5421065558229765,1,0.5884469987305617,1,20605.022551764738,1,1.1921582175921799,1,48.73055198167366,1,0.994547178757705,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,2.1185925765273197,3.9157917378587923,1.5461992827517541,3.873657180281966,3.873657180281966,0.5254331911044049,0.6773354116727404,1,1.6760710073831475,1,0.7917906086457307,1,7222.4762219391105,1,0.38011855117829985,1,37.58888960009971,1,0.9928876244665719,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,35.5283341,33.9008645899999,4.780471619459692,-0.4228999466420856,2.1185925765273197,3.4927470185424085,1.3526164861885424,3.322941055308622,4.664337463663974,0.4431764782167604,0.6594960273746323,1,1.4628435902448003,1,0.6457766174394605,1,4383.884167516402,1,0.12756270058902874,1,22.075272077318832,1,0.9867235656709341,1
1750,1.0986122886681098,0.6931471805599453,4.959426206689514,35.5086712,33.88883598,5.715133645007413,-1.1924218391670918,2.1185925765273197,2.1908751641109925,0.8677708195016465,7.154939594045725,4.514264274889933,0.3706986937003766,0.6211908474921884,1,1.3242402765263634,0,0.7685312128919486,1,2964.1196843988478,1,0.18260644406961601,1,10.192444353041335,1,0.9786628733997156,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.732387328275803,1.732387328275803,0.5843854734643307,4.570402210259985,4.570402210259985,0.3195689149240735,0.5987110604681066,1,1.9391292869552277,1,2.1034107940380857,1,1940.6729296033507,1,1.2934823412664718,1,2.0356445960089964,0,0.9758179231863441,1
1517,1.0986122886681098,1.0986122886681098,5.375278407684165,35.5291301899999,33.8892338,4.243104137227407,-1.1924218391670918,2.1185925765273197,3.2977828495606873,1.2668268875428923,4.892789260714372,4.892789260714372,0.49930251721601215,0.6460582623279516,1,1.346092101689218,1,0.31253787546055656,0,4150.841148497702,1,0.061318454042062154,1,10.22998467711254,1,0.9743954480796585,1
1356,0.6931471805599453,0.6931471805599453,0.9282193027394288,35.52780458,33.9012114,6.399216420106812,-1.9043027771337224,-1.9423846596717498,2.0955341854907514,0.14505202540468784,1.3391373849195853,1.3391373849195853,-0.30353476615803043,0.6331148115840126,1,1.6978033304839801,1,0.41302455860973003,1,331.8684380942389,0,0.34574162503955375,1,26.97828849864387,1,0.9727358937885254,1
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,0.4072081111227632,0.4072081111227632,0.4316169365496553,2.0156423015938905,3.1947174628936,0.07937010983383186,0.5409080540651217,0,1.9046290533069563,1,0.5239679540011003,1,420.88230529966813,0,0.4139062816729884,1,5.990620441493952,1,0.9623044096728307,1
1002,1.0986122886681098,0.6931471805599453,4.820386398819521,35.5139740899999,33.8947290899999,6.07251836443936,-1.1924218391670918,1.9835180793974398,1.9835180793974398,0.7938035110849037,6.954347552745531,4.387704787704005,0.3266384653544916,0.6065823207107475,1,1.2809770668527922,0,0.7676593905365956,1,2860.9075553626517,1,-0.0001091470972576225,0,3.7328980341961238,0,0.9601706970128023,1
641,2.302585092994046,2.5649493574615367,2.123936781566387,35.5108998899999,33.8801302299999,4.503912304312226,2.5112792420117174,-1.724242576381826,1.724242576381826,0.47157596286518394,0.8280618778642834,0.9224140241456342,-0.3828321823075834,0.6040019892878661,1,1.3427958724594726,1,0.29517833535829097,0,312.8604010981089,0,0.00021101394169775745,1,16.425755501458923,1,0.9556661925082977,1
1151,1.0986122886681098,2.19722457733622,4.339066940233745,35.52814723,33.8824610799999,4.86112515929073,1.300626634375449,1.0843442279406812,1.0843442279406812,0.8926054767260596,1.9747944679802203,3.9495889359604415,0.22306445368275482,0.5128764463115635,0,1.4558610818970237,1,0.501942973875728,1,419.5640172479643,0,0.00031578244321517346,1,3.386621979941806,0,0.9435751541014699,1
