fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,3.2803165301470054,4.686812461594567,1.433151154474292,9.90388184573618,9.90388184573618,0.6848206361264548,0.7074138797934547,1,2.660524917032545,1,0.25626406488162884,0,2253.570854505286,1,0.9916666666666667,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,33.8874534699999,35.52871152,5.607388376792881,0.4071381378692232,1.5207385542873046,1.5207385542873046,0.876176017356294,7.088046166153979,2.3626820553846595,0.2712026441009752,0.6624827467525186,1,1.6965572115500083,1,0.7259642095144461,1,367.2140146415755,1,0.9914772727272728,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,33.87216338,35.5159158299999,5.368793533702513,-1.1924218391670918,1.9496196641514683,1.9496196641514683,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.36313925128853675,0.643739944544669,1,1.5416645898069083,0,1.1547681756487687,1,505.2354844246119,1,0.9890151515151515,1
621,1.0986122886681096,1.0986122886681096,6.261491684321042,33.8905660499999,35.4876042,4.85297321985314,-0.0156274398299077,3.2803165301470054,3.665573339635684,1.2902382520278006,5.69945534826676,5.69945534826676,0.6759395491257778,0.6128486389142628,1,1.60382120676444,1,0.37023178083244085,1,1186.141927977743,1,0.9882575757575758,1
1503,1.0986122886681096,2.3978952727983707,6.692083742506628,33.89735031,35.53473521,5.152480489612228,-0.0156274398299077,3.2803165301470054,3.3430733766352057,1.2988081674444671,2.7908156867488594,6.0913971303012655,0.6366480255015735,0.6849200783196219,1,1.755388698097304,1,0.2637107715494876,0,983.0194190538989,1,0.9880681818181818,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,33.89237268,35.52574879,3.9439513559839816,-1.9043027771337224,3.24864415801808,3.24864415801808,1.1323436106479001,6.442943495848729,6.442943495848729,0.8237028971184082,0.5966194096622688,1,1.669908760258834,1,0.2598578182302674,0,1158.9801422316739,1,0.984090909090909,1
529,0.6931471805599453,0.6931471805599453,3.1679614060666514,33.8971046799999,35.52882155,5.4210132693519375,-8.152543360797848,1.113986173675408,1.113986173675408,0.5843854734643307,4.570402210259986,4.570402210259986,0.20549408723520446,0.5834713706987107,0,1.5505400648991248,1,0.6251788759668965,1,176.65317474702186,0,0.9774621212121213,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,3.2803165301470054,4.433148803096777,1.4633464844662087,8.885696373339394,8.885696373339394,0.7793741384970434,0.6685255937621329,1,2.3512594892000966,1,0.16115964239640523,0,2038.335361011637,1,0.9761363636363637,1
1538,1.6094379124341005,2.5649493574615367,6.627710633659567,33.8994634499999,35.47561701,6.521400854570621,-0.0156274398299077,1.7084527216641119,1.7084527216641119,1.0163016783448355,2.583953797910006,4.11802815284491,0.26197633909694684,0.5495827090922909,0,1.4260144106795576,0,0.37463330519348376,1,297.42550127201855,0,0.9721590909090909,1
30,1.0986122886681096,1.0986122886681096,5.036296543097928,33.89229959,35.53154628,3.980881148967695,-0.0156274398299077,3.0359154883957897,3.0359154883957897,1.265121051002469,4.584234670452873,4.584234670452873,0.7626239957410058,0.6200274199067487,1,1.560485719603794,1,0.16688821954139246,0,884.2141411930806,1,0.9681818181818183,1
1237,1.0986122886681096,1.0986122886681096,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.2803165301470054,4.865865512865672,1.663933770214046,6.273028226734328,6.273028226734328,0.7920089588492617,0.6741471271544777,1,1.947094386605406,1,0.13039772915884223,0,1882.2267617130894,1,0.965719696969697,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,33.89096948,35.49012638,4.935594204931416,-1.1924218391670918,3.2803165301470054,4.674507899770349,1.3973382018991465,9.949826710759112,9.949826710759112,0.6646244391140312,0.6922136920062045,1,2.6739089775399116,1,0.12744567222466305,0,2239.793035013045,1,0.9653409090909091,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,33.9008645899999,35.5283341,4.780471619459692,-0.4228999466420856,3.2803165301470054,3.467450289955063,1.3526164861885424,3.322941055308622,4.664337463663974,0.6861909851726637,0.6506580140698917,1,1.6926782020077598,1,0.14037262487036817,0,981.1212410978483,1,0.9645833333333333,1
1367,1.0986122886681096,1.6094379124341005,4.535980866635092,33.8975098499999,35.5342097799999,4.082153587157697,-0.0156274398299077,2.250769529783397,2.250769529783397,1.1111734945263008,2.818363374934366,4.128827716040059,0.5513681643101902,0.5747690221278023,0,1.4941346954112507,0,0.1744657527641095,0,470.3043098450499,1,0.9640151515151516,1
1523,0.6931471805599453,0.6931471805599453,4.026600910135581,33.90176529,35.5318141099999,5.481288821096019,-1.9043027771337224,1.4828774990071394,1.4828774990071394,0.7346084181220789,5.80915716469159,5.80915716469159,0.2705344577537931,0.6255729163125532,1,1.4298415386329588,0,0.1825687259612448,0,313.9122032054009,0,0.9638257575757576,1
1310,0.6931471805599453,2.302585092994046,3.663330850267561,33.89626839,35.52513744,4.990468388872521,-0.4228999466420856,0.668912257398306,0.668912257398306,0.734065535498804,1.5909643736571493,5.28506925081656,0.13403797104292067,0.5235026562286754,0,1.572611727194622,1,0.339739796038926,1,119.29190534890537,0,0.9590909090909091,1
1519,0.6931471805599453,1.0986122886681096,2.2144094020903204,33.9001166299999,35.47581326,5.130497009205208,-4.421873160666376,-0.08020658531149971,0.08020658531149971,0.4316169365496553,2.015642301593891,3.1947174628936,-0.015633297352594097,0.5744515446793419,0,1.8260352115774605,1,0.15891257469536674,0,139.40571691664454,0,0.956060606060606,1
