fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,2.1622919076446516,4.687312583692167,1.433151154474292,9.90388184573618,9.90388184573618,0.45141440043224595,0.7276900290091921,1,3.2791479794939016,1,1.6046824803190494,1,848.1075623142777,1,0.6139898747918817,1,0.7983133369878863,1,22.8646686799079,1,0.9997967892704736,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,33.8886643499999,35.5295903399999,4.032087451640165,-1.1924218391670918,2.1622919076446516,3.8616768094778835,1.5461992827517541,3.873657180281966,3.873657180281966,0.5362710837943454,0.6875627352540645,1,1.7344794108476451,1,1.4556046411269037,1,357.0321001208695,1,0.02826340681004247,1,0.3946544116794608,1,22.327108733034876,1,0.9949197317618372,1
10,2.639057329615259,3.367295829986474,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-1.9063889887732393,4.939673489606513,0.2133712655359028,0.390859659396772,0.4987159946951817,-0.3090618018312844,0.6198724238228924,1,2.603121580552263,1,1.4179441389813625,1,310.34767514495263,1,0.8275584285343307,1,0.6105783380935823,1,14.098058181126827,1,0.994919731761837,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,33.9008645899999,35.5283341,4.780471619459692,-0.4228999466420856,2.1622919076446516,3.4791208927250628,1.3526164861885424,3.322941055308622,4.664337463663974,0.4523176957776903,0.6487119922080156,1,1.5662318249327423,1,1.465945628500155,1,297.9982404289515,1,0.00023060585313072757,1,0.3946544116794608,1,16.245352364059823,1,0.9906523064417803,1
1750,1.0986122886681096,0.6931471805599453,4.959426206689514,33.88883598,35.5086712,5.715133645007413,-1.1924218391670918,2.1622919076446516,2.2158888802796013,0.8677708195016465,7.154939594045725,4.514264274889934,0.3783449420353576,0.6471202115409689,1,1.529176529445359,1,0.6469351353854551,1,221.36512334910458,1,0.1926461980888894,1,0.44524445688999265,1,14.781446226503794,1,0.9880105669579354,1
529,0.6931471805599453,0.6931471805599453,3.1679614060666514,33.8971046799999,35.52882155,5.4210132693519375,-8.152543360797848,1.780379798016999,1.780379798016999,0.5843854734643307,4.570402210259986,4.570402210259986,0.3284219590611401,0.6132127166072098,1,1.5518808964913342,1,0.747767145240582,1,136.56861935332213,1,0.30033864558827505,1,0.37147128002918234,1,15.35586066374707,1,0.9855720382036173,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,2.1622919076446516,4.430684933254391,1.4633464844662087,8.885696373339394,8.885696373339394,0.5137413957500486,0.6816426429232881,1,2.820621169622288,1,0.34091411217588813,0,705.6740268450619,1,0.6125295990945978,1,0.7595112425027278,1,18.978154517224713,1,0.9853688274740906,1
1519,0.6931471805599453,1.0986122886681096,2.2144094020903204,33.9001166299999,35.47581326,5.130497009205208,-4.421873160666376,0.25590775068444094,0.25590775068444094,0.4316169365496553,2.015642301593891,3.1947174628936,0.04987971929918052,0.569854617363746,1,1.7515368436323284,1,1.2081195918961636,1,170.51471060998742,1,0.05836442601083669,1,0.2621145520859328,1,11.035356786249743,1,0.9851656167445642,1
1517,1.0986122886681096,1.0986122886681096,5.375278407684165,33.8892338,35.5291301899999,4.243104137227407,-1.1924218391670918,2.1622919076446516,3.297060654218067,1.2668268875428923,4.892789260714373,4.892789260714373,0.50960142332438,0.6341305059986175,1,1.394409790494898,0,0.5043709401611102,0,281.2610816685032,1,0.00015676489631211155,1,0.3946544116794608,1,16.8895230645855,1,0.9778500304816095,1
1159,2.4849066497880004,2.3978952727983707,5.971289900621244,33.88286884,35.52352312,5.272083664404303,0.8457654036941855,1.907274304531981,1.907274304531981,1.1326242678844027,2.4902213071435275,2.4030238323563116,0.3617685958607573,0.6141260235342539,1,1.7908892112601829,1,0.6115500072486265,1,89.67317683390151,0,0.15603892983915268,1,0.27716461021190275,1,12.233601231177184,1,0.9721601300548669,1
1002,1.0986122886681096,0.6931471805599453,4.820386398819521,33.8947290899999,35.5139740899999,6.07251836443936,-1.1924218391670918,1.8712340714463185,1.8712340714463185,0.7938035110849037,6.954347552745531,4.387704787704006,0.308147947712148,0.6230197527991342,1,1.4270069176271603,1,0.8360539694811397,1,181.71111887099966,1,-0.0005491257883543099,0,0.23259757448759938,0,12.36643235412123,1,0.9691119691119692,1
29,0.6931471805599453,1.0986122886681096,2.9114807211064,33.8972848599999,35.47233568,5.190530959582707,-1.5553900411763233,0.4908672721678027,0.4908672721678027,0.5609215596202645,2.6501439599188368,4.200378797984026,0.09456976097244316,0.5488847482109372,1,1.5853840834587662,1,0.5834031799738313,1,146.33984436321177,1,0.0003474791818152134,1,0.15975974945409957,0,8.53518713574749,1,0.9656573867100183,1
87,1.791759469228055,2.3978952727983707,6.770751579156178,33.8945956399999,35.4807577099999,6.042958756005733,-0.0156274398299077,2.1622919076446516,2.6456592839851982,1.1204365034639918,2.823622722794993,3.7788284060657014,0.35782006711458686,0.624954860679197,1,1.4911921535991104,1,0.4587708255875257,0,232.36111076122833,1,0.05587578109048552,1,0.11426806784115208,0,13.225968446126776,1,0.9626092257671207,1
1702,1.0986122886681096,0.6931471805599453,4.156050951658079,33.89265601,35.5153506699999,6.066488641810048,-0.4228999466420856,1.095583766380622,1.095583766380622,0.6850834472869045,5.995914097638968,3.783000604058982,0.18059603026862908,0.5923365960846374,1,1.2657149648634167,0,0.9892920129163849,1,101.57092391342795,0,-8.389015728904603e-05,0,0.17390442696770864,0,11.47915358535019,1,0.9481812639707378,1
28,0.6931471805599453,1.0986122886681096,4.063558840956468,33.89228148,35.52840983,5.277795022029535,-1.731581372624909,1.6190207236235366,1.6190207236235366,0.7699349489692492,3.6988106567448633,5.8624761882084,0.3067608190287304,0.527541206539695,0,1.272263820893453,0,0.43956938785911526,0,137.39801394581573,1,4.784267082058591e-06,0,0.2924683366970734,1,7.513972090100457,0,0.9475716317821581,1
284,0.6931471805599453,2.19722457733622,3.5310846424965776,33.8901357,35.52501274,5.421599217242729,-0.4228999466420856,0.31659375609149487,0.31659375609149487,0.6512994599944602,1.6070658770699933,5.094278302688991,0.05839490220608845,0.5273675077126604,0,1.5943975548088252,1,0.9661091105987494,1,99.35072591228862,0,8.767796068842593e-05,1,0.07714019258174336,0,7.945700711756334,1,0.9345661450924609,1
1310,0.6931471805599453,2.302585092994046,3.663330850267561,33.89626839,35.52513744,4.990468388872521,-0.4228999466420856,0.6496980115201891,0.6496980115201891,0.734065535498804,1.5909643736571493,5.28506925081656,0.13018778216667015,0.5608423641002709,1,1.6862023866633733,1,0.8915840681332282,1,111.97479996607147,1,0.004195234761150468,1,0.04446788290232099,0,8.76531853096482,1,0.9325340377971959,1
53,0.6931471805599453,0.6931471805599453,3.54214702423921,33.89984254,35.4875081799999,5.136134634482512,-0.0156274398299077,1.1047410829307545,1.1047410829307545,0.689652292301348,5.110237945969508,5.110237945969508,0.2150919244822448,0.5472260759832512,1,1.2319101903916017,0,0.2732374455008135,0,130.08452227751928,1,-4.967044474701865e-05,0,0.27610237647530816,1,6.938067911006484,0,0.9298922983133509,1
718,0.6931471805599453,1.6094379124341005,3.1938451551429545,33.8861022199999,35.52049654,5.769496382037892,-0.8150443270305894,0.10093005290530188,0.10093005290530188,0.5535743405761232,1.9844475704642808,4.6077445666919825,0.017493737099745183,0.5312089327122265,0,1.5075009564847577,1,0.8777879383871386,1,69.74719443635907,0,8.518079340236184e-05,0,0.07714019258174336,0,6.70776978948704,0,0.9174964438122333,1
1373,0.6931471805599453,1.9459101490553128,3.026552415893877,33.89739233,35.5340508,4.323044159080657,-0.4228999466420856,0.5566464446499055,0.5566464446499055,0.7000975017885328,1.555340269623028,4.366392161400608,0.12876260897790193,0.5329673577358747,0,1.4418323326013895,1,0.5718265741722853,0,61.695426203776236,0,-0.06025082465565057,0,0.09042030457634706,0,8.259648704125064,1,0.9124161755740703,1
54,2.4849066497880004,2.4849066497880004,1.8492419046414168,33.90067363,35.4873119399999,6.027595689943101,1.77209775307598,-1.9063889887732393,2.826586300054256,0.30679594315306064,0.7441896880911743,0.7441896880911743,-0.3162768518057712,0.5448996969508251,1,1.4658254189444533,1,0.12521319997481478,0,135.20572095844554,1,0.0717074977135177,1,0.14391933604603785,0,7.853837843755955,0,0.9111969111969113,1
522,1.0986122886681096,1.6094379124341005,4.879227359623526,33.8911034699999,35.4877564,5.478902590938965,-1.1924218391670918,1.8612425976012634,1.8612425976012634,0.890548294779472,3.0316344121931507,4.441264138360225,0.3397108392982557,0.5566629263140105,1,1.2921659572933588,0,0.8596061522551862,1,155.35523460259213,1,0.00032120381170352985,1,0.03257011576850806,0,9.368294195349144,1,0.9109937004673848,1
454,1.3862943611198906,1.0986122886681096,5.452715158697669,33.89331578,35.53156639,5.882468085706192,0.8457654036941855,2.021900049407094,2.021900049407094,0.9269434324594502,4.963275229069399,3.9333025594166022,0.34371628030079904,0.537018978291151,1,1.1624632112002422,0,0.2942326716132655,0,125.56663549567466,1,0.00012131763484557467,1,0.10538533182421843,0,9.606924079058405,1,0.9040845356634829,1
