fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,2.1622919076446516,4.687312583692167,1.433151154474292,9.90388184573618,9.90388184573618,0.45141440043224595,0.7988143951739933,1,3.5749878744214305,1,0.10370936065021542,1,588.2712755412388,1,3.313455309693648,1,0.9321714693775388,1,0.9990516832622096,1
10,2.639057329615259,3.367295829986474,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-1.9063889887732393,4.939673489606513,0.2133712655359028,0.390859659396772,0.4987159946951817,-0.3090618018312844,0.7248258509203191,1,2.4925575739294437,1,0.10575478927482852,1,111.97245816078141,1,2.9603827795203284,1,0.8517725255344476,1,0.9964438122332862,1
529,0.6931471805599453,0.6931471805599453,3.1679614060666514,33.8971046799999,35.52882155,5.4210132693519375,-8.152543360797848,1.780379798016999,1.780379798016999,0.5843854734643307,4.570402210259986,4.570402210259986,0.3284219590611401,0.6401776084053843,1,1.6895699382800369,1,0.1279656742601058,1,53.0580921578007,1,2.078202430561841,1,0.8015475946356105,1,0.9909909909909911,1
1519,0.6931471805599453,1.0986122886681096,2.2144094020903204,33.9001166299999,35.47581326,5.130497009205208,-4.421873160666376,0.25590775068444094,0.25590775068444094,0.4316169365496553,2.015642301593891,3.1947174628936,0.04987971929918052,0.6091419442544562,1,2.0928329830194006,1,0.24741891167072458,1,59.810254445096,1,1.3830554004111182,1,0.7689440050494037,1,0.9905168326220958,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,2.1622919076446516,4.430684933254391,1.4633464844662087,8.885696373339394,8.885696373339394,0.5137413957500486,0.7801202709719055,1,2.9664692441197715,1,0.01999683868564732,1,418.27385530801496,1,3.2786816560561656,1,0.913624804467452,1,0.9898055950687531,1
29,0.6931471805599453,1.0986122886681096,2.9114807211064,33.8972848599999,35.47233568,5.190530959582707,-1.5553900411763233,0.4908672721678027,0.4908672721678027,0.5609215596202645,2.6501439599188368,4.200378797984026,0.09456976097244316,0.578311261960475,1,1.6936091037188328,1,0.12708967912372532,1,43.58624653290279,1,0.4526666467164704,1,0.7413304892932279,1,0.9779516358463726,1
53,0.6931471805599453,0.6931471805599453,3.54214702423921,33.89984254,35.4875081799999,5.136134634482512,-0.0156274398299077,1.1047410829307545,1.1047410829307545,0.689652292301348,5.110237945969508,5.110237945969508,0.2150919244822448,0.6123096931031817,1,1.3086270518785268,0,0.045259795502175404,1,74.77561230641768,1,0.6190469494464521,1,0.756936739332432,1,0.9743954480796586,1
87,1.791759469228055,2.3978952727983707,6.770751579156178,33.8945956399999,35.4807577099999,6.042958756005733,-0.0156274398299077,2.1622919076446516,2.6456592839851982,1.1204365034639918,2.823622722794993,3.7788284060657014,0.35782006711458686,0.573061127259143,1,1.6008881219972826,1,0.01959612730966594,1,49.88201861359026,1,0.5891644599008297,1,0.7487054558380617,1,0.9713134186818397,1
1560,1.6094379124341005,2.19722457733622,1.9255616585171844,33.8970768599999,35.47434158,5.595595457299626,-1.1924218391670918,-1.6099480172992364,1.6099480172992364,0.3441209560646902,0.8763608774354859,1.1964187270852722,-0.2877170141381486,0.5629845238063979,1,1.3500999179019528,1,0.024583406693412288,1,37.37570711904297,1,0.028852680966143573,1,0.6905761715232388,1,0.9542437174016122,1
1548,1.9459101490553128,1.9459101490553128,5.34461872191488,33.89894617,35.47386565,6.399216420106812,1.300626634375449,0.8019668309797066,0.8019668309797066,0.8351989323445435,2.746590701790393,2.746590701790393,0.12532266114017765,0.5535825044331051,1,1.3276754298513596,0,0.022790884892509355,1,36.42991118234684,1,0.15982776220414863,1,0.6334967165463399,1,0.9454717875770507,1
72,1.0986122886681096,1.0986122886681096,1.956850089093648,33.90154966,35.4839076399999,4.1066311958181485,-0.8150443270305894,-0.0991410056967672,0.0991410056967672,0.47650981931037323,1.7812017117212602,1.7812017117212602,-0.02414168718090004,0.5205854690890317,0,1.6008782324462534,1,0.1020566422623583,1,29.817412990805966,0,0.00014390737221869898,1,0.6406730329894159,1,0.944760550023708,1
1517,1.0986122886681096,1.0986122886681096,5.375278407684165,33.8892338,35.5291301899999,4.243104137227407,-1.1924218391670918,2.1622919076446516,3.297060654218067,1.2668268875428923,4.892789260714373,4.892789260714373,0.50960142332438,0.6067223675649727,1,1.3880465947726246,1,0.006413794974062073,0,99.20127121112677,1,0.6601551605826517,1,0.7467282808211712,1,0.9431009957325748,1
455,0.6931471805599453,0.6931471805599453,3.6874284018466215,33.89360389,35.53202504,5.551554312927266,0.8457654036941855,0.8825303981172281,0.8825303981172281,0.6642154960566865,5.3198346689772364,5.3198346689772364,0.15896996559363225,0.615136765425404,1,1.2795180802603217,0,0.010694688753641537,0,84.1592656035501,1,0.1759363941012566,1,0.7073682079333026,1,0.9431009957325748,1
