fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.3025925193207013,4.9804637753591,1.625279018247219,6.270248868157708,9.93810932621924,0.7792085165655398,0.7124454178140625,1,2.067157267625815,1,1086.5510975183895,1,0.4925509535483248,1,0.8498801002130347,1,0.9986363636363637,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.3025925193207013,4.046564561611313,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769851176509914,0.7019308947278691,1,2.3519625947849656,1,967.4358012017202,1,0.02251105147478083,1,0.8755462957223606,1,0.9977272727272727,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.3025925193207013,4.886957477235058,1.663933770214046,6.273028226734327,6.273028226734327,0.7973873370730259,0.6801652602848147,1,1.6894389044569675,1,833.9941614773568,1,0.06020040243595748,1,0.792533508481972,1,0.9959090909090909,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.3025925193207013,3.376024797255179,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409713779564942,0.6951055882842382,1,1.5754824342263671,1,448.40090216895675,1,0.17406203917283936,1,0.7755705595916063,1,0.9945454545454545,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.3025925193207013,4.715145604529209,1.433151154474292,9.90388184573618,9.90388184573618,0.6894711193758847,0.6715357943612212,1,2.3715782485265082,1,1131.4357756126074,1,4.124441180342053e-05,0,0.8819341998600829,1,0.9944318181818181,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.0376193955333073,4.894955478240147,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.3303367390068386,0.6026746358483366,1,2.441476504676092,1,341.48615562805276,1,0.5726240733822392,1,0.7978958899942573,1,0.9942045454545454,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.3025925193207013,3.3847066944236794,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6967690824064464,0.6620037590998811,1,1.6317476704749172,1,485.0472035279468,1,0.02601812234902412,1,0.7604565826236787,1,0.9935227272727273,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,3.3025925193207013,3.9246969416383646,1.5461992827517541,3.873657180281966,3.873657180281966,0.819077601597475,0.7022489006901376,1,1.7047168127888193,1,509.15189655042275,1,8.744805078730877e-05,1,0.7639531304591094,1,0.9922727272727272,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.3025925193207013,4.701007369116455,1.3973382018991465,9.949826710759112,9.949826710759112,0.669137773932246,0.6500181951112183,1,2.4041832565601617,1,1116.9457338504299,1,-0.00024097862828820205,0,0.8813952834808018,1,0.9915909090909091,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,35.51788674,33.8867163099999,4.823764024172099,0.4071381378692232,3.3025925193207013,3.762799277687213,1.3844670015342497,4.817405525085859,4.149487260775449,0.6846505141568413,0.6705444573759062,1,1.5157749135942207,1,462.45758560689836,1,0.00026413441680284144,1,0.7587693519006868,1,0.9905681818181818,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.3025925193207013,4.451157700077411,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846667161223619,0.6415640136481233,1,2.123499180091822,1,963.198108105919,1,-0.00022880316970796954,0,0.8533291503239011,1,0.9905681818181817,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.53913024438202,1.53913024438202,0.876176017356294,7.088046166153979,2.3626820553846595,0.27448254712514103,0.627418246839274,1,1.5363058014515267,1,249.7668487565801,1,0.3656287672133809,1,0.7390097185620579,1,0.9896590909090909,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.3025925193207013,4.236412236067586,1.393165100563557,8.581200581924957,8.581200581924957,0.7735422955092066,0.6214459241629323,1,2.011150140456105,1,877.9482649434733,1,-0.0003072899893634684,0,0.836452975456801,1,0.9888636363636362,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.9459242767629048,1.9459242767629048,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.3624509425716219,0.6276724042242117,1,1.4486664370731266,0,270.7196759225446,1,0.08117808017015893,1,0.753511127317823,1,0.988409090909091,1
