fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.290718847155145,4.02127999033468,1.1920739609994475,9.843921051289035,9.843921051289035,0.5749107072926702,0.7011268368527152,1,2.2792080305134292,1,0.14094466725906285,0,11321.369880093453,1,0.8667258919031777,1,0.9777272727272728,1
30,1.0986122886681096,1.0986122886681096,5.036296543097928,35.53154628,33.89229959,3.980881148967695,-0.0156274398299077,3.06157080835057,3.06157080835057,1.265121051002469,4.584234670452873,4.584234670452873,0.769068629226593,0.6454171205827001,1,1.387773543259547,1,0.2207255871986817,1,1037.5930527956707,1,0.7266771235433429,1,0.975909090909091,1
1356,0.6931471805599453,0.6931471805599453,0.9282193027394288,35.52780458,33.9012114,6.521400854570621,-1.9043027771337224,-2.0261758895281368,2.361640298048272,0.1423343424885272,1.3391373849195853,1.3391373849195853,-0.3106964185629014,0.6433996840243221,1,1.6231798784407474,1,0.27786484698553865,1,431.5131957429643,0,0.6067706790863048,1,0.9743181818181817,1
621,1.0986122886681096,1.0986122886681096,6.261491684321042,35.4876042,33.8905660499999,4.85297321985314,-0.0156274398299077,3.290718847155145,3.6831132010708307,1.2902382520278006,5.69945534826676,5.69945534826676,0.6780830427196811,0.68473203852132,1,1.4184212222509465,1,0.1768445919558769,0,1216.7261073688428,1,0.762504017304775,1,0.9743181818181817,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,35.5283341,33.9008645899999,4.780471619459692,-0.4228999466420856,3.290718847155145,3.4939617932006253,1.3526164861885424,3.322941055308622,4.664337463663974,0.6883669874243653,0.6644310519925787,1,1.4579891680275547,1,0.2088889927548025,0,564.480376762119,0,0.6875440288291506,1,0.971590909090909,1
1237,1.0986122886681096,1.0986122886681096,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.290718847155145,4.896384912745443,1.663933770214046,6.273028226734328,6.273028226734328,0.7945205238727954,0.7106096901646612,1,1.6524952696377917,1,0.12701040433915323,0,2941.832101775021,1,0.7879188680815992,1,0.9707954545454545,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,35.52780327,33.8862673599999,5.0400698160457456,2.2605583165504184,2.815311320244378,2.815311320244378,1.3176766219780305,3.022532261036308,3.022532261036308,0.5585857781734397,0.6252311223930084,1,1.556744125740261,1,0.25964306303947826,1,268.77652941855115,0,0.7191206485370059,1,0.9702272727272726,1
895,1.0986122886681096,1.3862943611198906,6.648984550024776,35.53073967,33.8908452299999,5.214059831809923,-1.1924218391670918,3.290718847155145,3.793951416223682,1.2752029636216808,4.796228518634041,6.052166554668344,0.6311241054579266,0.6631694753577652,1,1.426039951061822,1,0.14405142241687577,0,1673.3189566360718,1,0.6922297851323648,1,0.9677272727272725,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.290718847155145,4.212182076371431,1.393165100563557,8.581200581924957,8.581200581924957,0.7707612113853447,0.7106341291921691,1,1.9607790902191033,1,0.11185233533191935,0,6618.277022491028,1,0.8269407748757689,1,0.9661363636363636,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.290718847155145,4.465139959549508,1.4633464844662087,8.885696373339394,8.885696373339394,0.7818456368363298,0.7328724556924152,1,2.0779156153475,1,0.1103325334504087,0,7473.8079799196485,1,0.8445304952533852,1,0.9657954545454546,1
924,1.3862943611198906,1.3862943611198906,6.731018100482083,35.5124546099999,33.89418623,5.577777502593477,-1.9043027771337224,3.290718847155145,3.550001937190542,1.2067562926904825,4.855403216849676,4.855403216849676,0.5899695435368428,0.6602586202567277,1,1.3397423395095207,0,0.16606181602031572,0,838.0265450254151,0,0.729375778401431,1,0.9635227272727273,1
1088,1.6094379124341005,0.6931471805599453,2.2315186445601856,35.5098849099999,33.87874251,6.140279675609468,-0.8150443270305894,-1.2398869044170633,1.2398869044170633,0.36342296482426767,3.2194008821582414,1.3865204909863564,-0.20192678019898097,0.5625698729771632,0,2.0206075015064826,1,0.23411220455642875,1,272.4648368812426,0,0.6271864973430604,1,0.9628409090909091,1
1519,0.6931471805599453,1.0986122886681096,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,-0.033840267359483533,0.033840267359483533,0.4316169365496553,2.015642301593891,3.1947174628936,-0.006595904314682741,0.5310093546520079,0,1.9649196481350253,1,0.3975911320109284,1,295.0429036606379,0,0.6455892264060387,1,0.9619318181818182,1
1367,1.0986122886681096,1.6094379124341005,4.535980866635092,35.5342097799999,33.8975098499999,4.082153587157697,-0.0156274398299077,2.282404284663527,2.282404284663527,1.1111734945263008,2.818363374934366,4.128827716040059,0.5591176901927174,0.5931187384288517,1,1.5101582641151556,1,0.1457249105732702,0,643.3001782782603,0,0.6826320251550315,1,0.9604545454545453,1
1517,1.0986122886681096,1.0986122886681096,5.375278407684165,35.5291301899999,33.8892338,4.243104137227407,-1.1924218391670918,3.290718847155145,3.3098929129257,1.2668268875428923,4.892789260714373,4.892789260714373,0.7755451529656343,0.640812346894687,1,1.3716031625783274,1,0.13372616192351214,0,936.2708959670115,1,0.7356980589046265,1,0.9594318181818181,1
1151,1.0986122886681096,2.19722457733622,4.339066940233745,35.52814723,33.8824610799999,4.86112515929073,1.300626634375449,1.2044785756124128,1.2044785756124128,0.8926054767260596,1.9747944679802203,3.9495889359604424,0.2477777337846109,0.5181005900365392,0,1.4498278038646621,1,0.5022966766232623,1,349.5274526304461,0,0.5685499464847511,1,0.9549999999999998,1
1538,1.6094379124341005,2.5649493574615367,6.627710633659567,35.47561701,33.8994634499999,6.521400854570621,-0.0156274398299077,1.7160701629243809,1.7160701629243809,1.0163016783448355,2.583953797910006,4.11802815284491,0.2631444073433467,0.6037211716137519,1,1.371986289129954,1,0.19324351243149188,0,399.51966285918013,0,0.5129361417981266,0,0.9548863636363636,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,3.290718847155145,3.8769603129053696,1.5461992827517541,3.873657180281966,3.873657180281966,0.8161328063002584,0.6695822043643895,1,1.6737504303864816,1,0.10413587577548028,0,1056.797305929215,1,0.7483054861493535,1,0.9546590909090907,1
1310,0.6931471805599453,2.302585092994046,3.663330850267561,35.52513744,33.89626839,4.990468388872521,-0.4228999466420856,0.7112791419711648,0.7112791419711648,0.734065535498804,1.5909643736571493,5.28506925081656,0.14252753179584043,0.49861023477011857,0,1.3571768648793228,1,0.3131731057417308,1,2138.491199847239,1,0.5541019580437145,1,0.95375,1
641,2.302585092994046,2.5649493574615367,2.123936781566387,35.5108998899999,33.8801302299999,4.503912304312226,2.5112792420117174,-1.5477498299772967,1.5477498299772967,0.47157596286518394,0.8280618778642834,0.9224140241456342,-0.34364564081219323,0.5946618513902587,1,1.3362297362667621,0,0.2447798964914078,1,243.22783269920205,0,0.48661711878274744,0,0.9507954545454546,1
34,1.791759469228055,2.3978952727983707,1.9518922207328608,35.4935423399999,33.9016950199999,6.521400854570621,0.8457654036941855,-2.0261758895281368,2.811232034019184,0.29930566518769475,0.8140022806146078,1.0893717902737223,-0.3106964185629014,0.6105375140754843,1,1.2264404570898182,0,0.23525073729224227,1,611.8430229838957,0,0.5719757149640251,1,0.9506818181818183,1
54,2.4849066497880004,2.4849066497880004,1.8492419046414172,35.4873119399999,33.90067363,6.027595689943101,1.77209775307598,-2.0261758895281368,2.8692158400378203,0.3067959431530607,0.7441896880911745,0.7441896880911745,-0.33614993336543175,0.6271388114306763,1,1.2598576992174235,0,0.1578116260219716,0,852.2550595075379,1,0.5540727652692733,1,0.9485227272727272,1
1537,1.6094379124341005,1.6094379124341005,6.624564439162539,35.4744579799999,33.89929439,6.521400854570621,1.300626634375449,1.9688370859127193,1.9688370859127193,1.0158192368315488,4.116073312292987,4.116073312292987,0.30190401262220073,0.6220540067839124,1,1.3707066792459561,1,0.1218817596715373,0,491.3339287896591,0,0.6523936078864878,1,0.9475,1
1002,1.0986122886681096,0.6931471805599453,4.820386398819521,35.5139740899999,33.8947290899999,6.07251836443936,-1.1924218391670918,1.6543951723518098,1.6543951723518098,0.7938035110849037,6.954347552745531,4.387704787704006,0.2724397149689889,0.5540879410559542,0,1.268254444118315,0,0.13439696950141516,0,2004.4215838331029,1,0.6640518856735329,1,0.9468181818181817,1
1435,0.6931471805599453,0.6931471805599453,0.7385984434638626,35.52861046,33.8949979499999,5.0252772518119695,1.77209775307598,-1.749296806889233,1.749296806889233,0.1469766555064291,1.065572311593622,1.065572311593622,-0.3480995613244,0.5902511593068075,1,1.3203941992846886,0,0.3622572746265409,1,131.0603313306898,0,0.4874945116382461,0,0.9462499999999998,1
809,1.0986122886681096,1.0986122886681096,6.652863029353347,35.5297230899999,33.88929386,4.185969496520373,-1.1924218391670918,3.290718847155145,4.627025518172472,1.589324297485589,6.0556968986928705,6.0556968986928705,0.7861306323160229,0.7047223140996569,1,1.6134868146946715,1,0.07990709474422114,0,2315.2197243099886,1,0.7890501359642319,1,0.9446590909090908,1
1729,0.6931471805599453,0.6931471805599453,4.859789148277298,35.5165647299999,33.89609087,5.446970821768159,-0.0156274398299077,2.2180139892368933,2.2180139892368933,0.8922003269883033,7.011193703985658,7.011193703985658,0.40720137151696667,0.6192732594594927,1,1.4715086194778033,1,0.08466358428632718,0,3853.1644675374373,1,0.746418663975151,1,0.9432954545454546,1
499,0.6931471805599453,1.0986122886681096,4.095027662189515,35.4817636699999,33.89872435,5.368162831559142,-0.0156274398299077,1.3421074326292715,1.3421074326292715,0.7628359628204767,3.7274548122468905,5.907876100543938,0.2500124297160089,0.5762078619932005,1,1.239907517911375,0,0.12708722224482227,0,2439.066926633087,1,0.6894618734723587,1,0.9431818181818181,1
28,0.6931471805599453,1.0986122886681096,4.063558840956468,35.52840983,33.89228148,5.277795022029535,-1.731581372624909,1.5056613607065241,1.5056613607065241,0.7699349489692492,3.6988106567448633,5.8624761882084,0.2852822730746246,0.5554679934110484,0,1.1901674036961207,0,0.16694680584215296,0,2474.6773729609963,1,0.6291783178904915,1,0.9373863636363635,1
182,1.0986122886681096,0.6931471805599453,2.497905135573657,35.48902154,33.89132871,5.040358521790062,-0.8150443270305894,0.017230417405599496,0.017230417405599496,0.4955808450480099,3.603715351703189,2.273691238791771,0.0034184904369620487,0.48897461070397347,0,1.5010573707176527,1,0.35510639874145633,1,261.1625866983426,0,0.4804889105654327,0,0.9362499999999999,1
1523,0.6931471805599453,0.6931471805599453,4.026600910135581,35.5318141099999,33.90176529,5.481288821096019,-1.9043027771337224,1.506876365136133,1.506876365136133,0.7346084181220789,5.80915716469159,5.80915716469159,0.27491278316453016,0.5977615410392029,1,1.2061632668551456,0,0.12067531673559391,0,2196.508143002317,1,0.640250970927149,1,0.9352272727272727,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,35.51788674,33.8867163099999,4.823764024172099,0.4071381378692232,3.290718847155145,3.740604751599713,1.3844670015342497,4.817405525085859,4.149487260775449,0.6821890189207442,0.654587673395987,1,1.4825339269863258,1,0.0824034947539767,0,607.2029914049376,0,0.7327504992742305,1,0.934090909090909,1
281,0.6931471805599453,2.19722457733622,2.938103160717349,35.5247537799999,33.8899406,5.6727995577881885,-1.1924218391670918,-0.3837879427175097,0.3837879427175097,0.5179282523183154,1.3371883743806128,4.238786859587108,-0.06765406371367505,0.47530773968008755,0,1.3262276780221778,0,0.49795924667369734,1,979.469144616534,1,0.4501840959788949,0,0.9314772727272727,1
785,1.9459101490553128,2.833213344056216,5.894193445953461,35.5290266299999,33.89081903,5.66735797724501,-0.0156274398299077,1.6627900173295078,1.6627900173295078,1.040024905717835,2.0803916719928135,3.0290162414821333,0.293397739123904,0.5475694630295058,0,1.369067902616918,1,0.167561634878461,0,107.47365526699866,0,0.5318723631426349,0,0.9298863636363635,1
779,0.6931471805599453,0.6931471805599453,3.1219242987917504,35.5177017,33.8780378,4.90041340771541,-0.0156274398299077,0.8584703012688113,0.8584703012688113,0.6370736586991754,4.503984703897613,4.503984703897613,0.175183240646024,0.5378775293066783,0,1.1718584597185557,0,0.34267454063951364,1,853.3238360146341,1,0.5222465023339551,0,0.9295454545454547,1
701,1.0986122886681096,0.6931471805599453,4.137084715898258,35.51683512,33.8905978299999,6.521400854570621,-1.1924218391670918,0.472249810799811,0.472249810799811,0.6343858947113671,5.9685516033639425,3.7657367922889398,0.0724153937675565,0.5322241946727841,0,1.2026717625085035,0,0.1435680247089105,0,1283.6159247359603,1,0.6462059059419807,1,0.9294318181818181,1
1122,1.0986122886681096,1.0986122886681096,4.102031607703497,35.52137761,33.8769978099999,5.445776117443089,-0.0156274398299077,1.1133213367931787,1.1133213367931787,0.7532501372145078,3.7338300781948734,3.7338300781948734,0.20443758846919094,0.5110330747045079,0,1.2461351656407096,0,0.27422150208891977,1,211.81366385885696,0,0.5359570805678635,0,0.9271590909090909,1
780,1.0986122886681096,1.6094379124341005,4.200714568173099,35.5165959099999,33.87840992,5.919828975824646,0.4071381378692232,0.642481479441205,0.642481479441205,0.7096006633515844,2.6100507113194404,3.8236551798139717,0.10853041229146419,0.4785891925203508,0,1.3786449032849133,1,0.4861542834519303,1,244.6912365128588,0,0.4724179046977677,0,0.9267045454545453,1
712,0.6931471805599453,1.9459101490553128,3.4711897534821903,35.52328442,33.88599845,5.047450713039607,-0.0156274398299077,0.5940109759307237,0.5940109759307237,0.6877114707657676,1.7838386603653615,5.0078682433333395,0.117685344484128,0.4807772039643285,0,1.2409305015931384,0,0.37872453664156946,1,1793.5275154369758,1,0.4224853687200678,0,0.9252272727272727,1
284,0.6931471805599453,2.19722457733622,3.5310846424965776,35.52501274,33.8901357,5.421599217242729,-0.4228999466420856,0.3236648550787331,0.3236648550787331,0.6512994599944602,1.6070658770699933,5.094278302688991,0.05969914818663778,0.4718450866421166,0,1.2853927408601191,0,0.4178426502973455,1,1875.8419031691062,1,0.414794536886579,0,0.9239772727272726,1
1757,1.0986122886681096,0.6931471805599453,2.93119375241642,35.51566736,33.89565875,5.890307487614543,-1.1924218391670918,-0.10867306554618938,0.10867306554618938,0.4976300063417394,4.228818690495881,2.66808753429294,-0.018449472421379447,0.48722831672975475,0,1.3871341979776421,1,0.16036542490612637,0,424.5865182606039,0,0.49153574405143996,0,0.9230681818181816,1
1099,1.9459101490553128,1.9459101490553128,0.749527513996053,35.508516,33.8840090899999,5.120655114266923,-0.0156274398299077,-2.0261758895281368,2.7408536917944217,0.14637336381193794,0.38518094700309186,0.38518094700309186,-0.3956868494976166,0.6283143579078408,1,1.250371407385145,0,0.10064220926506409,0,469.1731035279063,0,0.5524169950212567,1,0.9218181818181819,1
381,1.0986122886681096,0.6931471805599453,2.19789102187938,35.5244350999999,33.89248441,5.050832207201016,1.5814919086455363,-0.475045340104451,0.475045340104451,0.4351542343350522,3.170886477679758,2.0006066239655564,-0.0940528848745311,0.48067922531313084,0,1.411034679424613,1,0.4510469161284138,1,183.26949696725896,0,0.41472323315940013,0,0.9209090909090909,1
1166,2.4849066497880004,2.3978952727983707,6.05924468352894,35.5242244399999,33.88209543,5.407825109311323,2.2605583165504184,1.7676340438592595,1.7676340438592595,1.1204586984693692,2.5269013005967245,2.4384194408453466,0.3268659781204286,0.5916881871441324,1,1.5866487136561394,1,0.10210557154590766,0,101.5192662364382,0,0.6039542294446767,1,0.9209090909090909,1
541,1.6094379124341005,3.49650756146648,3.2828641947002906,35.51273108,33.8959480799999,5.624450275251318,0.4071381378692232,-1.308887989931339,1.308887989931339,0.583677343392213,0.938898068140718,2.039758209582198,-0.23271394107450863,0.4998731474978426,0,1.3514876906557245,0,0.2404618522659316,1,151.79149303645934,0,0.4244045654567781,0,0.9204545454545453,1
718,0.6931471805599453,1.6094379124341005,3.1938451551429545,35.52049654,33.8861022199999,5.769496382037892,-0.8150443270305894,0.016089746374362335,0.016089746374362335,0.5535743405761232,1.9844475704642808,4.6077445666919825,0.0027887609782466212,0.47776411748598535,0,1.272414006184452,0,0.3935356497943632,1,1247.916739668036,1,0.36818902924297076,0,0.9197727272727274,1
1455,1.0986122886681096,0.6931471805599453,4.459010823690244,35.5266808599999,33.8949718499999,6.030512005832908,-0.0156274398299077,1.2312477755300533,1.2312477755300533,0.7394083320582636,6.432992802608127,4.058766563676506,0.2041696914522598,0.5453371187195433,0,1.1434705472313778,0,0.196830254675517,0,1531.3253565236912,1,0.5987954825416485,1,0.9195454545454546,1
1167,2.5649493574615367,2.639057329615259,6.3676432991910925,35.52400982,33.88215428,5.403348883157606,2.2605583165504184,1.9446373447467886,1.9446373447467886,1.178462364153316,2.4128476587961862,2.4825610223716006,0.3598948331484349,0.6033371410821459,1,1.6541360504641163,1,0.08798849299440185,0,123.85857562832702,0,0.6381169076581811,1,0.9194318181818181,1
522,1.0986122886681096,1.6094379124341005,4.879227359623526,35.4877564,33.8911034699999,5.478902590938965,-1.1924218391670918,1.7496843162254478,1.7496843162254478,0.890548294779472,3.0316344121931507,4.441264138360225,0.3193494111611117,0.5381263300855215,0,1.2035363625939486,0,0.13444686074526538,0,540.0945039237054,0,0.5536277214815273,1,0.9186363636363636,1
1756,1.3862943611198906,0.6931471805599453,3.9203879217597737,35.5171443999999,33.8944862299999,5.602447918968213,-0.8150443270305894,0.9214624066248738,0.9214624066248738,0.699763385302791,5.655924213083815,2.8279621065419076,0.1644749616511521,0.5015692645044499,0,1.1675741862147178,0,0.24091604040264755,1,1260.2423555843957,1,0.5610986567396612,1,0.9185227272727273,1
1056,2.302585092994046,2.9444389791664403,3.228390417236786,35.50833089,33.88135032,4.343828346258449,2.2605583165504184,-0.4682123372032265,0.4682123372032265,0.7432131658741894,1.0964365164567722,1.402072143635273,-0.1077879464566137,0.5191648728259096,0,1.4286276548793737,1,0.2579028250555725,1,85.88314960482465,0,0.38082731162717504,0,0.9173863636363635,1
263,2.19722457733622,2.19722457733622,2.4962586381242247,35.51842055,33.88607306,4.330648200540994,2.2605583165504184,-0.8385582018888185,0.8385582018888185,0.5764168601394098,1.136096266113378,1.136096266113378,-0.19363341538203543,0.5313573385518296,0,1.3701231194281167,1,0.19473544645030494,0,99.88477317008306,0,0.39382211676257156,0,0.9170454545454545,1
243,0.6931471805599453,1.0986122886681096,3.006177531415529,35.51854363,33.88406974,4.643628138332526,-0.4228999466420856,0.7862137352932121,0.7862137352932121,0.6473768876107752,2.7363407112986464,4.33699741660501,0.16931022723441685,0.4849206773781592,0,1.2039196162477566,0,0.28221653024962196,1,893.5302161337668,1,0.45823390523591434,0,0.916931818181818,1
1513,0.6931471805599453,0.6931471805599453,1.8598852982756555,35.4740639199999,33.9003667699999,4.990490832334125,-0.8150443270305894,-0.40420458187093233,0.40420458187093233,0.3726858460945735,2.683247296444579,2.683247296444579,-0.08099495529618678,0.5295243082538105,0,1.451221015040169,1,0.13943077015338828,0,83.77883303533258,0,0.5236803846662678,0,0.9168181818181818,1
1463,1.3862943611198906,0.6931471805599453,3.406085415734928,35.5328491,33.8952803,5.120135930036493,-0.4228999466420856,0.7107376426924943,0.7107376426924943,0.6652333965888776,4.913942538125004,2.456971269062502,0.13881226053454185,0.47090385979877397,0,1.2357496698284307,0,0.353648128831025,1,823.2362450304936,0,0.5201215572496813,0,0.9165909090909089,1
53,0.6931471805599453,0.6931471805599453,3.54214702423921,35.4875081799999,33.89984254,5.136134634482512,-0.0156274398299077,1.1155293297066735,1.1155293297066735,0.689652292301348,5.110237945969508,5.110237945969508,0.21719238475902375,0.5770897661991633,1,1.116180186258071,0,0.2315530529157267,1,1333.998815110059,1,0.6160658331030985,1,0.9159090909090908,1
561,2.19722457733622,2.19722457733622,5.499497477690526,35.47858514,33.89464067,5.196084621810943,1.77209775307598,1.60334386577059,1.60334386577059,1.0583925932626241,2.502929165464633,2.502929165464633,0.30856769711571624,0.5726939430295132,1,1.359920061124057,1,0.1243882763945729,0,80.42491328536936,0,0.5137804318034735,0,0.915340909090909,1
91,2.70805020110221,3.4339872044851463,2.305779983890565,35.48223799,33.8988567199999,5.757741173117037,1.77209775307598,-2.0261758895281368,2.742911906455886,0.40046607073209184,0.67145852520329,0.8514539290859836,-0.35190464951574696,0.6419826254725489,1,1.2956826713406162,0,0.07452503910834013,0,754.2221380021085,0,0.5673927370027649,1,0.9145454545454547,1
1746,0.6931471805599453,0.6931471805599453,2.679719311334148,35.52984721,33.9007689099999,5.543091136295888,-1.1924218391670918,0.06225887591735191,0.06225887591735191,0.4834341066102049,3.8660177614361637,3.8660177614361637,0.011231797274571917,0.5197411731195997,0,1.3016496042562626,0,0.11096314706075641,0,422.8572195829461,0,0.4767360737788352,0,0.9125,1
1747,1.0986122886681096,0.6931471805599453,2.216809315972642,35.53024748,33.9009468,5.330303462115561,-1.1924218391670918,-0.4354287407034456,0.4354287407034456,0.4158880130799918,3.198179806750186,2.0178267973501063,-0.08168929664102594,0.47277872612108546,0,1.42772363228991,1,0.27372084015938897,1,182.85226357498527,0,0.41240901950584474,0,0.9114772727272726,1
113,2.079441541679836,3.49650756146648,3.585766410996589,35.48657596,33.8957338499999,6.145346302276815,0.4071381378692232,-1.617169355022737,1.617169355022737,0.5834929773881227,1.0255280012872825,1.724389139643665,-0.2631534946083649,0.5416138890117119,0,1.2550602037108294,0,0.12260143406071886,0,156.23543627730407,0,0.4941911248720291,0,0.9097727272727273,1
199,0.6931471805599453,1.3862943611198906,2.318360012109408,35.48885971,33.8884384099999,4.862760775879872,-1.1924218391670918,-0.11144073494027129,0.11144073494027129,0.4767579815171808,1.67234324623276,3.34468649246552,-0.02291717402448347,0.4674342565092321,0,1.4050408646599137,1,0.17849121767397305,0,384.62337972407516,0,0.4721753786280946,0,0.9096590909090908,0
1020,0.6931471805599453,0.6931471805599453,2.592115456303444,35.5284436299999,33.90100109,5.0874187876445776,-1.9043027771337224,0.3450235107547308,0.3450235107547308,0.5095148570427729,3.7396321142206115,3.7396321142206115,0.0678189716939881,0.5119346584260449,0,1.247336987628969,0,0.129884561597541,0,405.5003338020324,0,0.4491349906986297,0,0.9095454545454545,0
1760,1.0986122886681096,1.0986122886681096,4.480320993746402,35.5306409599999,33.9006952,6.454296061289394,-1.1924218391670918,0.8843722396842462,0.8843722396842462,0.6941610597347397,4.07816391638771,4.07816391638771,0.13702071167580937,0.5336085173225575,0,1.1596190177536891,0,0.19067721969251755,0,341.2157091669379,0,0.5524034585629559,1,0.9084090909090909,0
948,1.9459101490553128,2.9444389791664403,5.782923237237983,35.52001227,33.8931746399999,6.017810172419716,-0.0156274398299077,1.2634877209436457,1.2634877209436457,0.960968038463851,1.9640153109490173,2.971834665668113,0.20995805529631834,0.4997225936936742,0,1.3459142699278157,0,0.19376894993935204,0,83.79186674875999,0,0.4563444257178246,0,0.9084090909090909,0
87,1.791759469228055,2.3978952727983707,6.770751579156178,35.4807577099999,33.8945956399999,6.042958756005733,-0.0156274398299077,2.526474637409218,2.526474637409218,1.1204365034639918,2.823622722794993,3.7788284060657014,0.4180856993105086,0.6087599806389007,1,1.3589270753489857,1,0.06875936180496507,0,352.4752155787389,0,0.6111760854610461,1,0.9077272727272726,0
