fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
1280,0.6931471805599453,0.6931471805599453,3.923872521785293,35.5301326299999,33.8877309499999,4.978709414260581,-1.1924218391670918,1.6385552377158503,1.6385552377158503,0.7881304561672338,5.660951428260113,5.660951428260113,0.3291124468968837,0.5190367658551223,0,1.1722584836437833,0,219.7543883622887,1,0.5564015204252317,1,0.9306818181818182,0
1216,2.5649493574615367,3.295836866004329,2.338820585576141,35.5270659299999,33.8866087299999,5.793646927938261,1.300626634375449,-1.943026530450294,2.594827006272538,0.4036871101512633,0.7096287470112512,0.9118388941178981,-0.3353719262871518,0.5737936011598693,1,1.2532353835063712,0,72.22983510416952,0,0.4752775755394842,0,0.9261363636363636,0
182,1.0986122886681098,0.6931471805599453,2.497905135573657,35.48902154,33.89132871,5.040358521790062,-0.8150443270305894,-0.031173969042476823,0.031173969042476823,0.4955808450480099,3.603715351703189,2.2736912387917707,-0.006184871355422058,0.5188445405964084,0,1.5618762593283442,1,61.796351683571785,0,0.4789601193636597,0,0.9261363636363635,0
1513,0.6931471805599453,0.6931471805599453,1.8598852982756555,35.4740639199999,33.9003667699999,4.990490832334125,-0.8150443270305894,-0.49573958461359124,0.49573958461359124,0.3726858460945735,2.683247296444579,2.683247296444579,-0.09933683905431136,0.4943996496328467,0,1.3855086133909613,0,102.11206894694199,0,0.404085619025745,0,0.9246212121212121,0
608,1.0986122886681098,1.6094379124341005,4.152959322482016,35.4763323399999,33.89471013,5.6571871146106085,-1.1924218391670918,0.9308754631078409,0.9308754631078409,0.7341032280435486,2.580378708863093,3.780186481908745,0.1645474056715754,0.48816256430965965,0,1.323230644623687,0,122.06109774726127,0,0.42741036773371804,0,0.9244318181818181,0
627,0.6931471805599453,0.6931471805599453,1.4126928349744217,35.48828016,33.8885313299999,5.654995703380013,-1.1924218391670918,-1.3967961166556455,1.3967961166556455,0.24981324638850735,2.038084947316969,2.038084947316969,-0.24700215348011229,0.5456272762478797,0,1.4233014068596446,1,54.47213370467318,0,0.5128761522987073,0,0.9242424242424243,0
1463,1.3862943611198906,0.6931471805599453,3.406085415734928,35.5328491,33.8952803,5.120135930036493,-0.4228999466420856,0.7320031475933035,0.7320031475933035,0.6652333965888776,4.913942538125004,2.456971269062502,0.14296556919497377,0.5561265955138002,1,1.2409200013818484,0,81.24982550693167,0,0.4354109793088319,0,0.9238636363636364,0
72,1.0986122886681098,1.0986122886681098,1.956850089093648,35.4839076399999,33.90154966,4.1066311958181485,-0.8150443270305894,-0.09216289011268697,0.09216289011268697,0.47650981931037323,1.78120171172126,1.78120171172126,-0.022442456046829328,0.505856951316976,0,1.3080546250715783,0,90.67900847699657,0,0.44251072674440683,0,0.9229166666666667,0
1151,1.0986122886681098,2.19722457733622,4.339066940233745,35.52814723,33.8824610799999,4.86112515929073,1.300626634375449,1.1030986939070875,1.1030986939070875,0.8926054767260596,1.9747944679802203,3.9495889359604415,0.2269225041035637,0.5126035738859418,0,1.3493403162770257,0,71.33525121536356,0,0.4751030573116753,0,0.9212121212121211,0
141,0.6931471805599453,0.6931471805599453,1.7021993925154115,35.47209998,33.8961272499999,5.143458363714252,-1.1924218391670918,-0.6212669701040818,0.6212669701040818,0.3309445264540258,2.4557546221861903,2.4557546221861903,-0.12078779027102797,0.5143897133744807,0,1.3302603569897653,0,102.04013097124653,0,0.28019709997853515,0,0.9170454545454545,0
284,0.6931471805599453,2.19722457733622,3.5310846424965776,35.52501274,33.8901357,5.421599217242729,-0.4228999466420856,0.2674993243287549,0.2674993243287549,0.6512994599944602,1.6070658770699933,5.094278302688991,0.04933956082146504,0.5071103755078181,0,1.391376303515713,0,77.72819951189307,0,0.3974246263604762,0,0.915719696969697,0
1702,1.0986122886681098,0.6931471805599453,4.156050951658079,35.5153506699999,33.89265601,6.066488641810048,-0.4228999466420856,0.8936365275388019,0.8936365275388019,0.6850834472869045,5.995914097638968,3.783000604058981,0.14730704700902053,0.5671277496009544,1,1.1343461608139687,0,132.48977337679787,0,0.46804707724185846,0,0.9117424242424244,0
199,0.6931471805599453,1.3862943611198906,2.318360012109408,35.48885971,33.8884384099999,4.862760775879872,-1.1924218391670918,-0.1266933156110328,0.1266933156110328,0.4767579815171808,1.67234324623276,3.34468649246552,-0.02605378332396144,0.5084780419495019,0,1.4328180017435488,1,55.39019483561282,0,0.49439365138616437,0,0.9109848484848485,0
1241,0.6931471805599453,0.6931471805599453,3.56953269648137,35.52937227,33.8881709899999,4.2566007634402405,-1.1924218391670918,1.873547747489105,1.873547747489105,0.8385876183502883,5.149747119504682,5.149747119504682,0.4401511561950854,0.4924171912732524,0,1.1582503713265868,0,226.20488804728637,1,0.6019780283653349,1,0.9107954545454546,0
1219,0.6931471805599453,0.6931471805599453,3.4354377648168564,35.52674563,33.8865249799999,5.854100017563249,-1.1924218391670918,0.5994458598304528,0.5994458598304528,0.5868430253172966,4.956289026583944,4.956289026583944,0.10239761159392871,0.5506865398130042,1,1.154411827428453,0,94.34481022587637,0,0.47205931829942505,0,0.9102272727272727,0
1757,1.0986122886681098,0.6931471805599453,2.93119375241642,35.51566736,33.89565875,5.890307487614543,-1.1924218391670918,-0.21789202389249285,0.21789202389249285,0.4976300063417394,4.228818690495881,2.6680875342929395,-0.036991621294924074,0.5289845394007044,0,1.3910895421151257,0,45.153912525765435,0,0.4789601193636597,0,0.9096590909090909,0
1122,1.0986122886681098,1.0986122886681098,4.102031607703497,35.52137761,33.8769978099999,5.445776117443089,-0.0156274398299077,1.153253842284708,1.153253842284708,0.7532501372145078,3.733830078194873,3.733830078194873,0.211770336755266,0.5037598689783048,0,1.248829046889156,0,74.00167641099114,0,0.5076057331583369,0,0.9081439393939393,0
622,2.19722457733622,2.079441541679836,4.780181756482679,35.4877351399999,33.8905805699999,4.85297321985314,1.77209775307598,1.1757576120629047,1.1757576120629047,0.9850006459807615,2.2987815048751514,2.1755544725782547,0.2422757264047885,0.5065809775812533,0,1.239751655423526,0,91.07296056291412,0,0.3826989290372537,0,0.9071969696969697,0
135,1.791759469228055,2.70805020110221,5.855071922202427,35.4733638399999,33.8966803599999,6.0383176641147,-0.0156274398299077,1.5176572423119072,1.5176572423119072,0.9696528483419662,2.1620987379847465,3.2677778590030124,0.2513377610673314,0.516324247215761,0,1.211382144470247,0,177.2363006879637,1,0.2630415491243478,0,0.9070075757575757,0
1714,1.0986122886681098,0.6931471805599453,4.175048589637063,35.5152637799999,33.8946174399999,5.340031019071111,-1.1924218391670918,1.5364277297783078,1.5364277297783078,0.7818397636130784,6.023321895739852,3.800292999360708,0.287718877341946,0.549620295999763,0,1.113899828230576,0,183.18843148975142,1,0.5696094117035231,1,0.9068181818181817,0
14,1.6094379124341005,2.19722457733622,5.4203889709115485,35.4912483,33.9006356499999,5.268570432485861,-0.0156274398299077,1.8477641276410735,1.8477641276410735,1.0288158885548115,2.466925332449583,3.3678770265289684,0.3507145156962903,0.5020772862235428,0,1.1635838401152703,0,190.47424655929245,1,0.42754124278548783,0,0.9058712121212121,0
157,2.70805020110221,3.4339872044851463,4.783299634829836,35.4732052,33.89285719,6.040750982021856,2.7663915025159964,-0.7869124878365774,0.7869124878365774,0.7918385725658323,1.3929287880229568,1.766326057354097,-0.1302673277177858,0.5133697249158538,0,1.4504495617993978,1,66.3217486840897,0,0.31181018757618684,0,0.9045454545454545,0
281,0.6931471805599453,2.19722457733622,2.938103160717349,35.5247537799999,33.8899406,5.6727995577881885,-1.1924218391670918,-0.3914175354474345,0.3914175354474345,0.5179282523183154,1.3371883743806128,4.238786859587108,-0.06899900683253601,0.4983157497705655,0,1.3948127698217667,0,58.69183683486882,0,0.4374842675462325,0,0.9017045454545455,0
600,1.3862943611198906,1.9459101490553128,4.554655535746912,35.4806207299999,33.89710327,5.448146128492792,-1.9043027771337224,1.1854621698025132,1.1854621698025132,0.836000986083488,2.3406299298855475,3.2854894771897674,0.21759000985725516,0.49755361117520197,0,1.2114193247645322,0,141.61813907224115,0,0.3076190144512024,0,0.9011363636363636,0
455,0.6931471805599453,0.6931471805599453,3.6874284018466215,35.53202504,33.89360389,5.551554312927266,0.8457654036941855,0.9979425734333627,0.9979425734333627,0.6642154960566865,5.3198346689772364,5.3198346689772364,0.17975912999888494,0.5564051532346621,1,1.1112063141747583,0,141.8141936151691,0,0.48574285123315,0,0.8977272727272727,0
292,1.0986122886681098,1.6094379124341005,4.849151123168774,35.52115209,33.88998359,5.214342746774763,-0.0156274398299077,1.7778912290882225,1.7778912290882225,0.9299640163025585,3.012946995783738,4.413887568149804,0.340961711845257,0.4973408084195833,0,1.1401678996965354,0,147.54442545944,0,0.5411455324837351,0,0.8975378787878787,0
113,2.079441541679836,3.4339872044851463,3.585766410996589,35.48657596,33.8957338499999,6.145346302276815,0.4071381378692232,-1.6306436528455324,1.6306436528455324,0.5834929773881227,1.0441991182475006,1.724389139643665,-0.265346096483023,0.5114264536937911,0,1.2073036018802414,0,66.97852999345217,0,0.4857065602357562,0,0.897159090909091,0
1024,0.6931471805599453,0.6931471805599453,3.561756057784744,35.53474491,33.89670692,4.331689232834654,-0.0156274398299077,1.6416464814672471,1.6416464814672471,0.8222556758657255,5.138527801422274,5.138527801422274,0.3789852856994903,0.5019879764655482,0,1.1269089772886796,0,195.86732262562037,1,0.5227781587645856,0,0.8969696969696971,0
1505,0.6931471805599453,1.791759469228055,2.920469789053444,35.53446625,33.89719842,4.2179307777985455,-0.0156274398299077,0.7095277514124332,0.7095277514124332,0.6923939587689767,1.6299452237926066,4.213347281733441,0.1682170212814055,0.530234329124641,0,1.2357690632877203,0,57.12882818315928,0,0.41368247700624833,0,0.896969696969697,0
114,1.791759469228055,1.791759469228055,5.428064106400685,35.4867793499999,33.89544672,5.557444741100576,-0.0156274398299077,1.7603774416219888,1.7603774416219888,0.9767194024003433,3.0294602593836224,3.0294602593836224,0.3167602241013682,0.49594352451830676,0,1.1664245416794252,0,166.54476432348153,1,0.3920862177386143,0,0.896780303030303,0
1049,2.302585092994046,3.091042453358316,2.0409605548615546,35.50895209,33.8812960699999,5.421599851726236,1.77209775307598,-1.943026530450294,2.4664491953499295,0.37644986916762463,0.6602822787646019,0.8863779067585722,-0.3583861929300509,0.588687297386676,1,1.1957980865331355,0,61.101694516617194,0,0.4028549391261959,0,0.8965909090909092,0
498,1.3862943611198906,1.0986122886681098,4.725740444837687,35.5296586199999,33.8931295599999,6.521400854570621,0.4071381378692232,0.7666898757051355,0.7666898757051355,0.7246511217793921,4.301554327748222,3.4089011521478674,0.11756521226076594,0.5180841447928479,0,1.1999495979120651,0,64.06806849926085,0,0.4729582235850097,0,0.8962121212121212,0
224,0.6931471805599453,2.19722457733622,2.9331651412851567,35.51713049,33.88538177,4.925891156394296,-0.8150443270305894,0.057269635912505557,0.057269635912505557,0.5954587805858473,1.3349409848860994,4.2316628034404715,0.0116262487526067,0.5220380731471814,0,1.284584015575238,0,49.541784423554304,0,0.40078084003009606,0,0.8958333333333333,0
590,1.3862943611198906,1.9459101490553128,5.10659980523368,35.48048286,33.89756672,5.98367245478996,-1.1924218391670918,1.3355550693920595,1.3355550693920595,0.8534223495381705,2.6242731750552806,3.683633107407588,0.22319989596404813,0.4757032799864572,0,1.2173470341430845,0,148.4295692891472,0,0.3421130113513985,0,0.8954545454545455,0
202,1.0986122886681098,0.6931471805599453,1.5713205903209724,35.49086999,33.89245864,4.646702570898932,-1.1924218391670918,-0.6139608052474028,0.6139608052474028,0.33815820279992465,2.2669364233027856,1.4302776389165874,-0.13212827717712702,0.5121607252942306,0,1.3433107174582115,0,52.020684981972835,0,0.3835270617547684,0,0.8952651515151515,0
718,0.6931471805599453,1.6094379124341005,3.1938451551429545,35.52049654,33.8861022199999,5.769496382037892,-0.8150443270305894,0.03660603080980973,0.03660603080980973,0.5535743405761232,1.9844475704642808,4.6077445666919825,0.006344753230762891,0.518436055528783,0,1.3715117258850726,0,51.60175957648702,0,0.3134265359253386,0,0.8926136363636363,0
47,1.3862943611198906,1.6094379124341005,3.331454228784496,35.4882089199999,33.9006724099999,4.351746899637152,-0.0156274398299077,0.7704526131054958,0.7704526131054958,0.765544114953531,2.069948895230157,2.4031362474079794,0.17704444465043132,0.47114746660013634,0,1.3180362317826892,0,87.4098817006301,0,0.36706796452705653,0,0.8924242424242423,0
715,0.6931471805599453,1.791759469228055,3.380552399684867,35.52362989,33.88577129,5.234500922484717,-0.4228999466420856,0.4613948165014081,0.4613948165014081,0.645821339941647,1.8867222178774437,4.877106182490643,0.08814494893285699,0.5077073307655986,0,1.2584917842658077,0,64.67458279696102,0,0.35984376953481423,0,0.8922348484848486,0
1548,1.9459101490553128,1.9459101490553128,5.34461872191488,35.47386565,33.89894617,6.521400854570621,1.300626634375449,0.6854236520950376,0.6854236520950376,0.8195507132748977,2.746590701790393,2.746590701790393,0.10510374494379505,0.4807642479317432,0,1.2382364238602661,0,97.74629267981625,0,0.3353505004089014,0,0.8903409090909091,0
2,1.6094379124341005,2.3978952727983707,5.150269692106094,35.4749135699999,33.89498668,5.541529544561762,-0.8150443270305894,1.3758658813430857,1.3758658813430857,0.9293949713144389,2.1478292861788213,3.2000424821090916,0.24828269348366214,0.5270645235149027,0,1.205485193482789,0,164.26547578676866,0,0.206392865213522,0,0.8863636363636365,0
1313,0.6931471805599453,1.791759469228055,3.2768428006227333,35.5246054099999,33.89595302,5.238936432334269,-0.4228999466420856,0.3548725496943459,0.3548725496943459,0.6254786334871977,1.8288407885654976,4.7274848582311195,0.06773751777252016,0.5156623731830685,0,1.236198875268393,0,56.084480015154156,0,0.37485788741030335,0,0.8861742424242424,0
17,1.0986122886681098,0.6931471805599453,3.439552335538616,35.52938427,33.89348231,4.6815281603067165,-0.4228999466420856,1.1100211807733649,1.1100211807733649,0.7347071763236535,4.962225097359613,3.1308154578432017,0.2371065905754672,0.5130156459056833,0,1.1297130166739557,0,100.20520545058916,0,0.42955791542071675,0,0.8857954545454545,0
569,1.0986122886681098,1.0986122886681098,2.9699015135194644,35.4838192799999,33.89677307,5.2362816269502375,-1.9043027771337224,0.2939079607026365,0.2939079607026365,0.5671775746808373,2.7033208568238307,2.7033208568238307,0.05612913545175702,0.4576440218084688,0,1.3610194257084693,0,76.9679350158498,0,0.4431600865334515,0,0.884280303030303,0
779,0.6931471805599453,0.6931471805599453,3.1219242987917504,35.5177017,33.8780378,4.90041340771541,-0.0156274398299077,0.923724905150531,0.923724905150531,0.6370736586991754,4.503984703897613,4.503984703897613,0.18849938327574178,0.510467438997177,0,1.1367763520883511,0,85.90939627549763,0,0.5073342950239418,0,0.8837121212121212,0
493,2.70805020110221,2.772588722239781,3.8926566829371785,35.5187844499999,33.88605407,6.324735094240588,2.9215868500403963,-1.358970552747219,1.358970552747219,0.6154655689029408,1.4039791230891874,1.4374388928805009,-0.21486600347652832,0.5112344339623109,0,1.4653348746080423,1,27.19193185379295,0,0.4189128669978725,0,0.8831439393939394,0
1164,2.3978952727983707,2.19722457733622,5.469068071820857,35.5242227199999,33.88226764,5.73588338790644,2.2605583165504184,1.0883161726599369,1.0883161726599369,0.9534831344988398,2.489080146031872,2.2807785368534437,0.18973819707606804,0.48719795936344434,0,1.4534033728218971,1,46.796594670868416,0,0.3909530758615127,0,0.8829545454545454,0
948,1.9459101490553128,2.9444389791664403,5.782923237237983,35.52001227,33.8931746399999,6.017810172419716,-0.0156274398299077,1.2891195945493363,1.2891195945493363,0.960968038463851,1.9640153109490173,2.971834665668113,0.21421739098011314,0.47254900343158335,0,1.2870532726960633,0,62.896121580265856,0,0.4442862805934254,0,0.8823863636363637,0
23,1.0986122886681098,1.0986122886681098,4.578230550732139,35.5278799,33.89304735,4.872629639949637,0.4071381378692232,1.8968767045800687,1.8968767045800687,0.9395810658779021,4.167285035817781,4.167285035817781,0.38929219841130275,0.46957961339496607,0,1.1375492725110135,0,177.65504048380134,1,0.5512163703082614,1,0.8820075757575758,0
933,0.6931471805599453,0.6931471805599453,2.216482393940634,35.51361045,33.89482144,5.835966407918302,-0.8150443270305894,-0.6428102909505222,0.6428102909505222,0.37979697603010304,3.1977081579558506,3.1977081579558506,-0.11014633156187299,0.49777450289749214,0,1.4619503698373089,1,29.13379743492303,0,0.45424547976357116,0,0.8818181818181818,0
