fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,2.1622919076446516,4.687312583692167,1.433151154474292,9.90388184573618,9.90388184573618,0.45141440043224595,0.7302876046985062,1,3.1241572039221985,1,11160.78483496559,1,2.7024099314685324,1,0.885854403145127,1,62.12515241977891,1,0.9992887624466573,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,2.1622919076446516,4.430684933254391,1.4633464844662087,8.885696373339394,8.885696373339394,0.5137413957500486,0.7361706208178442,1,2.682924092844422,1,8432.64679420901,1,2.700977997393476,1,0.8618277523768084,1,46.723915773244435,1,0.9981033665244192,1
10,2.639057329615259,3.367295829986474,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-1.9063889887732393,4.939673489606513,0.2133712655359028,0.390859659396772,0.4987159946951817,-0.3090618018312844,0.6949111410559665,1,2.46835049709115,1,2854.1596378533536,1,2.8214933109419342,1,0.7823131331915727,1,65.43939224520307,1,0.9981033665244192,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,33.8886643499999,35.5295903399999,4.032087451640165,-1.1924218391670918,2.1622919076446516,3.8616768094778835,1.5461992827517541,3.873657180281966,3.873657180281966,0.5362710837943454,0.6790582117663635,1,1.6011122459715204,1,2260.9793017699553,1,1.732004161929669,1,0.7358077485697863,1,38.05276378156329,1,0.9938359412043624,1
1750,1.0986122886681096,0.6931471805599453,4.959426206689514,33.88883598,35.5086712,5.715133645007413,-1.1924218391670918,2.1622919076446516,2.2158888802796013,0.8677708195016465,7.154939594045725,4.514264274889934,0.3783449420353576,0.6247883746312586,1,1.4516272470855083,1,1761.270014416962,1,1.0479925080370354,1,0.6737256461014832,1,15.915391882856417,1,0.9867235656709341,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,33.9008645899999,35.5283341,4.780471619459692,-0.4228999466420856,2.1622919076446516,3.4791208927250628,1.3526164861885424,3.322941055308622,4.664337463663974,0.4523176957776903,0.6564902063391581,1,1.3925564257914504,1,1259.1499504918106,1,1.3269701245344874,1,0.6641566809666571,1,20.876349047736063,1,0.9855381697486961,1
1517,1.0986122886681096,1.0986122886681096,5.375278407684165,33.8892338,35.5291301899999,4.243104137227407,-1.1924218391670918,2.1622919076446516,3.297060654218067,1.2668268875428923,4.892789260714373,4.892789260714373,0.50960142332438,0.6568434059550662,1,1.3981803519958502,1,1196.914667453307,1,1.0745398039563825,1,0.6524872607647658,1,15.544357507448217,1,0.984352773826458,1
529,0.6931471805599453,0.6931471805599453,3.1679614060666514,33.8971046799999,35.52882155,5.4210132693519375,-8.152543360797848,1.780379798016999,1.780379798016999,0.5843854734643307,4.570402210259986,4.570402210259986,0.3284219590611401,0.6066901430841045,1,1.818545936993191,1,970.9805897345075,1,2.6680247279455402,1,0.7525973831009529,1,2.4840665595873084,0,0.9765291607396871,1
87,1.791759469228055,2.3978952727983707,6.770751579156178,33.8945956399999,35.4807577099999,6.042958756005733,-0.0156274398299077,2.1622919076446516,2.6456592839851982,1.1204365034639918,2.823622722794993,3.7788284060657014,0.35782006711458686,0.6337236822401643,1,1.395811838546881,1,374.4446874616417,1,0.7137305054699432,1,0.5290718590224869,1,15.181176697068759,1,0.974158368895211,1
1356,0.6931471805599453,0.6931471805599453,0.9282193027394288,33.9012114,35.52780458,6.399216420106812,-1.9043027771337224,-1.9063889887732393,2.0661643471351665,0.14505202540468784,1.3391373849195853,1.3391373849195853,-0.2979097538853701,0.6159896490686032,1,1.5518155367145205,1,236.2170749470522,0,0.7647783275789211,1,0.522336439283389,1,24.970171009970414,1,0.9739212897107635,1
1002,1.0986122886681096,0.6931471805599453,4.820386398819521,33.8947290899999,35.5139740899999,6.07251836443936,-1.1924218391670918,1.8712340714463185,1.8712340714463185,0.7938035110849037,6.954347552745531,4.387704787704006,0.308147947712148,0.6063547602246455,1,1.36308004185155,1,1651.268875933506,1,0.5541180202467126,1,0.6633822117424021,1,3.582035287131207,1,0.9722617354196302,1
54,2.4849066497880004,2.4849066497880004,1.8492419046414168,33.90067363,35.4873119399999,6.027595689943101,1.77209775307598,-1.9063889887732393,2.826586300054256,0.30679594315306064,0.7441896880911743,0.7441896880911743,-0.3162768518057712,0.6137357314700814,1,1.3111529601160492,1,880.9555944065912,1,0.46354833297956466,1,0.45892255359161455,1,50.44281855106954,1,0.9717875770507348,1
641,2.302585092994046,2.5649493574615367,2.123936781566387,33.8801302299999,35.5108998899999,4.503912304312226,2.5112792420117174,-1.7545760040638512,1.7545760040638512,0.47157596286518394,0.8280618778642834,0.9224140241456342,-0.3895670886806455,0.5952713394312752,1,1.4717405734248432,1,244.24134758758987,0,0.24051811675717394,1,0.536338206334414,1,20.499508688950137,1,0.9684684684684686,1
1519,0.6931471805599453,1.0986122886681096,2.2144094020903204,33.9001166299999,35.47581326,5.130497009205208,-4.421873160666376,0.25590775068444094,0.25590775068444094,0.4316169365496553,2.015642301593891,3.1947174628936,0.04987971929918052,0.5392153177731611,1,1.8196174208662597,1,320.68843438918407,1,1.1656627270036437,1,0.5829963249374582,1,4.729106730836035,1,0.9637268847795163,1
549,1.6094379124341005,2.302585092994046,6.155535147142134,33.89617692,35.4799185299999,5.894472122924939,0.4071381378692232,2.1622919076446516,2.1622919076446516,1.044289466261425,2.6733149475653497,3.8246490278289476,0.3668338508608783,0.6080202109446965,1,1.3512469893113583,1,242.01320800238767,0,0.33715567622896314,1,0.4302249274867707,1,29.574010055938025,1,0.9634898055950689,1
1049,2.302585092994046,3.091042453358316,2.0409605548615546,33.8812960699999,35.50895209,5.421599851726236,1.77209775307598,-1.9063889887732393,2.490878942410434,0.37644986916762463,0.6602822787646019,0.8863779067585722,-0.3516284936016157,0.6003605433664474,1,1.305305159591863,0,374.1434133987203,1,0.16089549274630865,1,0.527135686232323,1,9.421226970829485,1,0.9589853010905643,1
1159,2.4849066497880004,2.3978952727983707,5.971289900621244,33.88286884,35.52352312,5.272083664404303,0.8457654036941855,1.907274304531981,1.907274304531981,1.1326242678844027,2.4902213071435275,2.4030238323563116,0.3617685958607573,0.6004194592709857,1,1.6527433093455453,1,97.49574657918876,0,1.160293317626556,1,0.581732231264908,1,3.256179760564562,0,0.9554291133238504,1
34,1.791759469228055,2.3978952727983707,1.9518922207328608,33.9016950199999,35.4935423399999,6.399216420106812,0.8457654036941855,-1.9063889887732393,2.6776694308615396,0.305020504479247,0.8140022806146078,1.0893717902737223,-0.2979097538853701,0.5871201646483195,1,1.2415665541018668,0,470.74758013713745,1,0.05670098449262806,1,0.4412164931236573,1,22.164312135823366,1,0.9516358463726885,1
1435,0.6931471805599453,0.6931471805599453,0.7385984434638626,33.8949979499999,35.52861046,5.0252772518119695,1.77209775307598,-1.9016895480513734,1.9016895480513734,0.1469766555064291,1.065572311593622,1.065572311593622,-0.37842480180883137,0.5966262831468003,1,1.3471009692225555,1,120.85649190907746,0,0.16589351285512466,1,0.4790225141278141,1,14.220896866005502,1,0.9513987671882408,1
29,0.6931471805599453,1.0986122886681096,2.9114807211064,33.8972848599999,35.47233568,5.190530959582707,-1.5553900411763233,0.4908672721678027,0.4908672721678027,0.5609215596202645,2.6501439599188368,4.200378797984026,0.09456976097244316,0.5281370193669869,0,1.6028652331749438,1,744.1996445091598,1,0.1837933994547618,1,0.5778414200925075,1,1.4461287562875107,0,0.9499762920815552,1
1241,0.6931471805599453,0.6931471805599453,3.56953269648137,33.8881709899999,35.52937227,4.2566007634402405,-1.1924218391670918,1.813684883590685,1.813684883590685,0.8385876183502883,5.149747119504682,5.149747119504682,0.42608761882682206,0.601323139636847,1,1.1656344837452088,0,902.9009668181768,1,0.10673249933140383,1,0.5539847989101426,1,20.35704845285025,1,0.9438122332859175,1
1310,0.6931471805599453,2.302585092994046,3.663330850267561,33.89626839,35.52513744,4.990468388872521,-0.4228999466420856,0.6496980115201891,0.6496980115201891,0.734065535498804,1.5909643736571493,5.28506925081656,0.13018778216667015,0.49599631599834,0,1.4230828063865495,1,2154.11951602561,1,0.29129030986772975,1,0.4204560718985579,1,2.3970951518800074,0,0.94357515410147,1
28,0.6931471805599453,1.0986122886681096,4.063558840956468,33.89228148,35.52840983,5.277795022029535,-1.731581372624909,1.6190207236235366,1.6190207236235366,0.7699349489692492,3.6988106567448633,5.8624761882084,0.3067608190287304,0.5700066672733031,1,1.1972298719814816,0,2214.203711437854,1,0.4810949757628804,1,0.5908872419470256,1,1.3077238109344353,0,0.9404931247036511,1
53,0.6931471805599453,0.6931471805599453,3.54214702423921,33.89984254,35.4875081799999,5.136134634482512,-0.0156274398299077,1.1047410829307545,1.1047410829307545,0.689652292301348,5.110237945969508,5.110237945969508,0.2150919244822448,0.5739619257127143,1,1.2120325516730301,0,846.9234322661054,1,0.33344887390676003,1,0.5791639014356494,1,1.566707497444904,0,0.940493124703651,1
1746,0.6931471805599453,0.6931471805599453,2.679719311334148,33.9007689099999,35.52984721,5.543091136295888,-1.1924218391670918,0.1837119312565232,0.1837119312565232,0.4834341066102049,3.8660177614361637,3.8660177614361637,0.03314250600239756,0.5122270810968858,0,1.3227044580361784,1,283.6236587120535,0,0.00040155529786911615,1,0.4255191411866027,1,2.755379466430629,0,0.9286391654812709,1
1151,1.0986122886681096,2.19722457733622,4.339066940233745,33.8824610799999,35.52814723,4.86112515929073,1.300626634375449,1.041400752141175,1.041400752141175,0.8926054767260596,1.9747944679802203,3.9495889359604424,0.21423039276222258,0.5142129968442715,0,1.3078806208958826,1,322.9927889417569,1,-0.00031465908412542376,0,0.48810378153193196,1,3.5720169613358124,1,0.9274537695590328,1
1024,0.6931471805599453,0.6931471805599453,3.561756057784744,33.89670692,35.53474491,4.331689232834654,-0.0156274398299077,1.58717360343915,1.58717360343915,0.8222556758657255,5.138527801422274,5.138527801422274,0.3664098503207962,0.6012516019341451,1,1.1408545969626755,0,840.0158685189875,1,-2.2344786672512384e-05,0,0.5007221362913293,1,14.672825114697117,1,0.9238975817923186,1
455,0.6931471805599453,0.6931471805599453,3.6874284018466215,33.89360389,35.53202504,5.551554312927266,0.8457654036941855,0.8825303981172281,0.8825303981172281,0.6642154960566865,5.3198346689772364,5.3198346689772364,0.15896996559363225,0.551165170867957,1,1.190116796132424,0,937.6969240839643,1,0.24372338048677644,1,0.5223270814840528,1,0.38331191733669634,0,0.9236605026078709,1
1373,0.6931471805599453,1.9459101490553128,3.026552415893877,33.89739233,35.5340508,4.323044159080657,-0.4228999466420856,0.5566464446499055,0.5566464446499055,0.7000975017885328,1.555340269623028,4.366392161400608,0.12876260897790193,0.4851248544412893,0,1.3289127213221423,1,1129.5632986967614,1,0.00029232247782662313,1,0.3780038871958824,1,1.5922435353047977,0,0.9208155523945,1
522,1.0986122886681096,1.6094379124341005,4.879227359623526,33.8911034699999,35.4877564,5.478902590938965,-1.1924218391670918,1.8612425976012634,1.8612425976012634,0.890548294779472,3.0316344121931507,4.441264138360225,0.3397108392982557,0.5686027130933,1,1.1700497877619471,0,480.09715564105454,1,-0.00010421805454630118,0,0.41499470151316264,1,5.135496286010202,1,0.9191559981033666,1
1718,1.6094379124341005,1.6094379124341005,0.8051356825079926,33.8945157699999,35.5155419299999,4.722861051414698,0.4071381378692232,-1.9063889887732393,2.203617315359128,0.17047625872178054,0.500258926602712,0.500258926602712,-0.40365129696165725,0.5959020128352098,1,1.2052717208352357,0,135.2289210981931,0,-0.22951653563321628,0,0.4296155125884979,1,23.8442235051901,1,0.9167852062588905,1
627,0.6931471805599453,0.6931471805599453,1.4126928349744217,33.8885313299999,35.48828016,5.654995703380013,-1.1924218391670918,-1.1476968659404554,1.1476968659404554,0.24981324638850735,2.038084947316969,2.038084947316969,-0.20295273880658696,0.55517636801205,1,1.387804945238152,1,38.6661901795525,0,0.0017981025410289675,1,0.38558910347679726,1,5.263950825337792,1,0.9153627311522049,1
