fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.6827330140141532,1,2.5997911690481224,1,1089.9336062296643,1,0.8975100535505494,1,21.317555389529595,1,0.999090909090909,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7089755554308589,1,2.5378345257954322,1,933.6131560108537,1,0.891599115801205,1,24.056906370939732,1,0.9989772727272725,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.702796081413398,1,2.2767940779072315,1,1036.428004532853,1,0.8775292985515563,1,24.669497441981726,1,0.9986363636363634,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.661616947947585,1,2.6156184320075355,1,1079.1023842723687,1,0.8985695648317923,1,19.451438751564847,1,0.9984090909090909,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.302366304315946,4.888160737682699,1.663933770214046,6.273028226734327,6.273028226734327,0.7973327190784677,0.6745655061565358,1,1.8783196195253944,1,803.6566142974023,1,0.8430561538201878,1,20.978993003097138,1,0.996590909090909,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.6471360596694918,1,2.3095159194208716,1,934.9123167099826,1,0.8786152113883607,1,17.43978324545145,1,0.9964772727272727,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,3.302366304315946,3.9053957098453127,1.5461992827517541,3.873657180281966,3.873657180281966,0.8190214979024365,0.6862517409457173,1,1.9103862129218852,1,485.4605172787671,1,0.8031974656817611,1,19.988029086247423,1,0.9961363636363636,1
809,1.0986122886681098,1.0986122886681098,6.652863029353347,35.5297230899999,33.88929386,4.185969496520373,-1.1924218391670918,3.302366304315946,4.635519180644257,1.589324297485589,6.055696898692869,6.055696898692869,0.7889131316081183,0.6717163525468666,1,1.799001804214007,1,726.2489119595393,1,0.8332256415782641,1,18.69209383055232,1,0.995568181818182,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6828805446220878,1,1.7594460322284469,1,429.4160827270501,1,0.7920674757188673,1,18.21734704291162,1,0.9944318181818181,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.302366304315946,4.20750081194961,1.393165100563557,8.581200581924957,8.581200581924957,0.7734893108091465,0.6215280701009788,1,2.1818671488448307,1,841.8143368089052,1,0.8698725931138133,1,15.065997416769228,1,0.9939772727272727,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.302366304315946,3.3917388584930483,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6967213563789793,0.6530728237379751,1,1.8664382542226925,1,467.9851061981297,1,0.7772625063674778,1,17.010296798969506,1,0.9934090909090909,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,35.51788674,33.8867163099999,4.823764024172099,0.4071381378692232,3.302366304315946,3.737789582185323,1.3844670015342497,4.817405525085859,4.149487260775449,0.6846036182051277,0.6703870662064582,1,1.552934485815805,1,441.9490122174589,1,0.7796403497920309,1,18.002577332983453,1,0.9917045454545453,1
895,1.0986122886681098,1.3862943611198906,6.648984550024776,35.53073967,33.8908452299999,5.214059831809923,-1.1924218391670918,3.302366304315946,3.8120491719222773,1.2752029636216808,4.796228518634041,6.052166554668342,0.6333579611359421,0.6494611838884385,1,1.5609700201213017,1,491.8482311938563,1,0.7842673385923621,1,16.75822640070246,1,0.9915909090909091,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6027550553309929,1,2.507856772989817,1,356.7344209739522,1,0.8031929155322675,1,14.260863015549,1,0.99125,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,35.5283341,33.9008645899999,4.780471619459692,-0.4228999466420856,3.302366304315946,3.4929582836888793,1.3526164861885424,3.322941055308622,4.664337463663974,0.6908034535490439,0.642094910117053,1,1.7261543069173402,1,398.00475210608977,1,0.7706350802831349,1,15.337913423145315,1,0.9910227272727272,1
621,1.0986122886681098,1.0986122886681098,6.261491684321042,35.4876042,33.8905660499999,4.85297321985314,-0.0156274398299077,3.302366304315946,3.6782704774502992,1.2902382520278006,5.699455348266758,5.699455348266758,0.6804831089539541,0.6281292721553422,1,1.564593815278035,1,505.3543051405291,1,0.7896072292160846,1,14.539830075037148,1,0.9906818181818181,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,35.52574879,33.89237268,3.942311872843169,-1.9043027771337224,3.302366304315946,3.30995586711294,1.1328145166338148,6.442943495848729,6.442943495848729,0.8376725157297871,0.6000184257406559,1,1.6887895934079566,1,479.6077094740341,1,0.8074679227560053,1,14.203290391776783,1,0.990340909090909,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,35.52780327,33.8862673599999,5.0400698160457456,2.2605583165504184,2.8357880367808033,2.8357880367808033,1.3176766219780305,3.022532261036308,3.022532261036308,0.5626485624767911,0.6497150144504539,1,1.7573766770891768,1,247.35027803928756,1,0.7377544475350564,1,15.619087439998705,1,0.9898863636363636,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.6387553509408173,1,1.619915974882833,1,248.62931284219076,1,0.7621816127904243,1,16.243257475590163,1,0.9892045454545453,1
