fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
91,2.70805020110221,3.4339872044851463,2.305779983890565,33.8988567199999,35.48223799,5.757741173117037,1.77209775307598,-1.945666585761657,2.7426749135205277,0.40046607073209184,0.67145852520329,0.8514539290859836,-0.33792185637763605,0.5364581793078365,0,1.284038547580184,0,116.0696262451824,0,6.853697688269603,0,0.9407196969696969,1
1310,0.6931471805599453,2.302585092994046,3.663330850267561,33.89626839,35.52513744,4.990468388872521,-0.4228999466420856,0.668912257398306,0.668912257398306,0.734065535498804,1.5909643736571493,5.28506925081656,0.13403797104292067,0.5337108071698555,0,1.2414136445158128,0,119.29190534890537,0,7.765357429127582,0,0.9407196969696969,1
1503,1.0986122886681096,2.3978952727983707,6.692083742506628,33.89735031,35.53473521,5.152480489612228,-0.0156274398299077,3.2803165301470054,3.3430733766352057,1.2988081674444671,2.7908156867488594,6.0913971303012655,0.6366480255015735,0.6837867120898564,1,1.118255899061761,0,983.0194190538989,1,17.289128298902984,1,0.9393939393939394,1
1455,1.0986122886681096,0.6931471805599453,4.459010823690244,33.8949718499999,35.5266808599999,6.030512005832908,-0.0156274398299077,1.2301599601182498,1.2301599601182498,0.7394083320582636,6.432992802608127,4.058766563676506,0.20398930620292255,0.6359874885309175,1,1.1243802124582885,0,244.23970153024584,0,15.41136044726331,1,0.9331439393939395,1
701,1.0986122886681096,0.6931471805599453,4.137084715898258,33.8905978299999,35.51683512,6.521400854570621,-1.1924218391670918,0.4718980686581209,0.4718980686581209,0.6343858947113671,5.9685516033639425,3.7657367922889398,0.07236145717486207,0.5870670636668005,1,1.1415059717988458,0,123.34030077087726,0,12.384479381872042,1,0.9312499999999999,1
1538,1.6094379124341005,2.5649493574615367,6.627710633659567,33.8994634499999,35.47561701,6.521400854570621,-0.0156274398299077,1.7084527216641119,1.7084527216641119,1.0163016783448355,2.583953797910006,4.11802815284491,0.26197633909694684,0.559733501197826,0,1.1434577419702356,0,297.42550127201855,0,7.531736020824761,0,0.9285984848484848,1
182,1.0986122886681096,0.6931471805599453,2.497905135573657,33.89132871,35.48902154,5.040358521790062,-0.8150443270305894,0.00260719377358809,0.00260719377358809,0.4955808450480099,3.603715351703189,2.273691238791771,0.000517263556216663,0.5601920537267706,0,1.3669543395202473,0,57.42306801444444,0,8.569727198187106,0,0.9284090909090909,1
34,1.791759469228055,2.3978952727983707,1.9518922207328608,33.9016950199999,35.4935423399999,6.521400854570621,0.8457654036941855,-1.945666585761657,2.8115897575781514,0.29930566518769475,0.8140022806146078,1.0893717902737223,-0.29835101830889715,0.5445314905480136,0,1.2257144137358043,0,99.0847795999441,0,6.757769877234139,0,0.928219696969697,0
72,1.0986122886681096,1.0986122886681096,1.956850089093648,33.90154966,35.4839076399999,4.1066311958181485,-0.8150443270305894,-0.07201015817073597,0.07201015817073597,0.47650981931037323,1.7812017117212602,1.7812017117212602,-0.017535092570295847,0.5120563805834534,0,1.404243145548977,1,84.47462589468634,0,7.033888159309502,0,0.9270833333333333,0
561,2.19722457733622,2.19722457733622,5.499497477690526,33.89464067,35.47858514,5.196084621810943,1.77209775307598,1.6043412919436957,1.6043412919436957,1.0583925932626241,2.502929165464633,2.502929165464633,0.3087596543769431,0.5386392978959332,0,1.142989576568819,0,248.54359622101745,0,8.283928674353284,0,0.9265151515151514,0
1088,1.6094379124341005,0.6931471805599453,2.2315186445601856,33.87874251,35.5098849099999,6.140279675609468,-0.8150443270305894,-1.234711320421935,1.234711320421935,0.36342296482426767,3.2194008821582414,1.3865204909863564,-0.20108388960302218,0.5735059243107116,0,2.103211820951249,1,43.601013891100735,0,9.563280041340327,0,0.9253787878787878,0
785,1.9459101490553128,2.833213344056216,5.894193445953461,33.89081903,35.5290266299999,5.66735797724501,-0.0156274398299077,1.6451865815990665,1.6451865815990665,1.040024905717835,2.0803916719928135,3.0290162414821333,0.2902916293985045,0.53028398089806,0,1.1516279896706303,0,185.75030066574973,0,8.2986604819612,0,0.924810606060606,0
608,1.0986122886681096,1.6094379124341005,4.152959322482016,33.89471013,35.4763323399999,5.6571871146106085,-1.1924218391670918,0.8766705004890709,0.8766705004890709,0.7341032280435486,2.580378708863093,3.7801864819087454,0.15496579531989074,0.5209050318870474,0,1.2296630079982038,0,140.4196730296645,0,6.346923146066516,0,0.924810606060606,0
30,1.0986122886681096,1.0986122886681096,5.036296543097928,33.89229959,35.53154628,3.980881148967695,-0.0156274398299077,3.0359154883957897,3.0359154883957897,1.265121051002469,4.584234670452873,4.584234670452873,0.7626239957410058,0.6264814291131223,1,1.100476600492763,0,884.2141411930806,1,13.433254575054647,1,0.9242424242424242,0
141,0.6931471805599453,0.6931471805599453,1.7021993925154115,33.8961272499999,35.47209998,5.143458363714252,-1.1924218391670918,-0.6619340446347826,0.6619340446347826,0.3309445264540258,2.4557546221861903,2.4557546221861903,-0.12869435267612028,0.531591054922096,0,1.1894351856155496,0,94.7289875053113,0,7.754595191359921,0,0.9210227272727273,0
376,0.6931471805599453,0.6931471805599453,4.465908118654584,33.89237268,35.52574879,3.9439513559839816,-1.9043027771337224,3.24864415801808,3.24864415801808,1.1323436106479001,6.442943495848729,6.442943495848729,0.8237028971184082,0.5637398278116038,0,1.099013106243585,0,1158.9801422316739,1,12.012988307040303,0,0.9178030303030302,0
1513,0.6931471805599453,0.6931471805599453,1.8598852982756555,33.9003667699999,35.4740639199999,4.990490832334125,-0.8150443270305894,-0.42688262519016096,0.42688262519016096,0.3726858460945735,2.683247296444579,2.683247296444579,-0.08553920636910614,0.5025702566777672,0,1.2767145312727242,0,95.38707892252593,0,6.603047553847409,0,0.9168560606060606,0
1151,1.0986122886681096,2.19722457733622,4.339066940233745,33.8824610799999,35.52814723,4.86112515929073,1.300626634375449,1.1792431277233293,1.1792431277233293,0.8926054767260596,1.9747944679802203,3.9495889359604424,0.24258645664975811,0.5091603518492873,0,1.1941347296545228,0,128.0216485246155,0,6.6734136733993665,0,0.9149621212121213,0
622,2.19722457733622,2.079441541679836,4.780181756482679,33.8905805699999,35.4877351399999,4.85297321985314,1.77209775307598,1.16905924456883,1.16905924456883,0.9850006459807615,2.2987815048751514,2.1755544725782547,0.24089546585303595,0.4983265878970788,0,1.2451682185491868,0,136.88502072191272,0,6.298961062709392,0,0.9145833333333334,0
627,0.6931471805599453,0.6931471805599453,1.4126928349744217,33.8885313299999,35.48828016,5.654995703380013,-1.1924218391670918,-1.3007610135865415,1.3007610135865415,0.24981324638850735,2.038084947316969,2.038084947316969,-0.23001980581684112,0.5433961986466873,0,1.6005716552675857,1,47.166987602655446,0,7.231212892828048,0,0.9138257575757576,0
199,0.6931471805599453,1.3862943611198906,2.318360012109408,33.8884384099999,35.48885971,4.862760775879872,-1.1924218391670918,-0.14673970428793304,0.14673970428793304,0.4767579815171808,1.67234324623276,3.34468649246552,-0.030176212865701137,0.5207856923833375,0,1.6875975430125294,1,50.96795077119434,0,7.763243519082895,0,0.9134469696969696,0
1200,1.9459101490553128,2.5649493574615367,0.9317703027225414,33.8876309999999,35.5258832999999,5.282745321492547,-0.0156274398299077,-1.945666585761657,2.941328593928106,0.17637993997773985,0.3632704482105994,0.47883521403847495,-0.36830595975274905,0.5874552780597048,1,1.1667847672585856,0,66.06954535828594,0,10.102692510963212,0,0.9104166666666667,0
549,1.6094379124341005,2.302585092994046,6.155535147142134,33.89617692,35.4799185299999,5.894472122924939,0.4071381378692232,2.0899052471954693,2.0899052471954693,1.044289466261425,2.6733149475653497,3.8246490278289476,0.3545534194770985,0.534741700455925,0,1.1067238508391413,0,376.7512430641426,1,7.535808094047641,0,0.9058712121212121,0
1280,0.6931471805599453,0.6931471805599453,3.923872521785293,33.8877309499999,35.5301326299999,4.978709414260581,-1.1924218391670918,1.672243424670671,1.672243424670671,0.7881304561672338,5.660951428260113,5.660951428260113,0.3358788966234589,0.5363529205046579,0,1.0994570240226071,0,357.5659159025681,0,7.748024575957809,0,0.9011363636363636,0
1122,1.0986122886681096,1.0986122886681096,4.102031607703497,33.8769978099999,35.52137761,5.445776117443089,-0.0156274398299077,1.1012979425824456,1.1012979425824456,0.7532501372145078,3.7338300781948734,3.7338300781948734,0.20222974996253223,0.4818083137900916,0,1.2628561235519933,0,113.4631128308921,0,5.874834788912792,0,0.8996212121212122,0
1237,1.0986122886681096,1.0986122886681096,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.2803165301470054,4.865865512865672,1.663933770214046,6.273028226734328,6.273028226734328,0.7920089588492617,0.6448121277655874,1,1.0651614634600253,0,1882.2267617130894,1,20.757739839547288,1,0.8994318181818182,0
600,1.3862943611198906,1.9459101490553128,4.554655535746912,33.89710327,35.4806207299999,5.448146128492792,-1.9043027771337224,1.206373220447834,1.206373220447834,0.836000986083488,2.3406299298855475,3.2854894771897674,0.22142820548419692,0.5166760873027963,0,1.1376335650643012,0,189.01479451453537,0,6.402324928959691,0,0.8984848484848484,0
53,0.6931471805599453,0.6931471805599453,3.54214702423921,33.89984254,35.4875081799999,5.136134634482512,-0.0156274398299077,1.0985279105163293,1.0985279105163293,0.689652292301348,5.110237945969508,5.110237945969508,0.21388222636165585,0.5638997411579778,0,1.0904188039441471,0,218.2016382915072,0,8.114822146052418,0,0.8984848484848484,0
47,1.3862943611198906,1.6094379124341005,3.331454228784496,33.9006724099999,35.4882089199999,4.351746899637152,-0.0156274398299077,0.7383492348274112,0.7383492348274112,0.765544114953531,2.069948895230157,2.4031362474079794,0.16966732024074624,0.4878334916163014,0,1.3946502524653357,0,104.42471880276744,0,4.997159388804391,0,0.8981060606060606,0
948,1.9459101490553128,2.9444389791664403,5.782923237237983,33.8931746399999,35.52001227,6.017810172419716,-0.0156274398299077,1.2476383581057862,1.2476383581057862,0.960968038463851,1.9640153109490173,2.971834665668113,0.2073243127248928,0.4826329457872784,0,1.3182876943376705,0,103.56708886676456,0,5.152352275883791,0,0.8929924242424243,0
157,2.70805020110221,3.4339872044851463,4.783299634829836,33.89285719,35.4732052,6.040750982021855,2.7663915025159964,-0.8433100384409595,0.8433100384409595,0.7918385725658325,1.3929287880229568,1.766326057354097,-0.13960350972102173,0.4944959421130311,0,1.369696915989982,0,61.336094386223586,0,6.002679726043345,0,0.8901515151515151,0
1548,1.9459101490553128,1.9459101490553128,5.34461872191488,33.89894617,35.47386565,6.521400854570621,1.300626634375449,0.6834383275420137,0.6834383275420137,0.8195507132748977,2.746590701790393,2.746590701790393,0.10479931272174686,0.4953059470117734,0,1.2977662432528156,0,103.57962181386411,0,4.672008916797214,0,0.8893939393939394,0
1498,1.791759469228055,2.19722457733622,4.558130987982305,33.8953824999999,35.53526428,4.969181677478088,-0.0156274398299077,1.120747451381587,1.120747451381587,0.9172800037964409,2.0744948126824174,2.54394134160546,0.22553964095560664,0.48177442933322495,0,1.3204700732192138,0,90.1710077294856,0,5.344420163880953,0,0.8886363636363637,0
132,2.3978952727983707,3.4339872044851463,5.9002014169395816,33.8955556,35.4715887999999,6.263476062313717,0.4071381378692232,0.49390943158783607,0.49390943158783607,0.9420011122003168,1.7181780436552885,2.4605751067910404,0.07885548322912993,0.4758743048419989,0,1.232046897961214,0,100.57910955048635,0,5.851507496070456,0,0.8875,0
1523,0.6931471805599453,0.6931471805599453,4.026600910135581,33.90176529,35.5318141099999,5.481288821096019,-1.9043027771337224,1.4828774990071394,1.4828774990071394,0.7346084181220789,5.80915716469159,5.80915716469159,0.2705344577537931,0.6119728981451847,1,1.0647036178961742,0,313.9122032054009,0,12.250455143488672,1,0.8865530303030303,0
1546,1.0986122886681096,1.0986122886681096,0.8518588717147662,33.89818909,35.4743686899999,5.191020465911896,-0.4228999466420856,-1.945666585761657,1.945666585761657,0.1641023912944874,0.7753953605848591,0.7753953605848591,-0.3748138922854094,0.5509425195624806,0,1.0926661118497047,0,104.46556558731741,0,7.604111282630934,0,0.8852272727272728,0
1216,2.5649493574615367,3.295836866004329,2.338820585576141,33.8866087299999,35.5270659299999,5.793646927938261,1.300626634375449,-1.945666585761657,2.552627617800416,0.4036871101512633,0.7096287470112512,0.9118388941178981,-0.33582760737096656,0.5768588693975367,0,1.1387238428471513,0,54.81544640037288,0,8.02818569146547,0,0.8852272727272728,0
521,1.0986122886681096,1.6094379124341005,5.115835796952711,33.8971827499999,35.48119673,5.506305375267606,-0.4228999466420856,1.8873344709195128,1.8873344709195128,0.9290868283352486,3.1786475001173318,4.656634419368126,0.34275877240604163,0.5409715977371031,0,1.0804332627544428,0,360.5567007328107,1,7.125657640419037,0,0.884659090909091,0
544,2.3978952727983707,2.3978952727983707,5.408018946138575,33.89665327,35.4807235,5.416752944705573,1.77209775307598,1.1910970249355257,1.1910970249355257,0.9983875951781159,2.255319073975802,2.255319073975802,0.21989133288785567,0.5089502284654362,0,1.1143631262112546,0,157.13275654675124,0,6.604121589706092,0,0.884280303030303,0
1164,2.3978952727983707,2.19722457733622,5.469068071820857,33.88226764,35.5242227199999,5.73588338790644,2.2605583165504184,1.0838727544322921,1.0838727544322921,0.9534831344988398,2.489080146031872,2.2807785368534437,0.18896352682440057,0.49403000936610453,0,1.2286080182296848,0,76.864332260804,0,5.718808824638623,0,0.8812500000000001,0
1757,1.0986122886681096,0.6931471805599453,2.93119375241642,33.89565875,35.51566736,5.890307487614543,-1.1924218391670918,-0.11742682788877312,0.11742682788877312,0.4976300063417394,4.228818690495881,2.66808753429294,-0.0199356023663764,0.5465896423117118,0,1.160706726039002,0,42.77070128976605,0,8.3364574975269,0,0.8804924242424242,0
1702,1.0986122886681096,0.6931471805599453,4.156050951658079,33.89265601,35.5153506699999,6.066488641810048,-0.4228999466420856,0.9318720122422701,0.9318720122422701,0.6850834472869045,5.995914097638968,3.783000604058982,0.15360978438496325,0.5961164587512708,1,1.0643390429524346,0,167.69503638888506,0,12.558488590608523,1,0.8797348484848485,0
593,1.791759469228055,1.9459101490553128,6.218600119691729,33.89717128,35.4886719499999,5.743543736536048,-0.0156274398299077,2.3585236514011583,2.3585236514011583,1.0827113720983326,3.1957282933699136,3.470666809072812,0.4106391035900063,0.5433699445413721,0,1.0673362992286766,0,445.7026635598609,1,7.7367663831275735,0,0.8774621212121212,0
14,1.6094379124341005,2.19722457733622,5.4203889709115485,33.9006356499999,35.4912483,5.268570432485861,-0.0156274398299077,1.8570128081862496,1.8570128081862496,1.0288158885548115,2.466925332449583,3.3678770265289684,0.35246995973252243,0.5260458226582887,0,1.084999793110811,0,311.33296864046457,0,6.487421358252168,0,0.8767045454545456,0
1741,0.6931471805599453,1.0986122886681096,2.782662807811256,33.90174445,35.53195808,4.532663064858339,-0.4228999466420856,0.6091949556354366,0.6091949556354366,0.6139134473473651,2.5328888421453817,4.014533833295458,0.1344011118669982,0.5091934868394514,0,1.2402570930065822,0,53.03459780807147,0,5.813744320277355,0,0.8761363636363637,0
569,1.0986122886681096,1.0986122886681096,2.9699015135194644,33.89677307,35.4838192799999,5.2362816269502375,-1.9043027771337224,0.24782398361704505,0.24782398361704505,0.5671775746808373,2.7033208568238316,2.7033208568238316,0.04732823810345452,0.4766416586884602,0,1.4621668823895564,1,72.72424026207725,0,5.008330053053865,0,0.8714015151515152,0
779,0.6931471805599453,0.6931471805599453,3.1219242987917504,33.8780378,35.5177017,4.90041340771541,-0.0156274398299077,0.8392753225887182,0.8392753225887182,0.6370736586991754,4.503984703897613,4.503984703897613,0.1712662285323375,0.5170733078600745,0,1.0908733010427665,0,116.43317273987272,0,6.677833813340432,0,0.8708333333333333,0
732,2.70805020110221,2.833213344056216,5.897068699174842,33.89096115,35.5179014,5.917960194642694,2.014180490328868,0.9493848760162722,0.9493848760162722,0.9964698148043031,2.0814065102249617,2.177606861488263,0.16042434298150815,0.48422038527178646,0,1.3308701600516373,0,57.21110530837184,0,5.531744321360829,0,0.8708333333333333,0
202,1.0986122886681096,0.6931471805599453,1.5713205903209724,33.89245864,35.49086999,4.646702570898932,-1.1924218391670918,-0.6280627057159782,0.6280627057159782,0.33815820279992465,2.2669364233027856,1.4302776389165877,-0.1351630960090643,0.49928228402291813,0,1.2584339947841208,0,48.16459643532919,0,5.865209480088486,0,0.8698863636363636,0
1124,0.6931471805599453,1.0986122886681096,2.093467713412928,33.8762602899999,35.5207156199999,5.106942276993929,-0.4228999466420856,-0.4721659399513909,0.4721659399513909,0.4099258616733757,1.9055564324252372,3.0202354884019886,-0.09245570330380144,0.5071783511738663,0,1.6567197162823653,1,19.676058557212745,0,7.067225932191855,0,0.8689393939393939,0
113,2.079441541679836,3.4339872044851463,3.585766410996589,33.8957338499999,35.48657596,6.145346302276815,0.4071381378692232,-1.6437129445730045,1.6437129445730045,0.5834929773881227,1.0441991182475006,1.724389139643665,-0.2674727938381631,0.5070599515713614,0,1.3859348390461061,0,58.7754130372593,0,4.4374017876499225,0,0.8689393939393939,0
1013,1.0986122886681096,1.6094379124341005,4.089985073444646,33.88314402,35.52090492,5.088533287982196,-0.4228999466420856,1.146773414636582,1.146773414636582,0.8037650226449607,2.5412506079585184,3.722864850167564,0.22536423557353258,0.4678638199938224,0,1.2733818421960201,0,107.58203651291818,0,4.779383768971469,0,0.868560606060606,0
135,1.791759469228055,2.70805020110221,5.855071922202427,33.8966803599999,35.4733638399999,6.0383176641147,-0.0156274398299077,1.4719200512001542,1.4719200512001542,0.9696528483419662,2.1620987379847465,3.2677778590030124,0.2437632686911575,0.5175195023875501,0,1.0780984951620496,0,233.706540627333,0,6.775386336285137,0,0.8683712121212122,0
933,0.6931471805599453,0.6931471805599453,2.216482393940634,33.89482144,35.51361045,5.835966407918302,-0.8150443270305894,-0.6476468539082632,0.6476468539082632,0.37979697603010304,3.1977081579558506,3.1977081579558506,-0.11097508255522666,0.5171996712742336,0,1.3249643850040906,0,28.673791336269403,0,6.193398607481918,0,0.8683712121212122,0
1734,1.0986122886681096,1.6094379124341005,4.0194952897321405,33.90127683,35.5306986599999,5.244614586384921,-0.4228999466420856,0.9696982868176383,0.9696982868176383,0.7664043226678269,2.497452842808387,3.658702283956,0.18489409866932566,0.48532653317505825,0,1.201047265376308,0,82.83039320806603,0,5.198917750026105,0,0.8672348484848484,0
1369,0.6931471805599453,1.6094379124341005,2.817323053579946,33.8974352899999,35.53418354,4.214703572121679,-0.4228999466420856,0.6453114896220828,0.6453114896220828,0.6684510560161903,1.7505012351293812,4.064537997981939,0.15310957902010497,0.5117032437852753,0,1.1334319954826166,0,66.50754951497383,0,6.756493436519068,0,0.8660984848484848,0
507,1.3862943611198906,1.3862943611198906,3.7837349851266127,33.8893608899999,35.53082941,4.425147511401192,-1.1924218391670918,1.319205121826705,1.319205121826705,0.8550528486062874,2.72938784954012,2.72938784954012,0.29811551330838865,0.47405090118417337,0,1.1473650799081836,0,136.38276007040875,0,5.652457239772017,0,0.8659090909090909,0
1020,0.6931471805599453,0.6931471805599453,2.592115456303444,33.90100109,35.5284436299999,5.0874187876445776,-1.9043027771337224,0.31735939410309877,0.31735939410309877,0.5095148570427729,3.7396321142206115,3.7396321142206115,0.06238122068382597,0.5240770780904586,0,1.2048302893743061,0,36.61398503744185,0,6.435868615678297,0,0.865719696969697,0
381,1.0986122886681096,0.6931471805599453,2.19789102187938,33.89248441,35.5244350999999,5.050832207201016,1.5814919086455363,-0.4766164617315374,0.4766164617315374,0.4351542343350522,3.170886477679758,2.0006066239655564,-0.09436394680702738,0.4967105872591089,0,1.3631962034204237,0,25.890762317361382,0,6.846551980104982,0,0.8642045454545455,0
1431,1.0986122886681096,0.6931471805599453,3.907974822581577,33.89528138,35.52817186,5.272259280317715,0.4502809745579276,1.163472748410784,1.163472748410784,0.7412334285551442,5.638015896457368,3.557191980183807,0.22067821147458275,0.5960217431246739,1,1.0519396009411701,0,193.60302023331107,0,12.993498099338456,1,0.8634469696969697,0
243,0.6931471805599453,1.0986122886681096,3.006177531415529,33.88406974,35.51854363,4.643628138332526,-0.4228999466420856,0.7569334609414389,0.7569334609414389,0.6473768876107752,2.7363407112986464,4.33699741660501,0.1630047536952959,0.4820656638516488,0,1.2681631638934434,0,72.9185705070485,0,4.917116901168461,0,0.8632575757575758,0
