fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,2.1622919076446516,4.687312583692167,1.433151154474292,9.90388184573618,9.90388184573618,0.45141440043224595,0.7252305219893916,1,3.313489906235813,1,1.6046824803190494,1,848.1075623142777,1,0.02808751534319409,1,0.8858216927947744,1,0.9995258416311049,1
10,2.639057329615259,3.367295829986474,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-1.9063889887732393,4.939673489606513,0.2133712655359028,0.390859659396772,0.4987159946951817,-0.3090618018312844,0.6233700536610182,1,2.553498918078464,1,1.4179441389813625,1,310.34767514495263,1,0.30153290201627225,1,0.7708312461516916,1,0.9959696538643907,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,33.8886643499999,35.5295903399999,4.032087451640165,-1.1924218391670918,2.1622919076446516,3.8616768094778835,1.5461992827517541,3.873657180281966,3.873657180281966,0.5362710837943454,0.6761579253683799,1,1.6847276612815627,1,1.4556046411269037,1,357.0321001208695,1,0.0004290956987706984,1,0.7276704418202772,1,0.9943100995732576,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,33.9008645899999,35.5283341,4.780471619459692,-0.4228999466420856,2.1622919076446516,3.4791208927250628,1.3526164861885424,3.322941055308622,4.664337463663974,0.4523176957776903,0.6511717569043266,1,1.4672651577737952,1,1.465945628500155,1,297.9982404289515,1,0.0004217333749565455,1,0.6640100861611796,1,0.9924134660976768,1
1519,0.6931471805599453,1.0986122886681096,2.2144094020903204,33.9001166299999,35.47581326,5.130497009205208,-4.421873160666376,0.25590775068444094,0.25590775068444094,0.4316169365496553,2.015642301593891,3.1947174628936,0.04987971929918052,0.5686330775265038,1,1.790023568954879,1,1.2081195918961636,1,170.51471060998742,1,0.0001153569433673951,1,0.5587877587771017,1,0.9848269321953533,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,2.1622919076446516,4.430684933254391,1.4633464844662087,8.885696373339394,8.885696373339394,0.5137413957500486,0.6774367432889308,1,2.7390227473856243,1,0.34091411217588813,0,705.6740268450619,1,0.026904770275143486,1,0.8612529237311253,1,0.9834044570886676,1
1750,1.0986122886681096,0.6931471805599453,4.959426206689514,33.88883598,35.5086712,5.715133645007413,-1.1924218391670918,2.1622919076446516,2.2158888802796013,0.8677708195016465,7.154939594045725,4.514264274889934,0.3783449420353576,0.6448263304248826,1,1.3288014257499126,0,0.6469351353854551,0,221.36512334910458,1,0.05268658398343384,1,0.6626162092857524,1,0.9829302987197724,1
529,0.6931471805599453,0.6931471805599453,3.1679614060666514,33.8971046799999,35.52882155,5.4210132693519375,-8.152543360797848,1.780379798016999,1.780379798016999,0.5843854734643307,4.570402210259986,4.570402210259986,0.3284219590611401,0.6144541642839275,1,1.3974084442760888,1,0.747767145240582,1,136.56861935332213,1,-0.00018428604447406904,0,0.6536955710406704,1,0.9748696064485537,1
29,0.6931471805599453,1.0986122886681096,2.9114807211064,33.8972848599999,35.47233568,5.190530959582707,-1.5553900411763233,0.4908672721678027,0.4908672721678027,0.5609215596202645,2.6501439599188368,4.200378797984026,0.09456976097244316,0.5457054723336343,0,1.8732235660290333,1,0.5834031799738313,0,146.33984436321177,1,-6.135093168091466e-05,0,0.5859444936163568,1,0.9743954480796587,1
1517,1.0986122886681096,1.0986122886681096,5.375278407684165,33.8892338,35.5291301899999,4.243104137227407,-1.1924218391670918,2.1622919076446516,3.297060654218067,1.2668268875428923,4.892789260714373,4.892789260714373,0.50960142332438,0.6409128806390866,1,1.284506150196627,0,0.5043709401611102,0,281.2610816685032,1,-0.00021989068567229708,0,0.6350474563838001,1,0.9670459933617829,1
1159,2.4849066497880004,2.3978952727983707,5.971289900621244,33.88286884,35.52352312,5.272083664404303,0.8457654036941855,1.907274304531981,1.907274304531981,1.1326242678844027,2.4902213071435275,2.4030238323563116,0.3617685958607573,0.6085453380304385,1,1.695737825640864,1,0.6115500072486265,0,89.67317683390151,0,1.0386403995754634e-05,0,0.5949865029395496,1,0.9653864390706497,1
87,1.791759469228055,2.3978952727983707,6.770751579156178,33.8945956399999,35.4807577099999,6.042958756005733,-0.0156274398299077,2.1622919076446516,2.6456592839851982,1.1204365034639918,2.823622722794993,3.7788284060657014,0.35782006711458686,0.6191942230631111,1,1.2354337710239744,0,0.4587708255875257,0,232.36111076122833,1,0.0001575801665947285,1,0.5410488634567119,1,0.9632527264106212,1
1002,1.0986122886681096,0.6931471805599453,4.820386398819521,33.8947290899999,35.5139740899999,6.07251836443936,-1.1924218391670918,1.8712340714463185,1.8712340714463185,0.7938035110849037,6.954347552745531,4.387704787704006,0.308147947712148,0.6234592556417627,1,1.1985294830067688,0,0.8360539694811397,1,181.71111887099966,1,-0.010498158174675254,0,0.6046463234592654,1,0.954954954954955,1
