fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,33.89096948,35.49012638,4.935594204931416,-1.1924218391670918,3.2803165301470054,4.674507899770349,1.3973382018991465,9.949826710759112,9.949826710759112,0.6646244391140312,0.7544151440994262,1,2.469509849107365,1,774.3441959932361,1,0.9215606854570393,1,12.799917228227827,1,0.9996969696969696,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,3.2803165301470054,4.686812461594567,1.433151154474292,9.90388184573618,9.90388184573618,0.6848206361264548,0.77019590951123,1,2.3918366896706074,1,769.2593656613392,1,0.9200508290702616,1,15.272933123525156,1,0.9995454545454546,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,3.2803165301470054,4.433148803096777,1.4633464844662087,8.885696373339394,8.885696373339394,0.7793741384970434,0.7445345208166123,1,1.9730618967952547,1,639.0051516706931,1,0.9044650837778415,1,9.394991442020391,1,0.9981818181818183,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,33.8885053099999,35.53012838,4.269440130803286,-1.1924218391670918,3.2803165301470054,4.180754186288713,1.393165100563557,8.581200581924957,8.581200581924957,0.7683247521097857,0.7395808290607415,1,1.8695817770288616,1,567.4307703006149,1,0.8953595597940833,1,7.646386707069876,1,0.9971212121212121,1
1237,1.0986122886681096,1.0986122886681096,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.2803165301470054,4.865865512865672,1.663933770214046,6.273028226734328,6.273028226734328,0.7920089588492617,0.6782665657945818,1,1.626911205504481,1,533.1022644835889,1,0.8783268530873994,1,2.038539600381098,1,0.9945454545454545,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,33.89927499,35.4760073699999,4.739866625416941,-0.4228999466420856,3.2803165301470054,3.3698932344568373,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6920693743905618,0.6950281345562827,1,1.7049502556929723,1,243.83942024922163,1,0.8414356694003127,1,-0.4686627400894068,1,0.9933333333333334,1
809,1.0986122886681096,1.0986122886681096,6.652863029353347,33.88929386,35.5297230899999,4.185969496520373,-1.1924218391670918,3.2803165301470054,4.596917455514816,1.589324297485589,6.0556968986928705,6.0556968986928705,0.783645588644112,0.6672479424718544,1,1.569827163685826,1,477.4154424930799,1,0.8717252233982461,1,-0.22485522812190162,1,0.9925757575757576,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,33.89237268,35.52574879,3.9439513559839816,-1.9043027771337224,3.24864415801808,3.24864415801808,1.1323436106479001,6.442943495848729,6.442943495848729,0.8237028971184082,0.6620338374307664,1,1.5716862825994744,1,310.2370875314738,1,0.8542798611566852,1,-0.6450565632655998,1,0.9915151515151516,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,33.8862673599999,35.52780327,5.0400698160457456,2.2605583165504184,2.8174973200271753,2.8174973200271753,1.3176766219780305,3.022532261036308,3.022532261036308,0.5590195022809586,0.6394751582182399,1,1.8188449244547944,1,174.25466477254224,1,0.8295176580412619,1,-1.9585371062984365,1,0.9893939393939395,1
30,1.0986122886681096,1.0986122886681096,5.036296543097928,33.89229959,35.53154628,3.980881148967695,-0.0156274398299077,3.0359154883957897,3.0359154883957897,1.265121051002469,4.584234670452873,4.584234670452873,0.7626239957410058,0.6467864345737235,1,1.648605326704523,1,235.92697534749942,1,0.8310428194349208,1,-2.4450278742161426,1,0.9892424242424243,1
1517,1.0986122886681096,1.0986122886681096,5.375278407684165,33.8892338,35.5291301899999,4.243104137227407,-1.1924218391670918,3.2803165301470054,3.2803165301470054,1.2668268875428923,4.892789260714373,4.892789260714373,0.7730935711350415,0.6417384530014458,1,1.6142809366655186,1,254.7063241462577,1,0.8352458490492807,1,-4.390280824625902,0,0.9872727272727271,1
621,1.0986122886681096,1.0986122886681096,6.261491684321042,33.8905660499999,35.4876042,4.85297321985314,-0.0156274398299077,3.2803165301470054,3.665573339635684,1.2902382520278006,5.69945534826676,5.69945534826676,0.6759395491257778,0.6539044849921531,1,1.434453640395427,0,336.26717723906927,1,0.8421412460886986,1,-2.5521836236679984,1,0.9871212121212121,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,33.9008645899999,35.5283341,4.780471619459692,-0.4228999466420856,3.2803165301470054,3.467450289955063,1.3526164861885424,3.322941055308622,4.664337463663974,0.6861909851726637,0.6622969986901946,1,1.515813719112107,0,234.15170466650272,1,0.8244876015318882,1,-4.1153823517996155,0,0.985909090909091,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,33.8867163099999,35.51788674,4.823764024172099,0.4071381378692232,3.2803165301470054,3.730743413009193,1.3844670015342497,4.817405525085859,4.149487260775449,0.6800325458934541,0.6306482080150897,1,1.4852026217954095,0,307.42481446944885,1,0.8201783887527151,1,-4.058611100741322,1,0.985,1
