fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.6816587663688551,1,2.365404472489216,1,0.3820550636916219,1,886.6662487633049,1,14.213767441303046,1,0.8975100535505494,1,21.317555389529595,1,0.997564935064935,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7017812109310231,1,2.345708707664244,1,0.37655564595339014,1,767.1600682713221,1,14.737056285029949,1,0.891599115801205,1,24.056906370939732,1,0.9974025974025974,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6228698582435653,1,2.4518965333438745,1,1.2733220960116884,1,393.23765650603025,1,15.031214915779513,1,0.8031929155322675,1,14.260863015549,1,0.9952110389610389,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.6172255159521673,1,1.5345352934019356,1,1.219808863266767,1,215.24717762325508,1,11.608899896504482,1,0.7621816127904243,1,16.243257475590163,1,0.9904220779220779,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.6126653174287828,1,1.443943996669369,1,1.2821611022626052,1,216.66979458785931,1,11.85288032401111,1,0.7650019386747424,1,16.915232765731552,1,0.9896103896103897,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.6560972030809638,1,2.4009904093334042,1,0.18015167571430865,1,884.1630376718972,1,14.509194788196364,1,0.8985695648317923,1,19.451438751564847,1,0.9887175324675325,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,35.4784065899999,33.89475491,5.909456489396374,0.4071381378692232,-2.034824342843683,3.677778831455411,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34433358575274525,0.5990656905116042,1,1.566893992514312,1,0.3092057878642382,1,260.41427117458016,1,9.342430962468264,1,0.6921442318549176,1,10.91944531969414,1,0.984090909090909,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.3397970167620419,1.3397970167620419,0.5843854734643307,4.570402210259985,4.570402210259985,0.2471488170554155,0.6136044533872276,1,1.5530091866371367,1,0.9455965975510613,1,98.16390880176488,1,10.683885923293056,1,0.7088420924676289,1,14.96898484361291,1,0.9832792207792208,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6795869407750199,1,1.571593981993598,1,0.16454256766087738,1,356.0632740542829,1,12.974099656698492,1,0.7920674757188673,1,18.21734704291162,1,0.983198051948052,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.6429078751550913,1,2.12223512966751,1,0.1504088766913885,1,747.6418989085065,1,14.003606045806364,1,0.8786152113883607,1,17.43978324545145,1,0.9831980519480519,1
