fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
10,2.70805020110221,3.49650756146648,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-2.0261758895281363,4.90107992982009,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32848152970482664,0.7160353280083381,1,2.2762821701843245,1,1.0328919289260092,1,2965.5277748721833,1,0.5259969053896372,1,0.7870089385306557,1,0.9975378787878788,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,3.290718847155146,4.709236108025244,1.433151154474292,9.90388184573618,9.90388184573618,0.6869922928203241,0.7313624622561052,1,1.8212222067726755,1,0.3145683886179008,1,10426.943626803699,1,0.00041395449974124254,1,0.871854658949293,1,0.9958333333333332,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,33.8972030099999,35.5348207899999,4.2383937663788585,-0.4228999466420856,3.290718847155146,4.949107535734471,1.625279018247219,6.270248868157708,9.93810932621924,0.7764070609151131,0.7366220817156893,1,1.4695482450182102,1,0.31976712136528396,1,10348.283730129937,1,0.4897300021977289,1,0.8423685477325145,1,0.9949810606060606,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,33.89096948,35.49012638,4.935594204931416,-1.1924218391670918,3.290718847155146,4.699736735949524,1.3973382018991465,9.949826710759112,9.949826710759112,0.6667320509994953,0.7325731220767265,1,1.8382864070813696,1,0.24917027478063253,0,10836.971941881173,1,0.0004139844323667319,1,0.8731231507237532,1,0.99375,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,33.90059403,35.5308217899999,5.723878169971074,-0.4228999466420856,3.290718847155146,4.02127999033468,1.1920739609994475,9.843921051289035,9.843921051289035,0.5749107072926705,0.7088695063103728,1,1.8356519924873882,1,0.2469684541232452,0,10573.942935576903,1,0.0063152380402207164,1,0.8667258919031778,1,0.9928030303030303,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,33.87216338,35.5159158299999,5.368793533702513,-1.1924218391670918,1.970817261771387,1.970817261771387,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.3670875494465589,0.6548512676383813,1,1.4061510390953131,0,0.6503534368108919,1,2815.9277006958273,1,0.00034280223068261506,1,0.7478430274127634,1,0.990625,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,33.8971046799999,35.52882155,5.4210132693519375,-8.152543360797848,1.172321229882721,1.172321229882721,0.5843854734643307,4.570402210259985,4.570402210259985,0.21625500098118516,0.577799370222794,0,2.089995752116443,1,1.994161058384731,1,1164.5334611810988,0,0.5976112375092906,1,0.788543343423175,1,0.9892992424242424,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,33.8874534699999,35.52871152,5.607388376792881,0.4071381378692232,1.5051163290273935,1.5051163290273935,0.876176017356294,7.088046166153979,2.3626820553846595,0.26841663674600647,0.5571816002019847,0,1.4776355340686247,1,1.339057172117999,1,2715.074422466309,1,0.29523583454744107,1,0.7159136243601941,1,0.9855113636363636,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,33.89475491,35.4784065899999,5.909456489396374,0.4071381378692232,-2.0261758895281363,3.689014144913382,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34287009188811235,0.6530094569997129,1,1.4786253950697792,1,0.25103552414420843,0,1644.9580386087064,1,-0.00030311471533894796,0,0.6857412950477896,1,0.9798295454545455,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.290718847155146,4.896384912745443,1.663933770214046,6.273028226734327,6.273028226734327,0.7945205238727956,0.7067953153118525,1,1.2774196238163964,0,0.19307372305171702,0,2835.634993761026,1,0.13391147661434344,1,0.7879188680815992,1,0.9781249999999999,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,33.8885053099999,35.53012838,4.269440130803286,-1.1924218391670918,3.290718847155146,4.212182076371431,1.393165100563557,8.581200581924957,8.581200581924957,0.7707612113853449,0.7214022515220636,1,1.5122667005020434,1,0.14863571922249386,0,6138.061826664431,1,-0.00015353592610112266,0,0.8269407748757689,1,0.9767992424242423,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,3.290718847155146,4.465139959549509,1.4633464844662087,8.885696373339394,8.885696373339394,0.78184563683633,0.7332887932929314,1,1.581468917127682,1,0.1479508229394582,0,6962.121038166103,1,-0.0005494508239496376,0,0.8445304952533852,1,0.9755681818181817,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,33.89237268,35.52574879,3.942311872843169,-1.9043027771337224,3.290718847155146,3.290718847155146,1.1328145166338148,6.442943495848729,6.442943495848729,0.8347180419244461,0.7039384915928735,1,1.2408308856034207,0,0.23202950904833305,0,3129.3595504633563,1,0.00017312896741006334,1,0.7714519714812986,1,0.9746212121212121,1
