fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.7474343469849234,1,2.210380356161664,1,0.29241951560282897,1,27369.98023298244,1,0.9215202283465596,1,75.61931582235704,1,0.9982007575757575,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6947426351338629,1,2.3583075978117245,1,0.7352659820625409,1,27363.07065275899,1,0.847107257004059,1,88.31778722929536,1,0.9981060606060606,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.7347044164564457,1,1.8437393686178336,1,0.2812280353898057,1,28547.28907043304,1,0.9062987220454591,1,63.89157397910683,1,0.9964015151515152,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.7407026985153374,1,2.1423174060177,1,0.24297872502996892,1,27067.69605282458,1,0.9204590696203756,1,39.16033503152777,1,0.9961174242424242,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,35.4784065899999,33.89475491,5.909456489396374,0.4071381378692232,-2.034824342843683,3.677778831455411,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34433358575274525,0.6536419708397275,1,1.5059546170597977,1,0.2716851198189273,1,17148.545041883437,1,0.7708110692578787,1,74.03559627842682,1,0.9909090909090909,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6730814049871625,1,1.495208767025443,1,0.4014545394573732,1,2187.217550591579,1,0.8334614645502482,1,22.13530754159747,1,0.9883522727272727,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.7369228440813151,1,1.8613545478147446,1,0.13274115333619102,1,19312.85510404015,1,0.9049268742586845,1,33.633949779414486,1,0.9841856060606059,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,35.52574879,33.89237268,3.942311872843169,-1.9043027771337224,3.302366304315946,3.30995586711294,1.1328145166338148,6.442943495848729,6.442943495848729,0.8376725157297871,0.6916630014028835,1,1.4229449283254996,1,0.15734330574931235,1,7357.650050537632,1,0.8478318723033308,1,22.970896196941986,1,0.9833333333333333,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.645252323704835,1,1.4269292496617327,1,0.6831844550361329,1,5340.054458947854,1,0.8178417322722816,1,6.3304695591143805,1,0.9826704545454547,1
621,1.0986122886681098,1.0986122886681098,6.261491684321042,35.4876042,33.8905660499999,4.85297321985314,-0.0156274398299077,3.302366304315946,3.6782704774502992,1.2902382520278006,5.699455348266758,5.699455348266758,0.6804831089539541,0.6878422400442274,1,1.3741986604827645,1,0.21675705363960104,1,2895.5919420185774,1,0.8359038430903755,1,11.748950826670118,1,0.9825757575757575,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7189976892237165,1,2.1446806417193383,1,0.11519596794227162,0,20127.234495964592,1,0.9146416626690882,1,67.25346082689452,1,0.9817234848484847,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.5648893510345404,1,1.5167290270000913,1,0.6123491481872001,1,3749.4541036293103,1,0.8205346503204095,1,8.269435034398342,1,0.9812499999999998,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.3397970167620419,1.3397970167620419,0.5843854734643307,4.570402210259985,4.570402210259985,0.2471488170554155,0.5641099581056909,1,2.1241374000088933,1,2.178276120674711,1,2322.7636030958797,1,0.8352231475028215,1,6.4433942720073,1,0.9796401515151515,1
