fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.6816587663688551,1,2.464539923714703,1,1158.1154440062583,1,0.8975100535505494,1,21.317555389529595,1,0.9992045454545455,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.7198529960046663,1,2.151860835683923,1,1113.3666855090135,1,0.8775292985515563,1,24.669497441981726,1,0.99875,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7017812109310231,1,2.410964977254638,1,986.9823850377071,1,0.891599115801205,1,24.056906370939732,1,0.9987499999999999,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.6560972030809638,1,2.4734210194602277,1,1148.200032211975,1,0.8985695648317923,1,19.451438751564847,1,0.9984090909090909,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.6429078751550913,1,2.171447080766437,1,1001.517923022552,1,0.8786152113883607,1,17.43978324545145,1,0.9968181818181818,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.302366304315946,4.888160737682699,1.663933770214046,6.273028226734327,6.273028226734327,0.7973327190784677,0.6707576607507646,1,1.7910336539203493,1,865.7946517093011,1,0.8430561538201878,1,20.978993003097138,1,0.9967045454545455,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,3.302366304315946,3.9053957098453127,1.5461992827517541,3.873657180281966,3.873657180281966,0.8190214979024365,0.6583210276187494,1,1.827770786564303,1,527.3833294246784,1,0.8031974656817611,1,19.988029086247423,1,0.9956818181818182,1
809,1.0986122886681098,1.0986122886681098,6.652863029353347,35.5297230899999,33.88929386,4.185969496520373,-1.1924218391670918,3.302366304315946,4.635519180644257,1.589324297485589,6.055696898692869,6.055696898692869,0.7889131316081183,0.662767434343841,1,1.7195488158392727,1,783.516772195584,1,0.8332256415782641,1,18.69209383055232,1,0.9955681818181817,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.302366304315946,4.20750081194961,1.393165100563557,8.581200581924957,8.581200581924957,0.7734893108091465,0.6270654978584833,1,2.0542083677302783,1,901.7644559765166,1,0.8698725931138133,1,15.065997416769228,1,0.9946590909090908,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6795869407750199,1,1.6599887735438619,1,464.8401726325349,1,0.7920674757188673,1,18.21734704291162,1,0.9942045454545454,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.302366304315946,3.3917388584930483,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6967213563789793,0.6426258108105974,1,1.781031289758095,1,502.06223126473856,1,0.7772625063674778,1,17.010296798969506,1,0.9932954545454544,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6228698582435653,1,2.489952667588523,1,332.602378262204,1,0.8031929155322675,1,14.260863015549,1,0.9923863636363637,1
895,1.0986122886681098,1.3862943611198906,6.648984550024776,35.53073967,33.8908452299999,5.214059831809923,-1.1924218391670918,3.302366304315946,3.8120491719222773,1.2752029636216808,4.796228518634041,6.052166554668342,0.6333579611359421,0.6405878952432954,1,1.5100854857042452,1,531.1721696167805,1,0.7842673385923621,1,16.75822640070246,1,0.9911363636363637,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,35.51788674,33.8867163099999,4.823764024172099,0.4071381378692232,3.302366304315946,3.737789582185323,1.3844670015342497,4.817405525085859,4.149487260775449,0.6846036182051277,0.6520757034073381,1,1.4947918287222428,1,477.9892508096159,1,0.7796403497920309,1,18.002577332983453,1,0.9911363636363635,1
