fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
10,2.70805020110221,3.49650756146648,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-2.0261758895281368,4.90107992982009,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32848152970482675,0.6967448420076421,1,2.2762821701843245,1,1.0328919289260095,1,3079.8677019236907,1,0.5259969053896374,1,0.7870089385306557,1,127.52874878695656,1,0.997564935064935,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,3.290718847155145,4.709236108025243,1.433151154474292,9.90388184573618,9.90388184573618,0.6869922928203239,0.7336842621451447,1,1.8212222067726755,1,0.3145683886179006,1,11140.743440119755,1,0.00041395449974168663,1,0.871854658949293,1,45.45609003363873,1,0.9959415584415583,1
1402,0.6931471805599453,1.0986122886681096,6.888572459565364,33.8972030099999,35.5348207899999,4.2383937663788585,-0.4228999466420856,3.290718847155145,4.949107535734471,1.625279018247219,6.270248868157709,9.93810932621924,0.7764070609151129,0.7228792659384872,1,1.4695482450182102,1,0.3197671213652835,1,10991.547519907394,1,0.4897300021977289,1,0.8423685477325144,1,62.47750388182821,1,0.9950487012987014,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,33.89096948,35.49012638,4.935594204931416,-1.1924218391670918,3.290718847155145,4.699736735949523,1.3973382018991465,9.949826710759112,9.949826710759112,0.6667320509994951,0.735404811771972,1,1.8382864070813691,1,0.24917027478063256,0,11565.50042275917,1,0.0004139844323669539,1,0.8731231507237532,1,78.21322521086498,1,0.9946428571428572,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,33.90059403,35.5308217899999,5.723878169971074,-0.4228999466420856,3.290718847155145,4.02127999033468,1.1920739609994475,9.843921051289035,9.843921051289035,0.5749107072926702,0.730722993042065,1,1.8356519924873882,1,0.24696845412324533,0,11321.369880093478,1,0.0063152380402211605,1,0.8667258919031777,1,61.19786349842343,1,0.99375,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,33.8874534699999,35.52871152,5.607388376792881,0.4071381378692232,1.5051163290273935,1.5051163290273935,0.876176017356294,7.088046166153979,2.3626820553846595,0.26841663674600647,0.5785086598734809,0,1.477635534068625,1,1.3390571721179991,1,2808.7481890785257,1,0.29523583454744107,1,0.7159136243601941,1,8.43939073901272,0,0.985551948051948,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,33.87216338,35.5159158299999,5.368793533702513,-1.1924218391670918,1.970817261771387,1.970817261771387,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.3670875494465589,0.6498880781864032,1,1.4061510390953131,0,0.6503534368108906,1,3040.9185516782572,1,0.000342802230682393,1,0.7478430274127632,1,5.817960722471591,0,0.9845779220779222,1
529,0.6931471805599453,0.6931471805599453,3.1679614060666514,33.8971046799999,35.52882155,5.4210132693519375,-8.152543360797848,1.1723212298827212,1.1723212298827212,0.5843854734643307,4.570402210259986,4.570402210259986,0.2162550009811852,0.5608849055416617,0,2.0899957521164434,1,1.9941610583847311,1,1245.0040941089844,0,0.5976112375092906,1,0.788543343423175,1,5.732963215470482,0,0.9826298701298702,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,33.89475491,35.4784065899999,5.909456489396374,0.4071381378692232,-2.0261758895281368,3.689014144913382,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.3428700918881124,0.6369897032208496,1,1.4786253950697792,1,0.2510355241442085,0,1690.7648074005706,1,-0.00030311471533894796,0,0.6857412950477896,1,89.66189726547314,1,0.9821428571428571,1
1237,1.0986122886681096,1.0986122886681096,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.290718847155145,4.896384912745443,1.663933770214046,6.273028226734328,6.273028226734328,0.7945205238727954,0.7034855485193034,1,1.2774196238163964,0,0.19307372305171755,0,2941.8321017750272,1,0.13391147661434388,1,0.7879188680815992,1,70.7965937700823,1,0.9809253246753246,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,33.8885053099999,35.53012838,4.269440130803286,-1.1924218391670918,3.290718847155145,4.212182076371431,1.393165100563557,8.581200581924957,8.581200581924957,0.7707612113853447,0.7157499814323328,1,1.512266700502043,1,0.14863571922249377,0,6618.277022491042,1,-0.0001535359261009006,0,0.8269407748757689,1,25.4483216615278,1,0.9784902597402597,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,3.290718847155145,4.465139959549508,1.4633464844662087,8.885696373339394,8.885696373339394,0.7818456368363298,0.723466943629593,1,1.581468917127682,1,0.147950822939459,0,7473.807979919645,1,-0.0005494508239494156,0,0.8445304952533852,1,40.35711118730038,1,0.9780844155844155,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,33.89237268,35.52574879,3.942311872843169,-1.9043027771337224,3.290718847155145,3.290718847155145,1.1328145166338148,6.442943495848729,6.442943495848729,0.8347180419244459,0.6971574765934356,1,1.240830885603421,0,0.23202950904833294,0,3473.1165821682985,1,0.00017312896741028538,1,0.7714519714812986,1,33.015449251055934,1,0.9771103896103897,1
