fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,fused_rank,is_anomaly_fused
1402,0.6931471805599453,1.0986122886681096,6.888572459565364,33.8972030099999,35.5348207899999,4.2383937663788585,-0.4228999466420856,3.290718847155145,4.949107535734471,1.625279018247219,6.270248868157709,9.93810932621924,0.7764070609151129,0.7089364559110157,1,1.8233556919664695,1,1113.9638047625886,1,0.4853487392623941,1,0.9984375,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,33.90059403,35.5308217899999,5.723878169971074,-0.4228999466420856,3.290718847155145,4.02127999033468,1.1920739609994475,9.843921051289035,9.843921051289035,0.5749107072926702,0.7218330579317717,1,2.1653519650253368,1,991.9744936607378,1,0.023229273635918757,1,0.9978693181818181,1
1237,1.0986122886681096,1.0986122886681096,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.290718847155145,4.896384912745443,1.663933770214046,6.273028226734328,6.273028226734328,0.7945205238727954,0.6720565922351598,1,1.4986613691715343,1,867.9175699990552,1,0.07723912011489742,1,0.9938920454545455,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-2.0261758895281368,4.90107992982009,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32848152970482675,0.6122074489576732,1,2.47402763545944,1,323.21037969015316,1,0.5704292736967049,1,0.9937499999999999,1
1503,1.0986122886681096,2.3978952727983707,6.692083742506628,33.89735031,35.53473521,5.152480489612228,-0.0156274398299077,3.290718847155145,3.375431799728008,1.2988081674444671,2.7908156867488594,6.0913971303012655,0.6386669204841185,0.6744291446258146,1,1.508516411693097,1,465.2615410737842,1,0.16977705753037697,1,0.9934659090909089,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,33.89927499,35.4760073699999,4.739866625416941,-0.4228999466420856,3.290718847155145,3.3987296401191323,1.3982905337714144,2.7639700152229563,4.11802815284491,0.694264017790939,0.6502682310673216,1,1.514089212240348,1,505.4663212329975,1,0.027068449574932707,1,0.9927556818181817,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,33.8874534699999,35.52871152,5.607388376792881,0.4071381378692232,1.505116329027393,1.505116329027393,0.876176017356294,7.088046166153979,2.3626820553846595,0.26841663674600635,0.6298933610851051,1,1.5568363470085178,1,253.26583914048518,1,0.35963724183617574,1,0.9917613636363636,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,3.290718847155145,4.709236108025244,1.433151154474292,9.90388184573618,9.90388184573618,0.6869922928203239,0.684733728162658,1,2.1296453943724276,1,1165.1353808162787,1,-0.00012974856668401813,0,0.9913352272727273,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,33.89096948,35.49012638,4.935594204931416,-1.1924218391670918,3.290718847155145,4.699736735949523,1.3973382018991465,9.949826710759112,9.949826710759112,0.6667320509994951,0.6662239370583254,1,2.151369573695479,1,1152.4399022663777,1,-0.00010665362340178675,0,0.9911931818181817,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,33.8886643499999,35.5295903399999,4.032087451640165,-1.1924218391670918,3.290718847155145,3.8769603129053696,1.5461992827517541,3.873657180281966,3.873657180281966,0.8161328063002584,0.6795980994042528,1,1.5358525757078667,1,522.6647526993165,1,9.513127187843473e-05,1,0.9910511363636363,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,3.290718847155145,4.465139959549508,1.4633464844662087,8.885696373339394,8.885696373339394,0.7818456368363298,0.6446719242287287,1,1.8845526881116068,1,1001.5381380963012,1,-0.00024619957455840336,0,0.9884943181818182,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,33.87216338,35.5159158299999,5.368793533702513,-1.1924218391670918,1.970817261771387,1.970817261771387,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.3670875494465589,0.6249776631182077,1,1.4452224296490188,0,280.1596807566945,1,0.07449787392530971,1,0.9876420454545455,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,33.8885053099999,35.53012838,4.269440130803286,-1.1924218391670918,3.290718847155145,4.212182076371431,1.393165100563557,8.581200581924957,8.581200581924957,0.7707612113853447,0.6321519737236424,1,1.7803925922809969,1,903.885579185237,1,-0.00033468280993820265,0,0.9863636363636363,1
1519,0.6931471805599453,1.0986122886681096,2.2144094020903204,33.9001166299999,35.47581326,5.130497009205208,-4.421873160666376,-0.033840267359483533,0.033840267359483533,0.4316169365496553,2.015642301593891,3.1947174628936,-0.006595904314682741,0.5706425597394321,0,1.9339883957563464,1,148.4150189557966,0,0.08509348101721304,1,0.9862215909090908,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,33.8862673599999,35.52780327,5.0400698160457456,2.2605583165504184,2.815311320244378,2.815311320244378,1.3176766219780305,3.022532261036308,3.022532261036308,0.5585857781734397,0.6279157742648217,1,1.5370104339486206,1,264.24809949967187,1,7.976540031817692e-06,0,0.9855113636363636,1
272,1.6094379124341005,1.3862943611198906,6.678342114654332,33.8867163099999,35.51788674,4.823764024172099,0.4071381378692232,3.290718847155145,3.740604751599713,1.3844670015342497,4.817405525085859,4.149487260775449,0.6821890189207442,0.6538715849263325,1,1.4219352692637774,0,478.54127444420186,1,6.488161343654042e-05,0,0.9850852272727272,1
30,1.0986122886681096,1.0986122886681096,5.036296543097928,33.89229959,35.53154628,3.980881148967695,-0.0156274398299077,3.0615708083505697,3.0615708083505697,1.265121051002469,4.584234670452873,4.584234670452873,0.7690686292265929,0.6291104779328628,1,1.3715314551979203,0,378.2846547990492,1,0.0002321483866898344,1,0.984375,1
621,1.0986122886681096,1.0986122886681096,6.261491684321042,33.8905660499999,35.4876042,4.85297321985314,-0.0156274398299077,3.290718847155145,3.6831132010708307,1.2902382520278006,5.69945534826676,5.69945534826676,0.6780830427196811,0.6183922435694001,1,1.3982441475452656,0,548.1635925316851,1,7.344852336554908e-05,0,0.9833806818181818,1
529,0.6931471805599453,0.6931471805599453,3.1679614060666514,33.8971046799999,35.52882155,5.4210132693519375,-8.152543360797848,1.172321229882721,1.172321229882721,0.5843854734643307,4.570402210259986,4.570402210259986,0.21625500098118516,0.6089514392185206,1,1.4999752851277257,1,110.15879935993343,0,0.21624515195676608,1,0.98125,1
