fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6910771363370294,1,2.2751412754215634,1,0.7352659820625409,1,27363.07065275899,1,0.8137058023238527,1,0.997840909090909,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.7332168891216093,1,1.8370643667030095,1,0.29241951560282897,1,27369.98023298244,1,0.8994278337172279,1,0.9977272727272727,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.7263321635420639,1,1.81910101228221,1,0.24297872502996892,1,27067.69605282458,1,0.8973900578822479,1,0.9959090909090907,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.7227770603823286,1,1.4702979912118361,1,0.2812280353898057,1,28547.28907043304,1,0.8796925107575013,1,0.9947727272727273,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.6487438690726863,1,1.4233974464784693,1,0.6831844550361329,1,5340.054458947854,1,0.7753601705241856,1,0.9906818181818181,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,35.4784065899999,33.89475491,5.909456489396374,0.4071381378692232,-2.034824342843683,3.677778831455411,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34433358575274525,0.6350998447980102,1,1.4693201128408417,1,0.2716851198189273,1,17148.545041883437,1,0.7062103773887597,1,0.9884090909090908,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.3397970167620419,1.3397970167620419,0.5843854734643307,4.570402210259985,4.570402210259985,0.2471488170554155,0.5803350851734282,1,2.0367340749573724,1,2.178276120674711,1,2322.7636030958797,1,0.8013717688365205,1,0.9878409090909092,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.566536313366139,1,1.4811579522436384,1,0.6123491481872001,1,3749.4541036293103,1,0.7840774995078768,1,0.9860227272727272,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6639963334462782,1,1.35378183855106,1,0.4014545394573732,1,2187.217550591579,1,0.791058806199887,1,0.9848863636363635,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.7263898248725179,1,1.5819361742718925,1,0.13274115333619102,1,19312.85510404015,1,0.8776485411987197,1,0.9818181818181818,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7128829393903631,1,1.8342867182080522,1,0.11519596794227162,1,20127.234495964592,1,0.8926846651006595,1,0.9784090909090908,1
1356,0.6931471805599453,0.6931471805599453,0.9282193027394288,35.52780458,33.9012114,6.521400854570621,-1.9043027771337224,-2.034824342843683,2.303138554935644,0.1423343424885272,1.3391373849195853,1.3391373849195853,-0.312022583524757,0.6262398672674104,1,1.6073535442449898,1,0.20211961937084943,1,842.365797794129,1,0.6232138307980375,1,0.9720454545454544,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,35.52574879,33.89237268,3.942311872843169,-1.9043027771337224,3.302366304315946,3.30995586711294,1.1328145166338148,6.442943495848729,6.442943495848729,0.8376725157297871,0.6877972024371993,1,1.2398593340742985,1,0.15734330574931235,1,7357.650050537632,1,0.8054823505115213,1,0.9695454545454545,1
1367,1.0986122886681098,1.6094379124341005,4.535980866635092,35.5342097799999,33.8975098499999,4.082153587157697,-0.0156274398299077,2.3032729745817555,2.3032729745817555,1.1111734945263008,2.818363374934366,4.128827716040058,0.5642298667614484,0.6081436274991526,1,1.412008118183951,1,0.15263913327419376,1,1171.8643336320956,1,0.7046385241056905,1,0.9690909090909091,1
