fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,2.1185925765273197,4.7118918055375705,1.433151154474292,9.90388184573618,9.90388184573618,0.4422914382244706,0.705909978145913,1,3.784891852046993,1,857.2275120763037,1,0.028764230956964676,1,0.8947321073181054,1,23.21614747954815,1,0.9995258416311049,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,2.1185925765273197,4.4633600878687005,1.4633464844662087,8.885696373339394,8.885696373339394,0.5033588219253996,0.6684262028005644,1,3.2889880616552882,1,716.0615540858247,1,0.027684912159546382,1,0.8746729601136578,1,18.96254534618442,1,0.9976292081555241,1
10,2.6390573296152584,3.367295829986474,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-1.9423846596717498,4.939046922878445,0.2133712655359028,0.390859659396772,0.4987159946951818,-0.3148973825923642,0.6287934961511523,1,2.8420493671890887,1,302.40140410136246,1,0.29931982883402153,1,0.8036879454706127,1,14.029037191101294,1,0.9957325746799431,1
1750,1.0986122886681098,0.6931471805599453,4.959426206689514,35.5086712,33.88883598,5.715133645007413,-1.1924218391670918,2.1185925765273197,2.1908751641109925,0.8677708195016465,7.154939594045725,4.514264274889933,0.3706986937003766,0.6202427878745225,1,1.7941643512402032,1,221.04406759676618,1,0.05771015566388771,1,0.710303746298897,1,14.612258121301775,1,0.9926505452821242,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,35.5283341,33.9008645899999,4.780471619459692,-0.4228999466420856,2.1185925765273197,3.4927470185424085,1.3526164861885424,3.322941055308622,4.664337463663974,0.4431764782167604,0.6289521523494787,1,1.7343721974156963,1,301.9034790858535,1,-0.00010688589194929321,0,0.7137530491120426,1,16.08346056780551,1,0.986249407302039,1
87,1.791759469228055,2.3978952727983707,6.770751579156178,35.4807577099999,33.8945956399999,6.042958756005733,-0.0156274398299077,2.1185925765273197,2.6604150580501242,1.1204365034639918,2.823622722794993,3.7788284060657014,0.3505886209171588,0.6132060171053171,1,1.7479488218251966,1,234.9629317866781,1,4.283077457190032e-05,0,0.6492513029295943,1,13.112057939396545,1,0.9857752489331437,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,2.1185925765273197,3.9157917378587923,1.5461992827517541,3.873657180281966,3.873657180281966,0.5254331911044049,0.684902991624443,1,1.9822939986510193,1,369.20318189182126,1,-0.0003760719158405479,0,0.7518972906147365,1,23.192859419846823,1,0.9857752489331437,1
1517,1.0986122886681098,1.0986122886681098,5.375278407684165,35.5291301899999,33.8892338,4.243104137227407,-1.1924218391670918,2.1185925765273197,3.2977828495606873,1.2668268875428923,4.892789260714372,4.892789260714372,0.49930251721601215,0.6249851936306579,1,1.7409669061369355,1,284.596563011202,1,-0.00011652033052644839,0,0.7127632327138882,1,17.18879250495002,1,0.985538169748696,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.732387328275803,1.732387328275803,0.5843854734643307,4.570402210259985,4.570402210259985,0.3195689149240735,0.6113175745368357,1,1.635793304830427,1,133.09754340542037,1,1.9114413804866004e-05,0,0.6887286994105853,1,15.402540756345427,1,0.9819819819819818,1
1002,1.0986122886681098,0.6931471805599453,4.820386398819521,35.5139740899999,33.8947290899999,6.07251836443936,-1.1924218391670918,1.9835180793974398,1.9835180793974398,0.7938035110849037,6.954347552745531,4.387704787704005,0.3266384653544916,0.599643807258695,1,1.6784906146293854,1,191.00436274817275,1,-0.005448050792666859,0,0.6663981573083609,1,12.428845249909255,1,0.9758179231863443,1
