fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,2.1185925765273197,4.7118918055375705,1.433151154474292,9.90388184573618,9.90388184573618,0.4422914382244706,0.7874416913072014,1,4.103551477067529,1,584.7055407328075,1,8.773673324724562e-05,0,0.9147191733530624,1,7.572350321184761,1,0.9964438122332858,1
10,2.6390573296152584,3.367295829986474,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-1.9423846596717498,4.939046922878445,0.2133712655359028,0.390859659396772,0.4987159946951818,-0.3148973825923642,0.7253827874811927,1,2.614672504498764,1,111.87916364421076,1,0.0002834059322716076,1,0.8150087253538459,1,-2.275776110321395,1,0.9957325746799431,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,2.1185925765273197,4.4633600878687005,1.4633464844662087,8.885696373339394,8.885696373339394,0.5033588219253996,0.7674929002982425,1,3.40561947718895,1,417.61173300931205,1,-0.00045783579419733655,0,0.8924463769967982,1,5.1714141602611114,1,0.9890943575154102,1
1750,1.0986122886681098,0.6931471805599453,4.959426206689514,35.5086712,33.88883598,5.715133645007413,-1.1924218391670918,2.1185925765273197,2.1908751641109925,0.8677708195016465,7.154939594045725,4.514264274889933,0.3706986937003766,0.6586266523668689,1,1.7554536795037365,1,133.67222408171435,1,-6.304830201142586e-05,0,0.696987365713222,1,-2.001030329796123,1,0.9888572783309625,1
1517,1.0986122886681098,1.0986122886681098,5.375278407684165,35.5291301899999,33.8892338,4.243104137227407,-1.1924218391670918,2.1185925765273197,3.2977828495606873,1.2668268875428923,4.892789260714372,4.892789260714372,0.49930251721601215,0.6305255486778271,1,1.6139066327949612,0,98.72600939961822,1,0.00021538588788727608,1,0.6376725960851458,1,-5.415591296792261,1,0.986249407302039,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,2.1185925765273197,3.9157917378587923,1.5461992827517541,3.873657180281966,3.873657180281966,0.5254331911044049,0.6205906939048094,1,1.758341918440269,1,74.43889587191174,1,-7.417433309631072e-05,0,0.6976875294516118,1,-6.759219842716007,1,0.9836415362731152,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.732387328275803,1.732387328275803,0.5843854734643307,4.570402210259985,4.570402210259985,0.3195689149240735,0.6446304731562509,1,1.8972464782752256,1,52.42520368711634,0,-0.0004148086991435651,0,0.7343984385030963,1,-4.622370345566605,1,0.9819819819819822,1
1002,1.0986122886681098,0.6931471805599453,4.820386398819521,35.5139740899999,33.8947290899999,6.07251836443936,-1.1924218391670918,1.9835180793974398,1.9835180793974398,0.7938035110849037,6.954347552745531,4.387704787704005,0.3266384653544916,0.6376897410164488,1,1.7093673704077694,1,121.81668254041404,1,-0.012579590291754261,0,0.6885743015156026,1,-4.426193053970238,1,0.9817449027975345,1
53,0.6931471805599453,0.6931471805599453,3.54214702423921,35.4875081799999,33.89984254,5.136134634482512,-0.0156274398299077,1.1003681124343223,1.1003681124343223,0.689652292301348,5.110237945969508,5.110237945969508,0.21424051173557082,0.6094005459109848,1,1.5446460869397525,0,73.3866430067705,1,4.66430192118672e-05,0,0.6599785845473822,1,-6.055045666472728,1,0.9805595068752964,1
1241,0.6931471805599453,0.6931471805599453,3.56953269648137,35.52937227,33.8881709899999,4.2566007634402405,-1.1924218391670918,1.7992327010437061,1.7992327010437061,0.8385876183502883,5.149747119504682,5.149747119504682,0.4226923785047538,0.5902344329625543,0,1.5992530746699192,0,75.30225791480464,1,-0.00010224109675505133,0,0.629179222547263,1,-5.759984050625194,1,0.9774774774774776,1
