fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.7455574411538038,1,2.4240738712957017,1,990.8816948616142,1,9.26758168638004,1,0.8503409920006251,1,16.51159206789313,1,0.9994318181818183,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.7154132991952611,1,2.504756631108758,1,989.3739165358004,1,9.41051445661007,1,0.858362867225944,1,13.405855888573907,1,0.9992424242424242,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7198204476784092,1,2.4334442121449062,1,840.3024158308335,1,9.601762943109172,1,0.874935369864595,1,12.995219014290118,1,0.9991477272727273,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.7243488775361617,1,1.8972850505614474,1,843.4825224319262,1,8.705725778094275,1,0.8321327553936203,1,10.592231776800311,1,0.9975378787878787,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.302366304315946,4.20750081194961,1.393165100563557,8.581200581924957,8.581200581924957,0.7734893108091465,0.7130466100806582,1,1.7995956167836087,1,747.398579013316,1,8.707050754814102,1,0.8484747192058228,1,8.619821234337145,1,0.9965909090909091,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.7306928250851158,1,1.9255435381939932,1,294.559329858336,1,9.246459947596245,1,0.8327805023045486,1,5.901797246847252,1,0.9963068181818181,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.6975067571741574,1,1.752906318208198,1,779.5234504949572,1,8.82554968286825,1,0.8268848610364877,1,4.384790475834677,1,0.996022727272727,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,3.302366304315946,3.9053957098453127,1.5461992827517541,3.873657180281966,3.873657180281966,0.8190214979024365,0.7009084437561705,1,1.7259393053854848,1,395.13128448853377,1,7.471692382367867,1,0.7857888498308218,1,-0.5634105730453243,1,0.9937499999999999,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.302366304315946,4.888160737682699,1.663933770214046,6.273028226734327,6.273028226734327,0.7973327190784677,0.6651595999715,1,1.5770503714736692,1,688.5320715902278,1,7.233356687827688,1,0.8000468654077054,1,0.5938304923652584,1,0.9933712121212123,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.302366304315946,3.3917388584930483,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6967213563789793,0.6909084396330873,1,1.6549772841345438,1,307.8876855079451,1,7.122905492150797,1,0.8050543930234706,1,0.4259523448046405,1,0.993276515151515,1
376,0.6931471805599453,0.6931471805599453,4.465908118654584,35.52574879,33.89237268,3.942311872843169,-1.9043027771337224,3.302366304315946,3.30995586711294,1.1328145166338148,6.442943495848729,6.442943495848729,0.8376725157297871,0.6641664559895617,1,1.4968605295849893,1,415.6566992285258,1,7.980035301911545,1,0.8000468654077054,1,-0.14394614141881412,1,0.9920454545454543,1
809,1.0986122886681098,1.0986122886681098,6.652863029353347,35.5297230899999,33.88929386,4.185969496520373,-1.1924218391670918,3.302366304315946,4.635519180644257,1.589324297485589,6.055696898692869,6.055696898692869,0.7889131316081183,0.6635001280637343,1,1.552551012760741,1,620.3554877815084,1,6.42846645870079,1,0.7744162684206215,1,-0.7335857667265469,1,0.9912878787878787,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,35.52780327,33.8862673599999,5.0400698160457456,2.2605583165504184,2.8357880367808033,2.8357880367808033,1.3176766219780305,3.022532261036308,3.022532261036308,0.5626485624767911,0.6574015697792872,1,1.8857554872765976,1,215.29640344774742,1,6.794015445801829,1,0.802853749821179,1,-4.121061094004542,1,0.9902462121212121,1
