fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.6481630878691675,1,2.5997911690481224,1,0.3820550636916219,1,886.6662487633049,1,9.383976255798071,1,0.8808400450623546,1,0.9972537878787878,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.6765590887012046,1,2.5378345257954322,1,0.37655564595339014,1,767.1600682713221,1,9.907275741914937,1,0.874707355776511,1,0.9971590909090908,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6047788821090455,1,2.507856772989817,1,1.2733220960116884,1,393.23765650603025,1,10.439624902311046,1,0.7971156255234032,1,0.9961174242424242,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.6161243382181667,1,1.619915974882833,1,1.219808863266767,1,215.24717762325508,1,7.856544816803572,1,0.7337793747911897,1,0.9916666666666667,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.6020718489361225,1,1.4880984417979919,1,1.2821611022626052,1,216.66979458785931,1,7.790518367536862,1,0.7504994171387203,1,0.9894886363636363,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.6148896889955384,1,2.6156184320075355,1,0.18015167571430865,1,884.1630376718972,1,9.679403139389157,1,0.880482398302893,1,0.9867424242424242,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,35.4784065899999,33.89475491,5.909456489396374,0.4071381378692232,-2.034824342843683,3.677778831455411,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34433358575274525,0.5739149259583533,1,1.6616775770866221,1,0.3092057878642382,1,260.41427117458016,1,6.017336632418926,1,0.6963867583821893,1,0.9846590909090908,1
30,1.0986122886681098,1.0986122886681098,5.036296543097928,35.53154628,33.89229959,3.980881148967695,-0.0156274398299077,3.06140383881704,3.06140383881704,1.265121051002469,4.584234670452872,4.584234670452872,0.7690266863683961,0.6095758980873154,1,1.4966501347786305,1,0.24187271234255645,1,269.22587107589135,1,4.792307353862149,1,0.7419361415876146,1,0.9828598484848484,1
621,1.0986122886681098,1.0986122886681098,6.261491684321042,35.4876042,33.8905660499999,4.85297321985314,-0.0156274398299077,3.302366304315946,3.6782704774502992,1.2902382520278006,5.699455348266758,5.699455348266758,0.6804831089539541,0.6067110279411506,1,1.564593815278035,1,0.19023202162509106,1,410.32654894380823,1,6.78272577322148,1,0.7713456793970247,1,0.9821969696969696,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.3397970167620419,1.3397970167620419,0.5843854734643307,4.570402210259985,4.570402210259985,0.2471488170554155,0.5919632512451461,1,1.5436036517230847,1,0.9455965975510613,1,98.16390880176488,1,7.277869443592737,1,0.7315812180700337,1,0.9817234848484847,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6578388850309262,1,1.7594460322284469,1,0.16454256766087738,0,356.0632740542829,1,8.310856737132497,1,0.7734941342724218,1,0.9815340909090908,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.5957127185744776,1,2.3095159194208716,1,0.1504088766913885,0,747.6418989085065,1,9.173872813686845,1,0.8523839163979438,1,0.9801136363636364,1
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,-0.0037816758269442197,0.0037816758269442197,0.4316169365496553,2.0156423015938905,3.1947174628936,-0.0007370973650621148,0.5642309053685937,1,1.9136378063271702,1,0.22156044025653351,1,154.2750200726633,1,5.135956936178676,1,0.6515058316512229,1,0.9800189393939392,1
