fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7094346646667703,1,1.8696451191876473,1,0.37655564595339014,1,767.1600682713221,1,0.026208829011372003,1,24.056906370939732,1,0.996685606060606,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.6832005898096816,1,1.829661405095014,1,0.3820550636916219,1,886.6662487633049,1,0.000263225609201001,1,21.317555389529595,1,0.9954545454545455,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631272,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6086990520828109,1,2.3468911419703686,1,1.2733220960116884,1,393.23765650603025,1,0.5773836871031113,1,14.260863015549,1,0.9946022727272728,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.623755522310788,1,1.5389251250230478,1,1.219808863266767,1,215.24717762325508,1,0.36295578460703104,1,16.243257475590163,1,0.993181818181818,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.930485215261121,1.930485215261121,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.35957523848561723,0.6439590376736646,1,1.4885438123534214,1,1.2821611022626052,1,216.66979458785931,1,0.08182935411007763,1,16.915232765731552,1,0.9930871212121213,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.3397970167620419,1.3397970167620419,0.5843854734643307,4.570402210259985,4.570402210259985,0.2471488170554155,0.6035977914783206,1,1.4923800591109475,1,0.9455965975510613,1,98.16390880176488,0,0.23560558121168285,1,14.96898484361291,1,0.984090909090909,1
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,-0.0037816758269442197,0.0037816758269442197,0.4316169365496553,2.0156423015938905,3.1947174628936,-0.0007370973650621148,0.5745023512813527,0,1.9065396369183998,1,0.22156044025653351,0,154.2750200726633,0,0.09161879453141553,1,13.263959156203478,1,0.9832386363636364,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.6619961135464817,1,1.852524192382377,1,0.18015167571430865,0,884.1630376718972,1,-0.0003539128371130573,0,19.451438751564847,1,0.9805871212121212,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6767262944551455,1,1.3785165737144327,0,0.16454256766087738,0,356.0632740542829,1,0.17004291834633967,1,18.21734704291162,1,0.9793560606060606,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,35.4784065899999,33.89475491,5.909456489396374,0.4071381378692232,-2.034824342843683,3.677778831455411,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34433358575274525,0.5737925725899201,0,1.4813432197748109,1,0.3092057878642382,0,260.41427117458016,1,-0.00044712893677356647,0,10.91944531969414,0,0.9781249999999999,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.706027865578645,1,1.4442672145297029,1,0.13397109488530837,0,851.2961109081191,1,0.48880548808122715,1,24.669497441981726,1,0.9759469696969697,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.6486079936661383,1,1.5880237458242452,1,0.1504088766913885,0,747.6418989085065,1,-0.00025879110169202413,0,17.43978324545145,1,0.9746212121212121,1
1367,1.0986122886681098,1.6094379124341005,4.535980866635092,35.5342097799999,33.8975098499999,4.082153587157697,-0.0156274398299077,2.3032729745817555,2.3032729745817555,1.1111734945263008,2.818363374934366,4.128827716040058,0.5642298667614484,0.5510090286230035,0,1.4114422261559827,1,0.20001958808842568,0,148.49775434022405,0,5.692873982576785e-05,0,10.515516519428683,0,0.9721590909090908,1
