fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
1501,2.079441541679836,1.9459101490553128,4.1578982235444135,35.5090721999999,33.88348947,5.054100723150792,-0.0156274398299077,0.6709270623936177,0.6709270623936177,0.8226781481617023,2.136737004821606,1.9995263825428518,0.1327490485736408,0.44140368409475855,0,1.1266631939706493,0,0.1644280022855739,0,18.764881202754093,0,3.0694939646102917,0,0.6968181818181818,0
172,1.791759469228055,1.6094379124341005,3.1254877965465275,35.49001453,33.89100664,4.935594204931416,-0.0156274398299077,-0.05761748229572383,0.05761748229572383,0.6332546126712941,1.9419747555341018,1.7443679524088598,-0.011673869427546358,0.4314600942173375,0,1.0858972705190415,0,0.2334225912514732,0,42.344925964271084,0,3.183122754584714,0,0.6968181818181817,0
1074,2.3978952727983707,2.3978952727983707,3.702733048402472,35.50937007,33.8801925499999,5.524441730614411,2.2605583165504184,-0.6258301118093432,0.6258301118093432,0.6702456517702587,1.5441596179808725,1.5441596179808725,-0.11328386510825598,0.4474997949357566,0,1.257763235831418,0,0.08426176843598022,0,8.339629781005517,0,3.5656028626292873,0,0.6957575757575759,0
898,0.6931471805599453,0.6931471805599453,3.017738353816606,35.53177268,33.8908632699999,4.492551972817098,-1.1924218391670918,1.0999407035470397,1.0999407035470397,0.6717202988581797,4.353676157751641,4.353676157751641,0.24483650054632786,0.4640229651655752,0,1.176577318019587,0,0.018445692707895523,0,87.26908901401633,0,4.0407429425824715,0,0.6954545454545454,0
1739,1.0986122886681098,1.0986122886681098,2.472159076965497,35.53141824,33.9025813,4.461652567910939,-0.4228999466420856,0.16584798727500694,0.16584798727500694,0.5540904495221657,2.25025616631559,2.25025616631559,0.03717187404232626,0.43913804968589826,0,1.1302160491261086,0,0.2581294101992965,0,7.830873630338734,0,3.9116615807036834,0,0.6951515151515152,0
632,1.3862943611198906,1.791759469228055,3.186435274375861,35.51026076,33.88114388,4.428149553848683,-0.4228999466420856,0.5135353204165947,0.5135353204165947,0.7195861918453955,1.7783833874469073,2.298527184227859,0.11597063607986331,0.4392948355161858,0,1.1447901051140175,0,0.07334128740625022,0,15.339756303866606,0,4.077032319483604,0,0.6950000000000001,0
1744,1.3862943611198906,1.6094379124341005,3.5047462572907144,35.5321715899999,33.9017503,5.591961846279247,-0.0156274398299077,0.020526236387163888,0.020526236387163888,0.6267471691751054,2.17762128642177,2.5281400224837345,0.0036706681753956418,0.44442246703756827,0,1.0687237262348823,0,0.1762314715251783,0,8.550585900000248,0,5.314488233848739,0,0.6940909090909091,0
693,2.302585092994046,2.4849066497880004,4.083822734762519,35.51590754,33.89116045,6.401832675312895,2.360322818668969,-0.8634374316977222,0.8634374316977222,0.6379146319320066,1.6434511675160635,1.7735816787784089,-0.1348734769384645,0.4565137343775167,0,1.3351819957730942,0,0.02780977051018343,0,12.487870679176996,0,4.647430171799043,0,0.6934848484848486,0
1368,1.0986122886681098,1.6094379124341005,2.998279027820562,35.53428832,33.89749269,4.212886415417694,-0.8150443270305894,0.7135174776939812,0.7135174776939812,0.7116923487060812,1.8629355035423452,2.729151183494854,0.1693654676002553,0.4318575427266982,0,1.1743613080553335,0,0.06811468045991666,0,24.34874239680279,0,3.850520228453956,0,0.6918181818181818,0
1547,1.3862943611198906,1.9459101490553128,3.849083205654272,35.4743579399999,33.89837449,5.9686176127612045,-0.0156274398299077,-0.0005858164584524594,0.0005858164584524594,0.6448868825881455,1.9780374790289772,2.7765266263832062,-9.814943701535752e-05,0.44770225806756914,0,1.0446879590133777,0,0.046708258810662984,0,91.32515441759202,0,4.964065016831455,0,0.6915151515151515,0
1326,0.6931471805599453,0.6931471805599453,1.953311264535624,35.5247350499999,33.89604998,5.212637856428013,-0.2211774318299915,-0.5528744132656478,0.5528744132656478,0.3747260635278701,2.818032474658095,2.818032474658095,-0.10606422861006266,0.45170756491249475,0,1.257782183823132,0,0.03981912241162961,0,14.223618842089216,0,3.924182403263284,0,0.691060606060606,0
44,1.0986122886681098,1.0986122886681098,2.1688251028145213,35.48894612,33.90058769,5.356072947475167,-1.1924218391670918,-0.641531389679665,0.641531389679665,0.4049282233612777,1.9741496842747608,1.9741496842747608,-0.11977644740295791,0.44380054900549404,0,1.1855148601086958,0,0.050985236614789695,0,62.361110857728576,0,3.116856840278127,0,0.6907575757575758,0
1561,1.9459101490553128,1.9459101490553128,2.5768019144922483,35.4745483499999,33.8969663399999,5.378350365825216,0.4071381378692232,-1.1437891814236898,1.1437891814236898,0.4791063689092487,1.3242142324727668,1.3242142324727668,-0.212665427803195,0.47779177653206634,0,1.1339045458778856,0,0.0179396263617914,0,89.48890007307102,0,3.998262795895947,0,0.6900000000000001,0
903,1.0986122886681098,0.6931471805599453,1.625114391819108,35.5319929899999,33.89016834,4.538531675993653,-1.1924218391670918,-0.47228865734927283,0.47228865734927283,0.35807051880128393,2.344544473954711,1.4792428671895679,-0.10406199428934719,0.4565786391007837,0,1.1442253364395467,0,0.0826364243419386,0,9.011056359334546,0,3.760860185921351,0,0.6896969696969697,0
775,1.6094379124341005,1.6094379124341005,3.341942654444841,35.51998341,33.87604574,4.6864273752555885,0.4071381378692232,0.38548355468394213,0.38548355468394213,0.713110945043201,2.0764657205014605,2.0764657205014605,0.08225531387071129,0.4813478195189768,0,1.1167120795799086,0,0.0447048905658653,0,9.407440274297093,0,5.388740592182016,0,0.688939393939394,0
1180,1.6094379124341005,2.5649493574615367,4.046274138977016,35.52441506,33.8855825699999,6.141954808318229,-1.9043027771337224,-0.16499671165672858,0.16499671165672858,0.6587925612049487,1.5775259371910202,2.5140914773515335,-0.026863875884151525,0.4310049390980783,0,1.1977604488894318,0,0.34932757239426354,0,11.234067072442244,0,2.809345910800822,0,0.6884848484848486,0
1545,1.791759469228055,2.3978952727983707,3.273136711594634,35.47414735,33.8998427699999,4.771417002059169,0.4071381378692232,-0.14144932577101743,0.14144932577101743,0.6859883992914616,1.3650040302948039,1.8267723808959702,-0.02964514015647198,0.45047966379937926,0,1.0205409322044188,0,0.05875087806839146,0,102.46614698453652,0,4.591864196580791,0,0.688030303030303,0
1406,0.6931471805599453,1.3862943611198906,1.634130525024472,35.53451827,33.89735469,4.390936308462707,-0.4228999466420856,-0.57398301241591,0.57398301241591,0.372159924496056,1.178776002309042,2.357552004618084,-0.13071995859053234,0.46187690781829,0,1.1735735603858177,0,0.056339217262750915,0,9.85812572127491,0,3.868865094521258,0,0.6878787878787879,0
1052,1.791759469228055,2.4849066497880004,4.854043860273076,35.5090527099999,33.8811336799999,5.822497039131528,0.4071381378692232,0.6727944539062714,0.6727944539062714,0.8336704729345977,1.953410950341816,2.709093460164241,0.11555084517597695,0.4279266532607963,0,1.1667128718026227,0,0.1907536724996603,0,17.08734853974433,0,2.96731638880193,0,0.6874242424242424,0
291,2.4849066497880004,2.70805020110221,5.40014715652315,35.5238112199999,33.8902024599999,5.627033916766709,1.77209775307598,0.878091933691131,0.878091933691131,0.9596791553774874,1.9941089549688638,2.1731790838033547,0.15604880771638965,0.46382662854738943,0,1.3503569618557854,0,0.016938440028011367,0,27.240912073043926,0,4.202429309724703,0,0.686969696969697,0
1442,1.3862943611198906,1.3862943611198906,1.6989129188617031,35.5282482599999,33.8948152099999,5.412856773849568,0.4071381378692232,-1.602254140611306,1.602254140611306,0.31386622440657225,1.2255066214719865,1.2255066214719865,-0.2960089667164423,0.465679929249446,0,1.1069438020567155,0,0.040402225369452434,0,19.79200589871577,0,4.528632066837536,0,0.6862121212121213,0
1362,1.3862943611198906,2.302585092994046,3.392190272502181,35.52897926,33.9009946799999,5.1636557635220015,-0.4228999466420856,-0.039036177522989934,0.039036177522989934,0.6569357888776947,1.4732095169135853,2.446948041945339,-0.007559794709545922,0.430945086586647,0,1.108144793345494,0,0.14476013486741884,0,10.337019502153119,0,4.140111152992228,0,0.6859090909090909,0
1334,1.0986122886681098,1.6094379124341005,1.2550460745099363,35.52679709,33.8983883399999,4.917097234663343,-1.1924218391670918,-1.4947795011755953,1.4947795011755953,0.25524125609361986,0.7798039705749289,1.1423921682429725,-0.3039963274750937,0.5074392366069511,0,1.1422837483664785,0,0.020120894729083832,0,19.2293008328455,0,5.070867444768226,0,0.6859090909090909,0
168,1.6094379124341005,1.6094379124341005,3.349026509333246,35.49109241,33.89184998,4.927216528959668,-0.8150443270305894,0.34866704134235516,0.34866704134235516,0.6796994793407951,2.0808671670149774,2.0808671670149774,0.07076349076462704,0.4344325312380974,0,1.0759579828757309,0,0.25390827133946153,0,45.64517704965229,0,2.8949578969002365,0,0.6856060606060607,0
1342,0.6931471805599453,1.3862943611198906,1.608837732362068,35.52725564,33.89850656,4.3405654261329385,-0.4228999466420856,-0.5951911025319865,0.5951911025319865,0.37065164890174246,1.1605311090369004,2.3210622180738008,-0.1371229423126676,0.4586568470094508,0,1.183419559909852,0,0.052724350813050984,0,9.953705458576236,0,3.8536284791450144,0,0.6839393939393938,0
568,1.9459101490553128,2.5649493574615367,5.319462229897144,35.4822502199999,33.8965703,5.716696464244039,0.4071381378692232,1.120377342251781,1.120377342251781,0.9305133241144674,2.0739053636371505,2.7336628222426405,0.19598335319346658,0.45531334196550555,0,1.1289012534380771,0,0.020479362015105102,0,106.36206154892923,0,3.9022716024727644,0,0.6837878787878788,0
