fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,33.89096948,35.49012638,4.935594204931416,-1.1924218391670918,3.290718847155146,4.699736735949524,1.3973382018991465,9.949826710759112,9.949826710759112,0.6667320509994953,0.735404811771972,1,1.8382864070813696,1,12557.165552451073,1,0.8731231507237532,1,78.93222619781898,1,0.9993181818181818,1
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,33.90059403,35.5308217899999,5.723878169971074,-0.4228999466420856,3.290718847155146,4.02127999033468,1.1920739609994475,9.843921051289035,9.843921051289035,0.5749107072926705,0.730722993042065,1,1.8356519924873882,1,12320.82517206866,1,0.8667258919031778,1,61.20822514856724,1,0.9982954545454545,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,33.88447956,35.51629699,4.790037503398601,-0.4228999466420856,3.290718847155146,4.709236108025244,1.433151154474292,9.90388184573618,9.90388184573618,0.6869922928203241,0.7336842621451447,1,1.8212222067726755,1,12104.481802111062,1,0.871854658949293,1,45.470288608123255,1,0.9979545454545455,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,33.87786382,35.5284927599999,6.168309954440534,2.9215868500403963,-2.0261758895281363,4.90107992982009,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32848152970482664,0.6967448420076421,1,2.2762821701843245,1,3169.9728166031973,1,0.7870089385306557,1,127.32047816636504,1,0.9968181818181818,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,33.89748196,35.53365058,4.208911186702726,-1.1924218391670918,3.290718847155146,4.465139959549509,1.4633464844662087,8.885696373339394,8.885696373339394,0.78184563683633,0.723466943629593,1,1.581468917127682,1,8147.593282099363,1,0.8445304952533852,1,41.00746755504851,1,0.9963636363636363,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,33.8972030099999,35.5348207899999,4.2383937663788585,-0.4228999466420856,3.290718847155146,4.949107535734471,1.625279018247219,6.270248868157708,9.93810932621924,0.7764070609151131,0.7228792659384872,1,1.4695482450182102,1,11709.521291351253,1,0.8423685477325145,1,62.44067491278368,1,0.9955681818181817,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,33.8885053099999,35.53012838,4.269440130803286,-1.1924218391670918,3.290718847155146,4.212182076371431,1.393165100563557,8.581200581924957,8.581200581924957,0.7707612113853449,0.7157499814323328,1,1.5122667005020434,1,7241.168682116144,1,0.8269407748757689,1,23.941036391592498,1,0.9940909090909089,1
560,2.079441541679836,2.70805020110221,0.7514160886839212,33.89475491,35.4784065899999,5.909456489396374,0.4071381378692232,-2.0261758895281363,3.689014144913382,0.12715485595540363,0.27747494798216277,0.3613547549294915,-0.34287009188811235,0.6369897032208496,1,1.4786253950697792,1,1725.706124952008,1,0.6857412950477896,1,89.85914359384576,1,0.9886363636363636,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,33.89735031,35.53473521,5.152480489612228,-0.0156274398299077,3.290718847155146,3.3754317997280077,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6386669204841188,0.6740808152569133,1,1.3589010992587824,0,2038.270719751791,1,0.7550127808618593,1,22.12618347080089,1,0.9865909090909091,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,33.8882689599999,35.5288938799999,4.141766950355076,-1.1924218391670918,3.290718847155146,4.896384912745443,1.663933770214046,6.273028226734327,6.273028226734327,0.7945205238727956,0.7034855485193034,1,1.2774196238163964,0,3092.8630827424327,1,0.7879188680815992,1,69.31184843131629,1,0.9845454545454544,1
