fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,hdbscan_score,is_anomaly_hdbscan,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,2.1185925765273197,4.7118918055375705,1.433151154474292,9.90388184573618,9.90388184573618,0.4422914382244706,0.7101435667431201,1,3.2039632790291948,1,857.2275120763037,1,1.255366788024259,1,0.8947321073181054,1,23.21614747954815,1,0.9997629208155524,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,2.1185925765273197,4.4633600878687005,1.4633464844662087,8.885696373339394,8.885696373339394,0.5033588219253996,0.6700655840814791,1,2.739895708952255,1,716.0615540858247,1,1.253666073855935,1,0.8746729601136578,1,18.96254534618442,1,0.9978662873399715,1
1258,1.6094379124341005,1.6094379124341005,6.234410725718371,35.5295903399999,33.8886643499999,4.032087451640165,-1.1924218391670918,2.1185925765273197,3.9157917378587923,1.5461992827517541,3.873657180281966,3.873657180281966,0.5254331911044049,0.6903660923981423,1,1.6065838519347224,1,369.20318189182126,1,0.4188071896828296,1,0.7518972906147365,1,23.192859419846823,1,0.995258416311048,1
10,2.6390573296152584,3.367295829986474,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-1.9423846596717498,4.939046922878445,0.2133712655359028,0.390859659396772,0.4987159946951818,-0.3148973825923642,0.604867810898089,1,2.508314043556496,1,302.40140410136246,1,1.4120682111509217,1,0.8036879454706127,1,14.029037191101294,1,0.99407302038881,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,35.5283341,33.9008645899999,4.780471619459692,-0.4228999466420856,2.1185925765273197,3.4927470185424085,1.3526164861885424,3.322941055308622,4.664337463663974,0.4431764782167604,0.631193131501974,1,1.4233740637363876,1,301.9034790858535,1,0.21524719097355094,1,0.7137530491120426,1,16.08346056780551,1,0.9900426742532007,1
1750,1.0986122886681098,0.6931471805599453,4.959426206689514,35.5086712,33.88883598,5.715133645007413,-1.1924218391670918,2.1185925765273197,2.1908751641109925,0.8677708195016465,7.154939594045725,4.514264274889933,0.3706986937003766,0.6392538779544741,1,1.4508601509289403,1,221.04406759676618,1,0.28352516403302763,1,0.710303746298897,1,14.612258121301775,1,0.9900426742532006,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.732387328275803,1.732387328275803,0.5843854734643307,4.570402210259985,4.570402210259985,0.3195689149240735,0.6189995817658305,1,1.4501838391427504,1,133.09754340542037,1,0.6408210573986388,1,0.6887286994105853,1,15.402540756345427,1,0.9874348032242768,1
87,1.791759469228055,2.3978952727983707,6.770751579156178,35.4807577099999,33.8945956399999,6.042958756005733,-0.0156274398299077,2.1185925765273197,2.6604150580501242,1.1204365034639918,2.823622722794993,3.7788284060657014,0.3505886209171588,0.607462680235216,1,1.4209376394080337,1,234.9629317866781,1,0.16292448754124633,1,0.6492513029295943,1,13.112057939396545,1,0.9855381697486961,1
1517,1.0986122886681098,1.0986122886681098,5.375278407684165,35.5291301899999,33.8892338,4.243104137227407,-1.1924218391670918,2.1185925765273197,3.2977828495606873,1.2668268875428923,4.892789260714372,4.892789260714372,0.49930251721601215,0.6315827733106059,1,1.3623544553579823,1,284.596563011202,1,0.1673527198334055,1,0.7127632327138882,1,17.18879250495002,1,0.9853010905642486,1
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,0.4072081111227632,0.4072081111227632,0.4316169365496553,2.0156423015938905,3.1947174628936,0.07937010983383186,0.5810286268456584,1,1.8097180697045054,1,170.89962518563007,1,0.23534590841548297,1,0.5878811695151487,1,11.873435267186682,1,0.9850640113798009,1
1002,1.0986122886681098,0.6931471805599453,4.820386398819521,35.5139740899999,33.8947290899999,6.07251836443936,-1.1924218391670918,1.9835180793974398,1.9835180793974398,0.7938035110849037,6.954347552745531,4.387704787704005,0.3266384653544916,0.6259702059309714,1,1.3626523953838636,1,191.00436274817275,1,0.00018487142312206828,1,0.6663981573083609,1,12.428845249909255,1,0.9786628733997156,1
1159,2.4849066497880004,2.3978952727983707,5.971289900621244,35.52352312,33.88286884,5.272083664404303,0.8457654036941855,1.9279003710053537,1.9279003710053537,1.1326242678844027,2.4902213071435275,2.4030238323563116,0.36568091360575716,0.6070680474513335,1,1.6658513074143522,1,93.02166942422816,0,0.4919062879412075,1,0.6350610703805293,1,12.533529197011134,1,0.9762920815552395,1
1310,0.6931471805599453,2.302585092994046,3.663330850267561,35.52513744,33.89626839,4.990468388872521,-0.4228999466420856,0.7177156365405781,0.7177156365405781,0.734065535498804,1.5909643736571493,5.28506925081656,0.14381728940331573,0.5558440964454806,1,1.4575036777034545,1,111.42688187038146,1,0.048542020494282134,1,0.5725254468594198,1,8.73593561859144,1,0.9743954480796586,1
29,0.6931471805599453,1.0986122886681098,2.9114807211064,35.47233568,33.8972848599999,5.190530959582707,-1.5553900411763233,0.49032685350199623,0.49032685350199623,0.5609215596202645,2.6501439599188363,4.200378797984026,0.09446564471342948,0.522512080387933,0,1.6497492575025459,1,143.62645944305467,1,0.00015832952169736458,1,0.6054221761365223,1,8.57925136690474,1,0.9715504978662874,1
549,1.6094379124341005,2.302585092994046,6.155535147142134,35.4799185299999,33.89617692,5.894472122924939,0.4071381378692232,2.1185925765273197,2.1185925765273197,1.044289466261425,2.6733149475653497,3.8246490278289476,0.35942023854649047,0.5711312936552444,1,1.3662394273978564,1,190.0721258247553,1,8.901771452940466e-05,1,0.60124213154797,1,10.154074761608767,1,0.9715504978662874,1
54,2.4849066497880004,2.4849066497880004,1.8492419046414168,35.4873119399999,33.90067363,6.027595689943101,1.77209775307598,-1.9423846596717498,2.775021404062139,0.30679594315306064,0.7441896880911743,0.7441896880911743,-0.3222486642414607,0.5511021415556342,1,1.30587558077698,0,127.53538418991647,1,0.16920323522078462,1,0.5793016296070744,1,7.514899129590876,1,0.9660976766239925,1
284,0.6931471805599453,2.19722457733622,3.5310846424965776,35.52501274,33.8901357,5.421599217242729,-0.4228999466420856,0.3324133036799348,0.3324133036799348,0.6512994599944602,1.6070658770699933,5.094278302688991,0.06131277697966593,0.528742662980088,1,1.385296545003319,1,97.3973213514683,0,0.0003953868323858245,1,0.5343441609037243,1,7.230904790785891,0,0.9535324798482693,1
1049,2.302585092994046,3.091042453358316,2.0409605548615546,35.50895209,33.8812960699999,5.421599851726236,1.77209775307598,-1.9423846596717498,2.5547339269678395,0.37644986916762463,0.6602822787646019,0.8863779067585722,-0.35826780153339705,0.5430782654547318,1,1.3273517953396843,0,70.53685082260922,0,0.06046070962559247,1,0.5684111087130556,1,8.800050170070666,1,0.9490279753437649,1
28,0.6931471805599453,1.0986122886681098,4.063558840956468,35.52840983,33.89228148,5.277795022029536,-1.731581372624909,1.6164111706993705,1.6164111706993705,0.7699349489692491,3.6988106567448624,5.8624761882084,0.30626637903754583,0.5370156453221296,1,1.1933607420907342,0,136.78913900052828,1,0.00024294904588950672,1,0.6191631033677104,1,7.5522854377452795,1,0.9471313418681842,1
1702,1.0986122886681098,0.6931471805599453,4.156050951658079,35.5153506699999,33.89265601,6.066488641810048,-0.4228999466420856,1.139912847936861,1.139912847936861,0.6850834472869045,5.995914097638968,3.783000604058981,0.18790323616212146,0.6054610071117492,1,1.1876201687327543,0,103.0401002900295,0,1.701022376998651e-05,0,0.5722425203766746,1,11.687671745935477,1,0.9412043622569938,1
522,1.0986122886681098,1.6094379124341005,4.879227359623526,35.4877564,33.8911034699999,5.478902590938965,-1.1924218391670918,1.8692947473826766,1.8692947473826766,0.890548294779472,3.0316344121931507,4.441264138360223,0.3411805040071574,0.5879007899332561,1,1.1828649171386134,0,156.698532465078,1,-0.007397934016093899,0,0.5344617141873377,1,10.010963324424136,1,0.9400189663347557,1
455,0.6931471805599453,0.6931471805599453,3.6874284018466215,35.53202504,33.89360389,5.551554312927266,0.8457654036941855,0.8984387234806168,0.8984387234806168,0.6642154960566865,5.3198346689772364,5.3198346689772364,0.16183552800492754,0.587374705746363,1,1.1771775479215436,0,95.78699262779492,0,0.0004075622528247891,1,0.6025648156529012,1,11.374908327350061,1,0.9397818871503083,1
1356,0.6931471805599453,0.6931471805599453,0.9282193027394288,35.52780458,33.9012114,6.399216420106812,-1.9043027771337224,-1.9423846596717498,2.0955341854907514,0.14505202540468784,1.3391373849195853,1.3391373849195853,-0.30353476615803043,0.5402042171478688,1,1.405685471949045,1,41.660023284181214,0,0.14196105640266143,1,0.4887654568217588,1,7.834324686487676,1,0.933380749170223,1
114,1.791759469228055,1.791759469228055,5.428064106400685,35.4867793499999,33.89544672,5.557444741100576,-0.0156274398299077,1.8368106532461956,1.8368106532461956,0.9767194024003433,3.0294602593836224,3.0294602593836224,0.3305135253369052,0.53638088415355,1,1.2255056486535605,0,139.87794476459865,1,-0.12536798330725896,0,0.4801446514216162,0,8.635231207510252,1,0.9324324324324325,1
544,2.3978952727983707,2.3978952727983707,5.408018946138575,35.4807235,33.89665327,5.416752944705573,1.77209775307598,1.1396719024273319,1.1396719024273319,0.9983875951781159,2.255319073975802,2.255319073975802,0.21039761533545048,0.5276708291889228,0,1.2715453882405776,0,104.09197682823165,0,2.3169594718375208e-05,0,0.35523107853600344,0,7.63766824377316,1,0.9321953532479849,1
53,0.6931471805599453,0.6931471805599453,3.54214702423921,35.4875081799999,33.89984254,5.136134634482512,-0.0156274398299077,1.1003681124343223,1.1003681124343223,0.689652292301348,5.110237945969508,5.110237945969508,0.21424051173557082,0.5439814868727041,1,1.1567796543839879,0,128.93643244665657,1,-8.072802145075997e-05,0,0.6054617781441961,1,7.047145174182461,0,0.930298719772404,1
718,0.6931471805599453,1.6094379124341005,3.1938451551429545,35.52049654,33.8861022199999,5.769496382037892,-0.8150443270305894,0.12278530812646693,0.12278530812646693,0.5535743405761232,1.9844475704642808,4.6077445666919825,0.021281806937037528,0.5269828910452136,0,1.353874298929067,0,67.92328392577957,0,0.0003298877802757616,1,0.5012781636579146,1,6.1657957881710095,0,0.9293504030346137,1
1373,0.6931471805599453,1.9459101490553128,3.026552415893877,35.5340508,33.89739233,4.323044159080657,-0.4228999466420856,0.6298601291664387,0.6298601291664387,0.7000975017885328,1.555340269623028,4.366392161400608,0.14569828713023958,0.5605599346090797,1,1.3712236748005022,1,62.36043700389815,0,-0.0324189222502973,0,0.4373889619013676,0,7.9793698460429425,1,0.9293504030346137,1
627,0.6931471805599453,0.6931471805599453,1.4126928349744217,35.48828016,33.8885313299999,5.654995703380013,-1.1924218391670918,-1.1494271619595675,1.1494271619595675,0.24981324638850735,2.038084947316969,2.038084947316969,-0.2032587153466006,0.5126234812704183,0,1.489794862620601,1,55.588959841066604,0,-3.637534492950678e-05,0,0.4593455349803453,0,6.890772181521194,0,0.9269796111901375,1
1241,0.6931471805599453,0.6931471805599453,3.56953269648137,35.52937227,33.8881709899999,4.2566007634402405,-1.1924218391670918,1.7992327010437061,1.7992327010437061,0.8385876183502883,5.149747119504682,5.149747119504682,0.4226923785047538,0.5053384540753098,0,1.1781455829593246,0,126.98299242952778,1,-0.00017352128586400895,0,0.6105720851224244,1,6.730243831503673,0,0.9255571360834519,1
