fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
1731,0.6931471805599453,0.6931471805599453,6.823286122355687,35.5308217899999,33.90059403,5.723878169971074,-0.4228999466420856,3.302366304315946,4.008445926610623,1.1920739609994475,9.843921051289035,9.843921051289035,0.5769455963687352,0.7017812109310231,1,1.8696451191876478,1,982.7983615877405,1,0.02620882901137267,1,24.056906370939732,1,0.9980681818181816,1
238,0.6931471805599453,0.6931471805599453,6.86484777797086,35.51629699,33.88447956,4.790037503398601,-0.4228999466420856,3.302366304315946,4.687428081492829,1.433151154474292,9.90388184573618,9.90388184573618,0.68942389323108,0.6816587663688551,1,1.829661405095014,1,1150.7327092470302,1,0.00026322560920166715,1,21.317555389529595,1,0.9967045454545455,1
1402,0.6931471805599453,1.0986122886681098,6.888572459565364,35.5348207899999,33.8972030099999,4.2383937663788585,-0.4228999466420856,3.302366304315946,4.954400116953394,1.625279018247219,6.270248868157708,9.93810932621924,0.7791551437509254,0.7198529960046663,1,1.4442672145297026,1,1107.1825622287556,1,0.4888054880812276,1,24.669497441981726,1,0.9964772727272727,1
10,2.70805020110221,3.49650756146648,1.3161401011966838,35.5284927599999,33.87786382,6.168309954440534,2.9215868500403963,-2.034824342843683,4.926950383631271,0.2133712655359028,0.37641563132918776,0.4860102300396789,-0.32988360796928234,0.6228698582435653,1,2.3468911419703664,1,337.16910071251147,1,0.5773836871031108,1,14.260863015549,1,0.9936363636363635,1
1225,2.079441541679836,0.6931471805599453,4.91305921574836,35.52871152,33.8874534699999,5.607388376792881,0.4071381378692232,1.544915367463036,1.544915367463036,0.876176017356294,7.088046166153979,2.3626820553846595,0.2755142436462807,0.6172255159521673,1,1.5389251250230473,1,255.1890743317967,1,0.3629557846070317,1,16.243257475590163,1,0.9921590909090907,1
1503,1.0986122886681098,2.3978952727983707,6.692083742506628,35.53473521,33.89735031,5.152480489612228,-0.0156274398299077,3.302366304315946,3.3799232412575346,1.2988081674444671,2.7908156867488594,6.091397130301264,0.6409274738591936,0.6795869407750199,1,1.3785165737144325,0,461.95254804186646,1,0.17004291834634055,1,18.21734704291162,1,0.9919318181818181,1
213,0.6931471805599453,0.6931471805599453,4.46763077196603,35.5159158299999,33.87216338,5.368793533702513,-1.1924218391670918,1.9304852152611214,1.9304852152611214,0.8321479945020331,6.4454287592383235,6.4454287592383235,0.3595752384856173,0.6126653174287828,1,1.4885438123534216,1,272.93392233241974,1,0.08182935411007897,1,16.915232765731552,1,0.9909090909090909,1
173,0.6931471805599453,0.6931471805599453,6.8966943316227125,35.49012638,33.89096948,4.935594204931416,-1.1924218391670918,3.302366304315946,4.700186616224821,1.3973382018991465,9.949826710759112,9.949826710759112,0.6690919405441346,0.6560972030809638,1,1.852524192382377,1,1140.3941623029527,1,-0.00035391283711327937,0,19.451438751564847,1,0.9906818181818181,1
1381,0.6931471805599453,0.6931471805599453,6.159095388491933,35.53365058,33.89748196,4.208911186702726,-1.1924218391670918,3.302366304315946,4.470644949516924,1.4633464844662087,8.885696373339394,8.885696373339394,0.7846129694418736,0.6429078751550913,1,1.5880237458242454,1,995.1275633833915,1,-0.000258791101691358,0,17.43978324545145,1,0.9894318181818182,1
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.302366304315946,3.3917388584930483,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6967213563789793,0.6426258108105974,1,1.3435987932141644,0,496.937782587625,1,0.02157850216966506,1,17.010296798969506,1,0.9887499999999999,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.302366304315946,4.207500811949611,1.393165100563557,8.581200581924957,8.581200581924957,0.7734893108091465,0.6270654978584833,1,1.5062237185398892,1,895.507904315395,1,-8.410760365773484e-05,0,15.065997416769228,1,0.9878409090909089,1
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,-0.0037816758269442197,0.0037816758269442197,0.4316169365496553,2.0156423015938905,3.1947174628936,-0.0007370973650621148,0.5797779671537433,1,1.9065396369183993,1,148.22427468033257,0,0.09161879453141553,1,13.263959156203478,1,0.9874999999999998,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.302366304315946,4.888160737682699,1.663933770214046,6.273028226734327,6.273028226734327,0.7973327190784677,0.6707576607507646,1,1.2766193665483416,0,858.3788953970308,1,0.06679561505133469,1,20.978993003097138,1,0.9864772727272728,1
529,0.6931471805599453,0.6931471805599453,3.167961406066651,35.52882155,33.8971046799999,5.4210132693519375,-8.152543360797848,1.3397970167620417,1.3397970167620417,0.5843854734643307,4.570402210259985,4.570402210259985,0.24714881705541547,0.6136044533872276,1,1.4923800591109466,1,119.75592976357889,0,0.2356055812116824,1,14.96898484361291,1,0.9855681818181818,1
