fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,fused_rank,is_anomaly_fused
1523,0.6931471805599453,0.6931471805599453,4.026600910135581,35.5318141099999,33.90176529,5.481288821096019,-1.9043027771337224,1.5090463659061149,1.5090463659061149,0.7346084181220789,5.80915716469159,5.80915716469159,0.2753086755980086,0.612650463628072,1,1.4053206134155354,0,0.16870685809340202,0,4530.30069642257,1,0.9717803030303029,1
1237,1.0986122886681098,1.0986122886681098,6.891625897052253,35.5288938799999,33.8882689599999,4.141766950355076,-1.1924218391670918,3.255240241225963,4.856342949357408,1.663933770214046,6.273028226734327,6.273028226734327,0.7859544682848196,0.7077088776849288,1,1.907263561549778,1,0.1182696435870741,0,8730.692326754091,1,0.9704545454545455,1
54,2.4849066497880004,2.4849066497880004,1.8492419046414168,35.4873119399999,33.90067363,6.027595689943101,1.77209775307598,-1.943026530450294,2.857079976713683,0.30679594315306064,0.7441896880911743,0.7441896880911743,-0.3223551529330654,0.6223760849465627,1,1.3728928489986143,0,0.20471211215733118,0,2372.146658451961,1,0.9704545454545455,1
34,1.791759469228055,2.3978952727983707,1.9518922207328608,35.4935423399999,33.9016950199999,6.521400854570621,0.8457654036941855,-1.943026530450294,2.861646586553906,0.29930566518769475,0.8140022806146078,1.0893717902737223,-0.29794618882973506,0.6014236347670643,1,1.3393494817830005,0,0.2898411946483362,1,1643.3096572937009,0,0.9670454545454545,1
924,1.3862943611198906,1.3862943611198906,6.731018100482083,35.5124546099999,33.89418623,5.577777502593477,-1.9043027771337224,3.255240241225963,3.57808673010247,1.2067562926904825,4.855403216849676,4.855403216849676,0.5836088369807485,0.6696303580529536,1,1.4772455184614035,1,0.1414618846085013,0,1269.7931616455953,0,0.9628787878787879,1
53,0.6931471805599453,0.6931471805599453,3.54214702423921,35.4875081799999,33.89984254,5.136134634482512,-0.0156274398299077,1.1818816234906793,1.1818816234906793,0.689652292301348,5.110237945969508,5.110237945969508,0.2301111064254177,0.5823467705178403,0,1.2743364992270407,0,0.2553154010613591,1,2980.9028166039025,1,0.9571969696969697,1
1538,1.6094379124341005,2.5649493574615367,6.627710633659567,35.47561701,33.8994634499999,6.521400854570621,-0.0156274398299077,1.8048696539161524,1.8048696539161524,1.0163016783448355,2.583953797910006,4.11802815284491,0.276761035575843,0.6020653711304417,1,1.4207545262659458,0,0.20502392578519332,0,471.86235740232047,0,0.9554924242424242,1
91,2.70805020110221,3.4339872044851463,2.305779983890565,35.48223799,33.8988567199999,5.757741173117037,1.77209775307598,-1.943026530450294,2.788920373116877,0.40046607073209184,0.67145852520329,0.8514539290859836,-0.33746333362852576,0.6353606567444181,1,1.415567729955172,0,0.12139087832007181,0,2000.1163646669252,1,0.9545454545454546,1
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,-0.0968059948525899,0.0968059948525899,0.4316169365496553,2.0156423015938905,3.1947174628936,-0.01886873624112815,0.5398154648760871,0,1.9057275189733807,1,0.3334022545886486,1,357.24469734285327,0,0.9537878787878789,1
1510,2.19722457733622,2.19722457733622,6.641182169740591,35.52780327,33.8862673599999,5.0400698160457456,2.2605583165504184,2.7940139939618476,2.7940139939618476,1.3176766219780305,3.022532261036308,3.022532261036308,0.5543601767314265,0.6480673986731774,1,1.6346676265930142,1,0.15778929059572383,0,314.3978104403691,0,0.9528409090909091,1
